file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1499617.exe,785883441,853800665,9472006,3380742,157114260,2726456,8141,158275668,2696124,271489327,10862855,133676227,1920496,7620257,<not supported>,803058,<not supported>,275270697,1533369,127708384,47269,4541,57095,208701000,21070000
193506.exe,1029328742,1213773226,12793416,2825841,198839839,4003720,4824,198466521,4009335,334209819,19639419,197580778,1309896,10697997,<not supported>,856486,<not supported>,335722031,2569880,196323673,3434156,77,203654,251570000,51115000
202900.exe,399777592,566755558,4886332,1383559,77534392,2479030,4428,80551959,2498544,149814618,6062887,90675157,478958,3897930,<not supported>,130947,<not supported>,165539725,186849,91475830,850815,0,41600,108485000,10948000
2387311.exe,643572498,1003629166,7396008,1800004,171189938,3098500,5996,173254725,3111652,238733949,8751929,106113868,894491,5314637,<not supported>,982178,<not supported>,230068814,339031,106473839,961775,44,33376,180650000,9980000
2897120.exe,547861353,837419894,5782650,1419893,139297221,2512669,7358,140118131,2529669,243578546,7566897,111896135,790719,4489788,<not supported>,650252,<not supported>,231944881,256931,109086353,896244,58,60135,149836000,14884000
3647296.exe,580240848,775695205,12203083,2549855,127352958,608131,4234,126352280,603073,225627710,20220553,103778894,824214,9882890,<not supported>,802260,<not supported>,235504736,568390,104164046,3364474,102,13625,161775000,10048000
4154710.exe,670797614,875496309,7975852,2785854,154556536,2578152,9903,151498442,2616182,258523438,10722835,123648469,955280,6774977,<not supported>,953571,<not supported>,251618220,3617511,121014075,123306,269,58965,178782000,17978000
481529.exe,667454972,1027029217,5601662,1491103,202751255,6016932,4768,200964451,5962191,290761090,6479151,146721738,963313,2876987,<not supported>,1509375,<not supported>,287931657,929707,146908253,1129947,216,34268,185813000,7030000
5183347.exe,1772150973,2226139292,19044095,5018182,426180626,4347983,6785,428824667,4383186,747920173,35253985,419824414,2581346,15731006,<not supported>,853922,<not supported>,765532860,6956304,421650245,10121439,1230,308348,447741000,73121000
6322295.exe,634745681,1018929396,6736433,1599208,157164757,4109298,6656,157039408,4093807,283870934,8449903,136764920,1203763,5093128,<not supported>,574623,<not supported>,284699473,263323,136022943,1007352,1393,142180,178523000,10029000
6322717.exe,943288956,924460552,11749185,2465192,161730079,1134650,4628,160427343,1120870,277717238,23795218,144491351,1221776,10281400,<not supported>,1357666,<not supported>,283560812,2482642,141747428,3742193,3795,252594,227056000,49012000
6623355.exe,1009762428,1315983977,7639248,2143983,224135487,3761883,5376,225163717,3799483,369854201,9145186,230157785,1164787,5798443,<not supported>,891396,<not supported>,368832452,2576839,231196329,263473,672,72076,293566000,4007000
6645661.exe,530802990,876463481,5180972,1275659,143949932,2970316,4425,143309028,2921320,230162573,6669108,112894739,805298,3770186,<not supported>,935544,<not supported>,239190690,243591,115159845,1017240,491,14438,152089000,5002000
7298136.exe,1230907994,1210066243,13076067,3934462,203657663,1294620,9352,198769444,1320398,332761182,16918977,177814070,1881220,8758053,<not supported>,1817317,<not supported>,348734361,5993125,183154287,1621175,2124,425465,284579000,76154000
7372279.exe,550508399,847524018,5492330,1480145,141629603,2861198,6777,145108297,2924834,251771187,6836220,124768615,720393,4005869,<not supported>,712995,<not supported>,240894984,316612,124763801,924023,7,81138,151322000,12942000
7372799.exe,635148805,1097714796,5100421,1208431,156274403,3650781,4232,155772887,3647890,294094288,6414132,135118022,1033287,3931264,<not supported>,423292,<not supported>,295909921,202325,135809171,850993,0,80851,172607000,16056000
7629352.exe,938910495,1424325276,8806080,2871977,186505714,3037196,11072,183647798,3067037,438173997,11546530,239185335,1195187,7047225,<not supported>,909960,<not supported>,449542698,378427,242656524,1164077,96,73771,256346000,21028000
8183565.exe,1702215451,2399539387,14517041,3304996,451887384,6837154,4617,453549601,6826096,786678726,21021792,432233807,3722315,11381108,<not supported>,769741,<not supported>,799876266,2951040,431219050,3491804,985,271613,445611000,60082000
8335978.exe,1515760857,2294878006,6732597,1434995,437642928,4037186,6770,433996199,4023847,723340468,7984478,402753026,2379101,4236499,<not supported>,994148,<not supported>,723753248,2719636,406403227,1090711,9774,393762,381622000,66933000
904018.exe,525782040,812192019,5291823,1214279,142983744,2606223,6582,144238350,2656178,226409174,6608424,109498610,822260,3839043,<not supported>,908643,<not supported>,217698322,311952,108858853,795676,688,46671,142085000,14904000
