file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1950459.exe,307743366,665465950,683567,151309,136982403,976278,519,135204654,1280450,199922710,841972,106414554,373710,174388,<not supported>,65339,<not supported>,215963156,24882,118383825,4031,64,8498,89289000,1014000
279056.exe,117167777,246935549,451591,99775,55562538,492320,525,50399647,870572,64466057,735218,26755892,185040,142197,<not supported>,36909,<not supported>,57621305,12801,22167693,2991,62,6649,34384000,2947000
346612.exe,439496460,780387533,1546772,336640,163367490,1218724,2897,160971153,1213302,244858407,2334819,120859003,961609,745676,<not supported>,233136,<not supported>,251377766,125822,127584041,19509,5344,21483,123141000,8009000
3654061.exe,214812851,314409728,1196476,434990,71048103,940864,2478,72689559,979850,95938854,3358443,40755691,634048,424776,<not supported>,227926,<not supported>,108154052,120667,40385452,16665,182,12842,58648000,5055000
4104687.exe,306121700,651663335,589742,123726,136029283,487016,520,133866684,878250,205665667,530927,104968976,336673,152970,<not supported>,41310,<not supported>,203366903,24628,110946478,4002,163,9042,88766000,2992000
4227908.exe,420307645,779072513,1268370,438825,167437637,1252473,2668,165099076,1335854,244280265,2505133,123924711,677049,404606,<not supported>,233122,<not supported>,262340607,121285,130149739,20131,908,22470,116502000,7965000
4459631.exe,102895795,230903885,694096,168613,43169970,831862,917,41859703,1025889,46806807,1213954,23298512,140126,369655,<not supported>,19973,<not supported>,63306276,17349,30155341,3046,6,3996,28438000,2031000
4606651.exe,419884084,769557777,1326348,446017,165432292,1336333,2669,163819552,1436863,246213583,2545094,125530409,711224,390129,<not supported>,234254,<not supported>,262081011,110813,129652694,19667,313053,216650,120099000,5004000
4983117.exe,316286996,671971447,704988,122257,146823734,709614,518,142443229,1090315,219031995,553015,110930195,446747,149805,<not supported>,63117,<not supported>,206901367,25684,104792795,5507,109,10622,94990000,1999000
5356631.exe,216275286,328048712,1222004,399916,72288247,927997,2478,70787304,949653,93093710,3559763,39482597,634355,457051,<not supported>,221473,<not supported>,107323474,259877,41350608,18816,243,12252,59198000,6020000
5461966.exe,319873450,678480224,827042,147722,148780453,417625,1034,143409954,680520,225102754,682190,117228878,460744,213808,<not supported>,91588,<not supported>,208777481,31254,108816239,9364,283,17318,92518000,4974000
5595238.exe,304786054,655000178,648401,143807,140281440,575414,520,138188436,917231,208381085,758457,108157544,313433,164602,<not supported>,38298,<not supported>,204327193,22527,112059408,3861,70,8497,91108000,2002000
5672584.exe,310226156,652413872,821789,138068,140077466,489575,1036,139734799,792291,214926504,711922,111361870,455658,204824,<not supported>,85897,<not supported>,203082670,37390,112028248,9972,219,18302,89844000,3993000
5673322.exe,319073425,637801476,809568,147450,138853211,394317,1035,140534764,520202,222405240,649476,115339191,470743,215222,<not supported>,88927,<not supported>,202978052,32712,107809411,8474,315,16999,92056000,3001000
5811285.exe,113890908,197899526,678703,179375,46089705,139989,1944,48821734,236689,69845360,984486,29096726,257857,712941,<not supported>,111396,<not supported>,53822452,30415,24761490,9253,339,12685,30049000,6009000
5914445.exe,415683841,765501607,1315446,475318,163331918,1326459,2667,163853777,1431978,246279389,2651708,126448722,691571,372585,<not supported>,235263,<not supported>,263806951,127458,130328004,17590,46,17800,115693000,7978000
7457995.exe,310794326,652032923,761119,136931,140662479,416183,1035,140679315,743529,216946083,703823,112137103,444101,207539,<not supported>,86504,<not supported>,202861794,35008,110519524,8903,100,15453,91753000,2016000
7590448.exe,556539574,658186284,3574398,1572475,151373620,3286974,9896,152324614,3340343,170345584,7612148,87739462,1742466,2184053,<not supported>,706933,<not supported>,166806463,394354,85727066,58021,64,73181,138740000,22957000
7957547.exe,308721397,661159195,755563,103215,140146398,1023025,1035,138430657,1308252,203417327,838722,107724715,467046,173253,<not supported>,87041,<not supported>,213157398,52376,118818060,11213,360,12970,88654000,1992000
844240.exe,311676774,658651988,619362,121828,139252118,512349,520,137637475,830573,208035352,720660,107870667,361793,192266,<not supported>,39420,<not supported>,203237946,24880,111915551,3924,88,8676,91204000,2004000
