file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1358987.exe,76404382,160905062,301313,78683,24971057,98964,1172,24374446,92105,37668045,506393,24503328,260678,192728,<not supported>,65424,<not supported>,44505065,13937,26568516,1320,14,2541,25615000,3073000
2432135.exe,77190336,166551389,284806,96336,25523824,328929,2849,22721182,271274,30105943,878482,21530401,310631,683335,<not supported>,226941,<not supported>,43931100,37004,28998600,945,385645,1930,19259000,6081000
3260092.exe,237170686,236659256,534402,144737,42524582,327112,860,42611604,320800,65815969,378871,43857287,248449,199090,<not supported>,26847,<not supported>,66693371,1034853,43458438,105256,0,3450,55810000,13952000
3609782.exe,68147762,163595683,376374,119239,23341421,100997,950,22799737,100380,35064348,491772,26015697,101738,20396,<not supported>,8331,<not supported>,51548266,4698,28799770,853,2,1720,18864000,2978000
3645649.exe,249981514,227760626,656074,171451,40852973,531572,1630,40882746,518094,63598665,620036,43947104,328928,103337,<not supported>,55112,<not supported>,62976833,1443715,42063410,109633,107812,158889,35120000,42145000
4263023.exe,247697925,225437055,595404,130251,40572636,348027,1177,40318470,332326,64622672,540545,44973191,324918,88197,<not supported>,50659,<not supported>,66125571,1474973,43203131,110559,285,140106,45766000,29847000
5372036.exe,276426938,262136418,1424986,439224,48924640,555845,6243,48840651,534877,69809823,1112299,52414138,498838,132440,<not supported>,701216,<not supported>,70704952,1742646,50497772,140850,31686,172232,40954000,40954000
5633224.exe,213489217,255954658,664687,249004,52358078,507557,2088,51270129,509971,67558442,8581666,28736876,380616,94231,<not supported>,116707,<not supported>,83129247,88896,34614034,10063,291421,10534,60263000,2008000
5940692.exe,80265235,165811007,241629,56944,25710486,88625,1173,24470307,97531,35380512,479892,23249528,216173,184128,<not supported>,53801,<not supported>,45531451,8201,27963099,1100,0,2263,21422000,3895000
6225030.exe,252054976,238783212,575911,104489,42339148,338795,1040,42123008,336998,65568198,501808,45059627,308363,105004,<not supported>,30543,<not supported>,68158175,1569231,44837623,108635,304,6508,48024000,27013000
6620990.exe,60322616,145726840,362377,106027,20521059,103264,1273,19111784,107740,28161022,711671,21892718,188111,53256,<not supported>,10101,<not supported>,47327023,5475,26202553,826,0,2249,17492000,3682000
6742873.exe,249739241,242560494,637912,155826,43878465,339822,1266,43738178,342943,66795736,638146,46073804,319883,89814,<not supported>,28017,<not supported>,68292405,1785414,45002124,109238,91,5825,55113000,20667000
6908878.exe,68155691,165124720,250840,86626,24908125,95798,1177,23793935,96746,35845589,545850,23509976,197475,83639,<not supported>,58559,<not supported>,48873346,9025,28831334,908,0,1828,18304000,4816000
7442336.exe,240794251,219772379,594032,157289,39310826,516293,1178,39246647,514242,62123477,517325,43157120,300249,96468,<not supported>,28312,<not supported>,63270548,1354390,41963416,110584,23615,213485,42254000,32193000
7738068.exe,253373480,245270686,684539,163334,43754071,362623,1547,43321245,340965,67455239,582172,47353166,339028,107264,<not supported>,57507,<not supported>,70093453,1610688,45895478,111286,128,19009,50860000,25928000
8036932.exe,240797770,223423151,640615,157105,40597821,337349,1366,40653258,334834,63211723,514993,42374189,285559,73110,<not supported>,25773,<not supported>,62851742,1084040,40589058,106267,100,228636,42940000,30957000
8122852.exe,61476899,131047711,363038,126199,19689394,238199,994,19706585,237007,30124829,534997,22514741,100104,19953,<not supported>,7795,<not supported>,43284793,5225,23877975,802,128622,1679,20099000,1004000
8193334.exe,240309232,222597173,562693,126722,39971788,342330,951,40366859,339681,63174594,482588,42951027,280703,89415,<not supported>,26485,<not supported>,63516751,1436084,41327658,109013,102,72730,44244000,29161000
8322422.exe,67824290,151949425,250987,76404,22436340,253946,1376,19768595,220003,28658528,682177,18350954,370052,93304,<not supported>,80418,<not supported>,44975358,4380,26234048,792,297339,1485,17288000,5084000
8430040.exe,253730028,245985325,681177,173200,43482618,355343,1723,43503704,347804,65969674,612675,46455833,368965,154236,<not supported>,57720,<not supported>,69736054,1277288,45925862,112443,92,88006,47294000,30188000
