file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1402105.exe,438676125,395477687,7477370,949201,82341366,3882332,6229,83658370,3701728,108825760,7804786,65120295,7636763,3267836,<not supported>,804974,<not supported>,111638455,490735,62167622,61963,85062,167023,962000,6297000
171227.exe,463641356,871049139,5378732,1399779,29959704,214917,4041,29415907,207967,202427426,12489180,104713992,652302,9012086,<not supported>,278889,<not supported>,204070615,278651,105815464,100185,72,25936,130660000,5984000
2146464.exe,756198062,1751428939,3416610,926086,207432912,308804,2084,206773299,306247,207703123,13214549,107913140,1086532,4166773,<not supported>,477598,<not supported>,202940537,176904,103773670,58554,52,10686,215232000,4004000
283471.exe,1446567837,1333498128,2431167,354798,205953673,470934,1110,205048302,464919,404802531,6941357,105967315,1239443,748657,<not supported>,161776,<not supported>,403605597,146065,104604715,12493,2,18005,424758000,2998000
3208130.exe,2017661643,4096904320,9800251,5787508,404223683,853964,97789,404372822,855839,350963678,15421009,236272426,4962357,1328350,<not supported>,6111116,<not supported>,352152006,2199845,232715777,545138,275,329402,451752000,142921000
3208532.exe,1536468313,2597667718,14028249,6822376,311815012,801327,99783,311380399,801027,591835776,29605233,262642272,4056766,11749121,<not supported>,5975843,<not supported>,590762569,2499880,260454584,769049,163,649548,299896000,151947000
385049.exe,203002913,357255447,1808626,155234,27687737,144742,2085,27622065,147844,54160613,5663489,31163822,370859,2209944,<not supported>,124931,<not supported>,65776802,152130,33273920,3320,0,2591,58875000,997000
511442.exe,901875472,1483298113,5906312,822148,35938023,389020,2083,36817620,395877,98046484,19083714,59362358,985036,9067986,<not supported>,1067873,<not supported>,95341952,254037,56734583,230748,470,12656,259673000,5992000
5441244.exe,1476317562,3244531556,3043212,981593,307288613,513421,2085,306548160,526620,308924527,13355759,108897392,1341476,1558250,<not supported>,157609,<not supported>,305091953,221604,105432480,42886,60,21140,428627000,3996000
5448241.exe,626254570,1763979646,1328496,144549,205375469,252349,2079,202944537,273593,202010184,6476191,103017126,784524,520426,<not supported>,177660,<not supported>,202417479,178684,104539287,10560,0,10181,182460000,3988000
5524738.exe,750241278,1749816271,3339823,870732,205202809,301348,2085,204370979,296560,205397143,12929470,106885698,782449,4242919,<not supported>,139391,<not supported>,203029224,179138,103638849,57971,5,9538,217657000,5990000
5602065.exe,756794243,1748750190,3239505,818624,207131054,292954,2086,205511371,309429,208967509,13195407,109495274,1294219,4099256,<not supported>,579077,<not supported>,205062561,191438,103660787,58595,2,9529,220039000,5023000
5690648.exe,499855632,1242447380,1195241,187072,104568661,215458,1109,103527685,215516,201806210,6528364,102793498,484722,500618,<not supported>,56185,<not supported>,200958403,98982,102290628,26476,0,6229,145606000,2991000
5748937.exe,750719032,1959718645,1544513,266482,204087573,297170,1109,201677661,298379,395525435,6633567,102784520,715020,594779,<not supported>,81332,<not supported>,404648789,127609,104137684,7965,545,10094,221741000,998000
5770138.exe,628316525,1763449624,1330188,183024,205908122,232298,2084,204090505,249540,202760448,6464775,103064217,746886,576570,<not supported>,181898,<not supported>,201834686,179237,104049143,9832,5,9443,181023000,5967000
5979726.exe,737853076,1648921097,3490630,990312,206684383,296848,2086,204760687,291684,205238695,12899939,105945988,719745,4264338,<not supported>,89594,<not supported>,203065077,200450,103810136,36539,49,11113,211386000,3005000
6551688.exe,705710456,1428042256,1423962,257248,30289861,284256,1109,29801100,271372,177093738,6602744,31226052,660849,465417,<not supported>,79279,<not supported>,179070211,130271,32788946,7015,387,9721,205509000,3990000
6835408.exe,811354246,1839834929,3338035,848351,206265715,332314,4036,205340543,348016,207403529,12853079,106738962,970582,3771166,<not supported>,272855,<not supported>,206087610,388248,106300380,19183,0,34747,235360000,5007000
691289.exe,1669364202,2709520746,13546924,6633105,313405401,821751,99788,313094907,810148,596472777,28044627,366494728,4090691,9282380,<not supported>,8179795,<not supported>,589993921,2472528,359742572,861736,1185,536762,314157000,176088000
8238023.exe,733996162,1535199964,3401318,881299,105489910,315365,2087,106009881,305133,205539706,13023600,107483399,731265,4311024,<not supported>,166577,<not supported>,203499634,189389,103575640,43553,81,11399,214831000,3011000
