file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1086590.exe,497736768,1404540973,1125961,111770,199621743,220648,232,198917643,215681,296096455,6467352,102226399,428251,448745,<not supported>,57367,<not supported>,304354534,19281,102811592,4696,59,8425,151038000,1006000
1573990.exe,1255636287,2122867043,13982525,5396356,315650570,657437,98332,312108197,672280,665344401,27952557,265918837,4947142,8001989,<not supported>,8678317,<not supported>,685753286,1980885,262262075,832679,58,631639,202154000,166126000
2703189.exe,1287671882,2208463095,13949982,5418726,312268731,700631,98335,309649924,678990,664042088,28106601,361251714,4777185,7919171,<not supported>,8615757,<not supported>,697970636,1921176,366881782,821708,262,337245,227791000,150861000
3384818.exe,1234346986,1331970788,8511399,5273919,172621989,730538,195548,170589258,736564,283092660,15911302,228690694,7209886,1024959,<not supported>,5997889,<not supported>,289596382,2796512,232750717,559825,328,1692004,131053000,232095000
4186402.exe,1054637423,1906604949,8306411,5266367,304059250,583263,98369,303582356,582138,449155858,15687619,232298209,3463159,959581,<not supported>,6087058,<not supported>,451427479,1794711,233174415,558470,401,453198,173858000,134889000
4374179.exe,1369139287,3053955658,13416672,5511327,513594762,718768,98329,505229039,738168,663887749,28429685,266084983,5091574,7115856,<not supported>,7980972,<not supported>,689208551,1927447,261328230,826661,17,475817,244852000,160902000
4502274.exe,1035650099,2102888268,23246443,2321954,280129432,1374403,15822,274870178,1501494,501904139,37917814,207149103,2293620,10857533,<not supported>,13854789,<not supported>,527760237,1212213,222967176,113233,21730,469921,201038000,1000000
4955200.exe,1245589895,2326337266,14002553,5519379,315071348,661854,98333,311843448,688585,666280483,28150301,265410613,5144758,7793465,<not supported>,8599594,<not supported>,685379874,1709134,262286300,809159,989,339032,210239000,158180000
5156250.exe,1255209450,2330431303,13860413,5419841,314520585,666242,98336,311900088,683324,665463878,28208356,265213742,4940919,7752188,<not supported>,8504179,<not supported>,677517485,2112386,263546294,886895,5,404631,206613000,162695000
5481495.exe,431219500,1403243755,1159428,112173,198123211,197612,429,198305502,200004,296631147,12621586,103682101,424294,418853,<not supported>,192597,<not supported>,306401575,18568,103577143,4123,13,5685,129069000,1000000
5599936.exe,1292142645,2455293596,13910007,5317976,318122224,725444,98339,316042592,728621,669721900,28256370,359805089,5170141,8196662,<not supported>,8727898,<not supported>,669440294,2006160,363798248,863043,1014,351029,224367000,161544000
5696434.exe,756813411,930483352,7888561,5067935,129331338,477468,97888,127996999,480552,196912223,15868048,181755221,3362293,1103788,<not supported>,6069168,<not supported>,199575245,1817959,183816108,743123,5,330067,67154000,158364000
5818310.exe,679610847,1739513696,14359100,146887,213095158,275115,429,212700298,272269,421469627,30358455,153954289,613731,5066005,<not supported>,8914097,<not supported>,432156090,22375,154505004,5746,0,8173,201166000,0
5824854.exe,426102908,427462340,6756307,791287,86004187,3978452,6228,83787294,3720939,114320641,8142628,60051609,7213809,3657491,<not supported>,827519,<not supported>,108585534,564977,59020378,74383,104645,151651,4542000,4542000
5867753.exe,553223968,1629035029,1322041,108385,200776656,256586,326,199108357,255602,490367826,12494108,103284182,552833,446008,<not supported>,191086,<not supported>,511137721,17066,104063631,4556,0,7050,161591000,1994000
5926702.exe,730323353,838890634,8015932,5229634,109986163,485933,97897,110518942,482857,200652178,15598617,158276113,2957163,1231659,<not supported>,6072189,<not supported>,201418140,1709051,156398863,777028,70,339637,58944000,154853000
5980254.exe,1301365850,2397535313,13859649,5552719,312339366,686039,98332,309263434,687576,668349972,29148300,363545592,4610129,7693052,<not supported>,8649781,<not supported>,702896963,1828910,366797963,895081,1127,515746,210723000,168778000
7309424.exe,544820685,1621347041,1367048,141144,199463569,243264,424,199177204,247774,491334043,12561311,104188438,506033,472393,<not supported>,200993,<not supported>,512806738,20108,104355994,4868,462,8794,158417000,2989000
8032489.exe,507661085,1412492564,1155420,109529,194921332,246958,229,198728617,246857,363999025,6587531,91280192,474596,470881,<not supported>,60409,<not supported>,377288095,24518,93983524,5028,137,9669,150678000,1995000
8576029.exe,1062397747,1988632750,8166658,5240549,302889465,538151,97898,303090189,536366,450047745,15843888,335137641,3273155,883105,<not supported>,6082949,<not supported>,447898621,1728581,331918223,574563,879,480880,152329000,158342000
