file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1787832.exe,728012389,866362999,2950995,739384,225001800,18632408,8302,227990001,18162521,121650432,11251508,46459882,911559,2120780,<not supported>,524063,<not supported>,126960240,773868,59350383,86704,121,68602,199720000,13980000
2048785.exe,605539531,484008169,983464,116794,115655777,13559528,131,115642528,13596167,67463144,334775,14859747,539513,147590,<not supported>,65491,<not supported>,65160871,104532,13757183,4955,2,7750,178904000,1005000
2110174.exe,754631956,836127822,3022891,541322,203652593,16772900,6285,206212541,16560675,96877198,14521478,39183961,1050869,1834268,<not supported>,641160,<not supported>,88436898,1752106,27389785,28956,0,19126,211394000,11965000
3080883.exe,489772698,479835902,859833,170508,149714253,14791601,1462,155867115,14538939,64665057,1437343,19407441,565947,199976,<not supported>,140924,<not supported>,65254609,47286,25991515,9910,0,10563,145453000,2006000
4900502.exe,624790857,746386515,1375897,295736,223066568,14311643,5836,217768490,14645111,77714491,2257621,31053211,901960,489358,<not supported>,379886,<not supported>,78967578,159768,30151241,35449,312,29324,172814000,10988000
4972182.exe,427238861,715451399,2578111,573790,177844299,4349998,8301,176432310,4320677,123765536,11582708,63594650,767274,2054467,<not supported>,596228,<not supported>,133131679,1009638,61639352,53903,347,32882,111164000,16023000
4998183.exe,694463366,975747295,4812095,2220756,240073090,6353048,19636,239800084,6652237,171753221,21856555,95192154,2520459,4037546,<not supported>,1321255,<not supported>,171930403,2822986,82346159,110371,11360,335973,140681000,14966000
4999544.exe,228603981,374425467,1030947,483267,90707272,2436718,6888,91538492,2337212,57823226,2542746,31903114,406254,359776,<not supported>,478272,<not supported>,60590644,175229,31735735,54104,0,35465,54206000,12045000
5226706.exe,540893233,373044641,897681,110859,101541046,12601314,135,101334187,12631365,58108026,322921,3621544,490500,127168,<not supported>,56305,<not supported>,57883222,114378,3509830,4610,283,7639,160771000,998000
5670639.exe,871620926,1126606964,3170047,990417,300250290,17966802,8295,301068213,19098371,141383628,17962885,45939180,1037225,2135195,<not supported>,464088,<not supported>,146188374,2124669,48523654,65921,731,62800,246718000,9988000
6013525.exe,897932345,1232828149,3074661,900143,308337398,17754221,8295,309481980,17570986,191960291,20078512,54454782,1140900,2250677,<not supported>,544934,<not supported>,193203244,1561328,45631947,40087,120,49255,251508000,14028000
6224408.exe,898585623,1078484541,3044271,834350,284573717,22017443,8299,285224308,21244112,193039284,21125119,56131830,1185139,1666548,<not supported>,659530,<not supported>,194965627,1451678,50868959,47925,30,39193,255280000,12013000
6258569.exe,480740047,393527645,770142,92883,116501173,13136020,133,117333618,13158174,39776587,289368,4001565,478207,118095,<not supported>,51323,<not supported>,38272225,138156,3841773,4078,172,6601,141771000,1996000
6608004.exe,185172201,363705343,487950,84394,87695303,1462073,1141,85291556,1207386,59396326,712764,26802279,269190,112374,<not supported>,54506,<not supported>,54819791,7942,18496435,1772,336,5228,55890000,1996000
6644544.exe,832538938,1094002149,3400881,711129,275371515,16030433,8305,274748655,15780109,142402662,19933012,44270618,1105352,1949048,<not supported>,659964,<not supported>,137328348,1936316,35032996,51375,55,38839,232000000,15000000
6730647.exe,568598843,550726524,929824,206721,107862934,13687141,4263,107617160,13362115,90792807,1215722,37627038,770492,185859,<not supported>,1260909,<not supported>,87901033,93290,29992307,20220,482,8631,162824000,7991000
6933552.exe,549107752,872227837,1828175,639522,226488160,5618187,8302,222064595,5711697,139114375,18797692,68383943,815673,1859817,<not supported>,610403,<not supported>,148265888,2058912,62246490,50232,494,38011,149629000,13965000
7977536.exe,768285392,873220734,2881902,424855,254997490,17339307,4235,254629460,17446186,101221847,22039405,25569147,871959,2915319,<not supported>,273511,<not supported>,109023465,1687120,30661675,52856,560,39344,223814000,2997000
8465470.exe,869971778,1123038711,3152782,999220,300642571,18761150,8301,306136076,19501485,139232775,17931913,48520237,1008105,2226915,<not supported>,488596,<not supported>,146748655,2152794,53559330,86668,683,60057,246770000,9028000
8485009.exe,597986812,738373885,1241211,221387,184067431,14032370,2157,184037684,14065610,64677119,1181419,15431548,622810,261934,<not supported>,146149,<not supported>,71986647,83927,21231177,24747,107,23595,171730000,1996000
