file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1151909.exe,447207753,448164742,4679725,1981424,85561827,1013263,5316,85099594,942669,122494245,5672174,65721145,1169265,3328468,<not supported>,574744,<not supported>,131645423,1845392,67544918,367572,125,244990,117004000,17000000
1259704.exe,687388208,1039401117,4239980,1592633,215465024,946211,3905,213720723,956871,328612432,4409215,183649378,1537018,2576943,<not supported>,375566,<not supported>,341683768,1506231,184554969,96820,183,29012,194165000,10008000
1420625.exe,585095506,573744639,5685754,2693318,122268241,1231719,8259,119317804,1238478,161360100,7533703,91260875,1248123,3902802,<not supported>,1030670,<not supported>,158335047,2461483,90035240,615436,22183,89498,155764000,15975000
2183639.exe,454519260,403954716,4103895,1624801,77096482,1139025,3448,79337498,1043325,115471330,4956355,63535443,839084,3258588,<not supported>,234298,<not supported>,131346489,2019155,65709518,95164,120,28549,126845000,8989000
2359897.exe,442120092,432109915,3850562,1510888,81770433,791341,2880,85964188,757719,125695866,4787895,67178997,764458,3059171,<not supported>,197435,<not supported>,138782596,1824904,66392521,20135,333,14057,121637000,7976000
3539137.exe,525150375,435528292,5159245,2267163,83480059,1030236,4640,81994464,1025085,118958739,6451087,65768009,1041192,3961947,<not supported>,687638,<not supported>,132786857,2375962,65460944,318606,842,38143,142763000,13976000
3837251.exe,451859786,424552581,4528412,1735538,82355898,807824,3062,80818719,773867,117251418,5406270,62332505,995478,3607358,<not supported>,392326,<not supported>,134073390,2823394,65386260,89076,477,20991,128523000,6974000
4189894.exe,503654775,433731483,4693578,2092883,86898451,795845,4432,85924377,775440,117756654,5760834,62521680,855579,3592612,<not supported>,643004,<not supported>,128361629,3018443,65799069,357769,662,24038,143175000,8948000
4889319.exe,679572557,1037518757,4345484,1562189,212909115,979119,3690,210104957,1012162,326106707,4406417,180634941,1283294,3154430,<not supported>,291883,<not supported>,341247360,1670712,184469083,117132,118,21566,194343000,7012000
4993403.exe,854138931,515715126,8028208,3463906,112141069,1296922,6942,114856869,1388720,160983167,9384368,89621370,1848677,6082574,<not supported>,872943,<not supported>,156429828,2736676,84733310,198399,199450,49560,229774000,19980000
5007066.exe,518539919,483801285,4499023,1838066,92229899,906886,6231,90910463,876157,123326106,6646729,72971007,1420324,3715411,<not supported>,584409,<not supported>,135148774,2137231,72910001,100518,127,18680,138969000,14996000
5488402.exe,713820338,1022245760,4135878,1597150,212925177,1045053,2868,214474729,1016404,335857766,4753186,185459378,1186126,3119667,<not supported>,225000,<not supported>,342979939,1810381,181377937,50263,61,19694,204763000,7026000
5630383.exe,411659324,432662436,3771125,1520830,85657760,674470,4118,82919346,684573,112582839,4337383,63829290,1086579,2658516,<not supported>,346953,<not supported>,124610253,1557043,63044282,95729,306,56503,117236000,5961000
5951191.exe,502348869,645597065,3877166,1735252,121011221,894215,5160,119052463,828945,154182854,5168276,93078642,1391240,3036175,<not supported>,330803,<not supported>,181219894,1587496,100065243,38004,2801,24027,139848000,11067000
6029527.exe,557482630,448920466,5585831,2353940,89658745,1090155,4268,85168129,1096134,114295698,6653623,62194449,1021279,3847537,<not supported>,657815,<not supported>,123940233,2395721,64093679,344684,291,61110,160991000,4999000
664533.exe,469867547,476597736,4458954,1879265,96061280,911812,5316,93900305,988653,132396080,5621753,76115927,1058085,3230831,<not supported>,458228,<not supported>,142796728,1867556,72598519,334451,45,18881,134784000,5990000
7134438.exe,1134753886,1401837646,10843910,2357253,291472834,5070546,8974,295008669,5158317,442577169,12613516,239911342,8726772,6641988,<not supported>,1155104,<not supported>,439019227,2155620,237559539,202694,78847,387202,203486000,12904000
7157072.exe,509054609,425446239,4813123,2074287,86825715,973193,4032,86283835,946186,118292522,5930382,64201603,1050801,3810226,<not supported>,440443,<not supported>,128394300,2039290,63966708,326419,142,20513,144911000,5996000
7554059.exe,1039862276,860164720,12501901,3285649,178077411,4592020,13118,184299440,4435279,253843905,13833454,143437549,8324867,6930245,<not supported>,1361121,<not supported>,259548106,2353020,140577796,278758,290613,232790,179739000,11709000
8377242.exe,508356363,409053491,4901875,2225158,83122957,950129,4500,86048138,970893,122676326,6100431,67415603,917251,3886329,<not supported>,427311,<not supported>,131875929,1944070,66319021,343780,34,48407,138116000,11009000
