file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1289148.exe,507509980,765970497,937992,127251,153955399,632763,128,153498489,630402,246124024,419471,140224915,953659,194592,<not supported>,74862,<not supported>,255021599,1017058,142336497,107348,126,157708,126105000,28023000
1751629.exe,104304074,221168193,416990,68795,41550853,230969,136,42380134,228209,63378722,249199,32478538,149665,85668,<not supported>,12993,<not supported>,73378052,13017,32946984,2014,60,7358,33651000,1019000
2160567.exe,500873851,760089381,829115,107579,153198560,962008,128,153118498,962611,244881931,340208,141249044,761838,187626,<not supported>,55282,<not supported>,250436978,1046075,141301946,106613,82,277509,125982000,23996000
2219242.exe,507055275,768728882,849793,114940,154350705,952522,128,153675812,940364,244918050,349447,140000999,810735,187418,<not supported>,55422,<not supported>,249349970,975225,140993534,106687,41,315812,125299000,25059000
2346376.exe,489985674,763224604,782895,105425,154397310,710485,128,154031748,710264,246360250,357392,139907805,789892,188025,<not supported>,55362,<not supported>,252685248,1012599,141737274,106853,49,19526,129447000,18062000
2806108.exe,300297758,339226692,546826,86277,65440547,665957,133,65238364,661820,98056232,287569,53932007,342449,134435,<not supported>,33374,<not supported>,101009837,1062169,54378521,105771,38,342222,61774000,27898000
286654.exe,494707392,770512272,799198,117718,156057720,719162,128,155427859,720343,247253601,366449,139623656,777742,182006,<not supported>,52809,<not supported>,251546702,840670,141469218,106421,7,112434,117517000,29128000
2920460.exe,501244725,762483287,812252,111551,153895875,971343,129,153506647,959498,244824943,360426,140117083,789293,183471,<not supported>,55034,<not supported>,249761322,942331,140919472,106727,352,247783,115877000,31966000
302205.exe,494765445,770049616,826656,116984,153281867,715471,324,150903095,718185,242696621,396559,139245422,571656,185900,<not supported>,68313,<not supported>,259101624,1030348,143715575,103574,2,197442,123212000,22037000
3135280.exe,109989034,228342986,422084,71617,41823479,327886,135,43161825,320449,64024012,244677,32045500,134287,82577,<not supported>,13414,<not supported>,72742868,12234,32564166,2029,51,5993,32835000,2052000
3439806.exe,488090074,759821706,821487,111513,153607368,726624,127,153253026,720962,245944778,356046,140640637,755431,168144,<not supported>,51759,<not supported>,254623948,956474,142061694,106669,53,10419,116761000,25946000
346060.exe,104762038,222881244,364497,61426,43672771,227450,134,44317693,221773,65536891,231755,32657406,150698,95907,<not supported>,15789,<not supported>,70441174,14953,32052956,2277,47,5559,30265000,976000
3974796.exe,493591843,768653817,791191,108171,154723507,720009,128,154171460,724042,245920882,370271,139268617,798791,200583,<not supported>,54570,<not supported>,252265565,954872,141853280,107391,39,10570,123967000,21994000
4656783.exe,498685751,768104305,840546,124660,155047003,687543,127,154699637,683360,248356432,384275,139753498,786711,188144,<not supported>,55340,<not supported>,251837756,1062840,140962587,106702,5,126222,125390000,22888000
4925138.exe,108961363,230748439,388771,66930,41016798,234131,134,42887130,229810,63569147,246366,31603221,156280,89932,<not supported>,14615,<not supported>,72493767,12583,32209637,2022,61,5707,34078000,973000
5013886.exe,323805325,675201744,706342,125832,138538330,509943,323,139648116,511030,224695125,329638,121807740,329669,133239,<not supported>,37787,<not supported>,223472347,26622,121170054,4017,22,9654,94451000,3976000
5293957.exe,502304017,758331014,877499,112795,153366010,929156,127,153086553,923596,242750003,325238,140121929,570232,192349,<not supported>,55736,<not supported>,247566416,1192974,141086662,106424,28,415246,128046000,22007000
640956.exe,503702914,760056054,851726,112550,153901324,948919,130,153971924,958257,245427415,386261,141412868,815666,203152,<not supported>,57187,<not supported>,250118325,1148752,141150819,106765,63,302925,126127000,24024000
668883.exe,510555402,761792745,839272,112116,153975507,922569,129,153887689,917825,245747160,369016,141112471,806642,199470,<not supported>,58144,<not supported>,250078038,1134595,140948754,106529,597,327996,126232000,24044000
81481.exe,490007094,762128331,817488,108414,154026188,913793,128,153997724,909957,244609301,366441,140552728,764597,182723,<not supported>,53538,<not supported>,250160144,946898,141577720,106459,229,218503,122198000,25040000
