file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1056877.exe,2268554,546356424,356593461,2902718,158467,1199383,260606,485949,293745781,1177324,294583702,1198416,1106418,10059631,815606767,50624,544679751,21025,360117169,2338,19882,31269,1627156580,250051747,241577000,7986000,315589265
1110958.exe,2295815,228119229,148901687,1530079,110401,1138744,307510,415555,127874782,560667,127446577,583493,705457,6555113,404678588,23404,236851284,9315,157597424,1966,7449,9397,723202252,109393124,103971000,5047000,123803221
1313602.exe,2301340,224820379,146624140,1569686,109983,1075988,169800,336873,125074162,613648,124408026,627835,680823,6906338,400672062,24953,228254525,10068,151801185,1962,11794,11550,707446823,108219384,104934000,2998000,122808807
1333327.exe,2307227,219669922,142070190,1458784,88177,988221,143042,348012,121175668,632521,121104806,639333,706690,7449389,387941849,29103,223988801,11234,147448718,2012,8801,11540,705479086,105084008,97768000,6983000,119261623
1383313.exe,2198890,419588882,252164597,2134657,117788,1189977,122649,361399,246795176,879785,250447501,890713,826691,8590506,602600569,38247,444428361,14059,264921877,1956,10500,16100,1261662839,162173694,153861000,7992000,176566025
1524420.exe,2954485,425398108,256486290,2282079,198235,1208644,228370,432236,242844603,1279360,242818539,1283957,1525266,9568797,644740191,88071,427414505,32249,257442147,2751,11410,20696,1257293889,174004970,168693000,5020000,188275999
1576250.exe,2462691,443866152,271454656,2212206,150778,1215697,148059,361030,257260367,1095020,257744965,1096354,631125,7619483,656658174,37879,464603255,14360,284358494,1861,11708,22966,1342475907,177316172,170928000,5997000,191332313
1899156.exe,2671919,220208511,141727910,1736634,261338,1309694,234987,482273,136539233,544037,135534060,550417,1177537,8366452,422981300,72722,231254450,28676,151583524,2485,13919,13200,696702942,114736984,110416000,4015000,128978547
2080168.exe,2899908,420426490,252765783,2247021,253703,1337952,218268,454477,246320922,1189434,244841017,1201424,1439838,9344473,645250634,82130,427699375,33238,260835032,2869,26497,27330,1254367652,177567075,171303000,5975000,192002783
2083684.exe,2089157,443661976,267414326,2069314,118856,1056779,408329,514810,236678020,979799,241785895,928081,992430,8732298,623480468,39486,436006456,12979,267898961,2056,12460,19564,1314152341,168246227,164974000,2981000,182771667
2098233.exe,2747508,246601923,164296848,1741626,178196,1074328,225050,415573,137849172,612439,138062586,574729,1651807,9179743,467741899,87198,247797517,35949,166642392,2687,21063,22003,773619327,126339807,118053000,8003000,140621174
2126664.exe,3569195,324685295,231072103,2239603,259727,1352408,623126,875473,190294730,760396,185608884,801933,2512134,9767055,658255002,87388,337202200,49394,243039716,8205,46848,49922,1043230184,177465541,165920000,11061000,191845379
2134751.exe,2913396,289989856,201951484,2188716,165629,1176683,280157,525859,170681296,890546,166815416,866204,1641195,9679286,554061170,85121,287268459,28361,201483902,3038,10628,23148,905977235,149680360,140323000,8956000,164095628
2162489.exe,2563078,331771734,237426598,1909339,236714,1332877,506521,593103,171573691,754408,169454231,751636,1975279,9694072,602867879,76750,332814075,39696,243490854,3659,17718,18878,1035702935,162753876,155265000,6967000,177096792
2190864.exe,2551435,473441879,291281717,2466782,155304,1084921,132144,341921,258986614,1347487,259767989,1354604,794266,7661928,708100434,35793,474453036,11627,296898300,1981,10332,20145,1402337208,194338494,189014000,5000000,208916041
2237372.exe,2011959,429213768,255461420,2135841,120282,1030435,118342,343308,245069996,908620,246626156,879382,947272,8906345,609945501,39886,434159813,13784,263630572,1857,17143,18329,1290954545,166035791,162683000,2994000,180255283
238280.exe,2079208,228339652,150496771,1457473,150743,1178731,430965,569212,131229649,478247,132049797,568853,844247,7006919,421918144,28217,235074780,9895,156816256,2065,7944,22153,714039432,114065128,109802000,3956000,128450320
2406283.exe,2838256,328923142,236322157,2021980,131179,1178757,763580,1030561,170338937,538777,169262400,545524,2298625,9829810,601452335,50610,322045374,50456,238349787,9031,15538,52447,1044558273,163276250,148959000,13996000,177416925
2434772.exe,2355256,225433327,147971243,1595534,231706,1268725,203902,409976,128765771,511367,131328273,528879,1484976,8542621,428909305,79905,234964284,35215,153981338,2487,15167,22925,705155144,118093345,110724000,7046000,132371144
2551095.exe,2378377,431743768,258905504,2111690,121381,1004073,154742,394684,241478853,1264316,242210332,1257812,874257,8833812,629332399,37246,430829658,12927,262887573,2002,12102,19613,1292505615,171010804,166698000,3992000,185459400
2596867.exe,2200453,221171954,144242091,1470860,140243,1188789,222289,422175,128440426,470107,129676211,491816,806901,7137916,399655039,28170,228617099,10891,152312436,1892,6971,16138,699326300,112020388,108716000,3019000,126135208
2629074.exe,1954259,430687669,257665358,1988426,133377,1021223,170508,346707,243513058,911291,245134494,884672,1088994,9017636,614590529,37687,432144256,13598,262964258,1883,16504,18235,1294803095,166046804,163700000,2008000,180450228
2685390.exe,2446075,233076345,153008579,1620622,237335,1214731,524277,619051,127419116,481735,130177001,512823,1755058,8954313,442634619,79183,241659980,35008,161645709,2878,18631,14350,740927366,119589378,113305000,5963000,134010706
2947180.exe,2413957,223574695,144290381,1610724,133733,1124058,287220,469967,126593482,576420,126025786,583614,808348,6890826,406253739,24778,232535390,10002,154010549,1964,6031,10394,707136114,109255730,102949000,5997000,123548725
2947894.exe,2469029,223307246,142851013,1696620,124145,1036953,248586,296454,122892432,612670,122900980,621072,807312,7089308,399375887,26921,227599209,10568,150543942,1966,9877,11783,703308983,107673427,102310000,4966000,122033462
