file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1055487.exe,1682409,241303335,148537636,2556743,130530,548316,598510,573612,130139694,537270,136517861,506608,1605119,6463189,384941582,29927,265881358,12957,164673633,4843,14134,33143,764806610,124570319,112930000,10993000,171610209
1085914.exe,1737979,280619863,179036908,2791623,183866,636575,297197,354971,161152890,427116,163213089,436906,970191,5131960,464433734,35538,298432808,23699,188138025,5895,18031,52679,862883792,124950662,113669000,10968000,139398023
1102079.exe,1536601,245514400,150453598,2186562,111709,535352,481973,426207,144794548,507259,144597924,514887,1384362,5295228,389150335,24652,268776489,6864,167379173,4328,9660,28347,778560838,104943974,97589000,7042000,119099756
1192664.exe,1523303,226324491,139798369,1955500,109346,611159,67641,116440,150820433,350047,150738200,368232,613488,4809041,363420787,19557,258475457,13646,156585093,3597,9331,34128,721962036,98552880,91267000,7020000,112752559
1300054.exe,1589581,138754676,93938936,1417751,114366,658043,85856,122521,93025033,163194,87826299,184351,793013,3991945,272932397,21939,142875287,28431,97048112,4042,14345,41345,443837755,73410193,66097000,7010000,87797915
1307935.exe,1480177,189278459,129793885,2006907,106977,562918,80965,123986,117703828,161504,113927170,183823,843589,5052127,367540520,31830,191603172,26078,132136471,4047,8967,26556,597590818,99580623,91321000,7940000,114025055
1580081.exe,1836100,152244783,100690548,1999115,123075,551987,623565,645456,80778511,255089,84648344,279159,1480879,4780884,302104247,28819,172306783,12649,117080817,5328,9182,25842,522429144,86326483,78978000,6998000,100720698
1623988.exe,1686206,137655566,93189275,1079657,99588,705647,82461,133065,89669192,179505,83459964,198473,670068,3568262,260135633,22328,133206989,26965,91049777,3599,15073,28073,423048798,70128615,62912000,6881000,84566442
1701757.exe,1549446,234151786,143391525,2121237,119164,541040,275494,180995,142117491,539804,145973496,477430,1293283,5889918,377428101,23729,260641664,12705,158963346,4520,23591,22603,735416830,101984793,92573000,9056000,116243356
1755402.exe,1915832,270433870,172785379,1949897,95972,783195,306113,355208,156293964,499944,156152903,499242,758619,4026600,422137106,28539,281887039,15991,177863151,4428,9134,25220,819102656,113821174,102563000,10953000,128039535
