file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1017040.exe,9783211,1072743908,737886115,9208989,58756,1755921,1530911,1781012,426556038,1449338,430294283,1443856,4459074,24303627,1574937782,124174,1058852594,118805,732060191,23855,37332,146958,3112895886,456028784,393382000,62060000,506964442
1140402.exe,5755839,304573042,106171102,3255539,46214,1248015,797496,846868,151081181,115668,150923691,115474,2528500,12239243,415662248,45744,327083379,62389,118949761,12580,15150,75731,921429424,112345176,86025000,26007000,126812894
1187270.exe,4555333,120346182,48761668,2589514,34171,537072,448674,484478,114487419,94716,114533621,95442,1764828,5395700,228375807,27879,175493406,33078,63558883,8421,13037,57237,441860738,61489296,45112000,16040000,75818910
1228057.exe,5443318,263022261,101861331,2948425,48338,938852,804043,851159,144396455,107545,141487275,112768,1974925,9166684,369447732,36617,257205469,62565,108279719,12582,16364,87343,745084149,100378845,75051000,25017000,114856846
1367032.exe,4590934,174533026,77878287,2699482,47967,1675805,461820,509438,100753496,590748,100844579,592399,2582979,15901268,302681940,49450,209060455,35882,87877816,10139,52662,79983,567374726,81658985,59496000,21815000,95973089
1370800.exe,2455750,277949717,160318422,1274376,20369,425509,7285,49149,135440051,118212,135468762,120412,118776,3292552,399131903,14997,288370747,4105,169089486,625,4457,2671,827302307,107451361,105153000,2002000,121600392
1671790.exe,4744688,138595811,62761877,2013492,49625,681949,650395,671704,91260052,81246,93682464,82342,1320753,5208040,225649314,27044,152628440,42686,71800883,8218,9214,47373,468022095,60974373,43677000,16875000,75321201
1845510.exe,8119170,469469839,264113380,4922463,124527,1473253,1277326,1379915,235385104,203767,238007173,203745,3078608,11204612,730166059,212239,514432847,104315,288654719,17273,22256,102773,1406753793,197208040,164864000,31973000,211455380
1992685.exe,2495064,418569144,214694773,1613667,21763,354579,41398,94309,191160992,142081,191215495,142591,85115,2926322,548782773,15814,438984002,8337,214307317,865,5892,10869,1202171929,147758833,141390000,5974000,162244636
2169893.exe,5673032,261476389,100908691,2828933,48457,1018971,806785,856255,142352243,114895,139453256,125803,1717834,8826666,368961581,35933,255792190,62755,111080362,12337,17247,83299,755187144,99619874,69088000,30038000,114037386
2312876.exe,7293639,800085162,551134979,6778101,61336,490155,1519446,1633508,326803550,307205,326898363,302199,4255911,13138182,1219194655,175594,831821724,119701,560159708,23619,32896,177688,2293613491,329185717,283873000,44979000,343392653
2395064.exe,11424835,1688537618,1272355041,12486315,184449,919206,2573567,2910681,822497298,558674,821155221,572044,9956394,26068306,2749355173,205329,1687074896,187291,1284127397,38124,74907,281162,5192813352,740760252,674406000,65942000,754899511
2436754.exe,9751263,346921910,205216892,5124232,54734,2253247,1342532,1440271,197034991,244312,194941249,239735,3694267,16320693,605306175,78009,373089861,109226,218563264,20392,23901,139344,1088429501,163346411,118010000,45003000,177687423
2448903.exe,5034232,400227842,250369704,3640941,53318,775966,741141,886643,195917534,554121,192135126,427595,2801408,8862984,639479627,51313,417854341,95986,261028934,16107,25488,105447,1231866176,172980432,137495000,35126000,187393963
2462469.exe,5991000,182826393,83629288,3559309,63126,733693,1186362,1241303,91298731,108906,91160084,110784,2814140,7947176,308450112,54537,192854264,86910,91701025,16034,17461,73047,567401603,83265020,48973000,33981000,97363337
2578170.exe,3027915,268256772,114008559,3824064,56998,182125,1101589,1133766,164861317,163347,165094267,155767,3449748,5565551,400712876,61960,314493043,82778,135288799,17001,21172,100133,842941590,108005097,74709000,32872000,122311034
275342.exe,807914,213225043,92513600,2372912,22927,117286,438692,470478,106844788,75100,105340939,77951,2226034,3902464,277616664,29809,219692020,33545,93460495,8187,11532,60852,594748613,79531872,59126000,20042000,93761010
2802363.exe,4716601,420980816,229275177,5667833,62416,230765,1918975,1972748,196815229,218629,196163092,212976,4644103,8190644,612477595,103387,396456941,137103,226019167,27724,31772,184148,1205308524,166044335,113833000,51924000,180526781
2823661.exe,6432904,64763995,47719956,4830998,180115,1808840,1068261,1135895,96928939,704314,99127589,549296,4812496,12055593,300920975,313353,90422526,225840,51137684,23807,32588,247971,305680360,81020912,34880000,45842000,95220773
293813.exe,6750923,2178569654,1660040015,9448102,123629,893913,2096365,2306957,1026517884,635560,1028603845,633850,5839570,22302755,3428668519,239828,2177286705,84028,1663864106,18051,47372,141935,6542539293,925503691,894187000,31006000,939945365
3040402.exe,6903679,73083118,20390901,1788190,133369,553139,823641,853424,57438253,71124,57407748,70121,1220694,2791277,177074320,138126,103258492,61484,31537210,9898,372716,64458,244481726,47654752,32232000,15109000,62086306
3095970.exe,6625871,187117418,72378611,2734817,83011,2046435,1203906,1259189,76993005,468767,86736694,450921,3110958,13880858,328346330,77296,218338632,75115,85439857,14839,77158,90159,614632491,88827417,52714000,35806000,103276889
391684.exe,1495339,444482511,254524357,1646846,38961,210904,28696,89206,192264639,196036,192521864,189972,583088,3485158,606776221,18732,455367556,3489,260107527,1374,5465,5879,1244725648,162494903,159133000,3002000,176991273
4011765.exe,2517415,703141939,490616330,5409199,74573,315023,1054224,1203186,260768945,246400,261090596,244252,2992068,7475756,992371644,73208,707183108,82771,499938288,16076,23792,86123,2023195865,268062402,234763000,32966000,282260310
4055920.exe,3757154,263876653,151140166,1263568,27702,866931,9147,51238,129281603,115641,129029516,112789,113973,5172307,395187355,29412,280674579,13176,150828175,1356,6908,10428,752115579,106778790,101499000,4975000,121191096
4076325.exe,9627374,808161881,560148715,7216495,61383,1677780,1360491,1493303,317981128,301355,319096776,302192,3962416,22309811,1184966400,103698,827848895,107782,560485191,19962,32607,206458,2328122719,320702752,276473000,43916000,335132173
4162451.exe,6107488,124189411,40202308,2895869,57138,1221706,724009,903565,55704164,459579,56509614,456342,2956995,17327459,236210523,39215,135786804,68090,37227579,12593,255181,91301,416623736,65610285,39178000,26118000,79919882
4234660.exe,5057756,333517329,174988189,3337097,42462,456988,943359,990305,170136736,123761,173167255,135982,2231817,7528870,452801365,57530,336347063,52880,179436775,12098,15539,109019,998065153,121990332,92782000,28932000,136483895
4353494.exe,6726272,246122871,107700189,2897791,67005,2081601,898329,949795,136565940,110224,136685008,108310,2776545,14023291,395541471,89954,265285076,69700,114285725,13079,15119,79893,763723409,106646667,83239000,23066000,120966868
4401483.exe,5861216,226198874,89814476,2586769,37969,1980307,485868,541485,113623969,84104,113679121,83733,1995584,19516923,316885114,31116,259262285,37292,98509871,8435,9714,53593,650599621,85961261,63717000,21902000,100078630
4445110.exe,7082284,274558848,110091621,3199289,45584,2084162,917098,961469,140913575,109060,141022586,111068,2119933,13204533,381572010,36202,285103436,53091,115459788,12341,13338,65844,809649004,102770802,74601000,27851000,117025887
4547513.exe,9587098,764476695,519918459,6716656,48617,1221818,1425245,1545371,299944209,289597,300613161,293495,3848876,18452878,1110005604,98608,784897952,161293,517467534,20187,28389,148104,2206037392,300660910,262291000,38042000,315184394
