file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1099920.exe,171387,60590171,24547108,702108,19442,98051,42128,63313,39451506,182290,36767921,172735,116014,1127528,71671280,6419,52587870,435,22852742,133,1762,2558,186142724,50376686,46888000,2930000,110779844
1141254.exe,169743,61079200,26424484,532939,19450,83349,2265,13665,46055809,175185,45689003,177751,63072,560656,86705862,2729,66525195,229,26190256,525,869,2463,206635948,23268533,21955000,997000,37497309
1164955.exe,184042,59237823,23374986,604596,21378,85220,30226,45800,44583386,156159,44526506,155733,88836,510132,86949407,3202,69266665,2342,27147211,524,2672,4537,208641823,23271859,20986000,1998000,37583565
1192925.exe,211835,221786458,112562410,891524,22929,115465,6959,31926,140859292,369747,141020940,369990,79669,1051029,243760836,7236,229340489,578,119182893,520,3138,7117,655109804,66113130,63829000,1994000,80444076
1253138.exe,220094,214467839,108878147,932681,23545,119222,18480,43960,137007797,365027,137315354,363660,65707,988308,238812389,6910,223249139,1547,116036505,325,3209,9527,635283720,64402027,63042000,1000000,78551125
1346798.exe,216267,226361272,117251385,880059,23959,117381,5211,29250,146249551,422404,146259995,420167,54270,1024271,254789361,7073,238541657,576,124308811,911,3249,8960,685214888,69482779,68238000,1003000,83723592
1399024.exe,156834,210068054,108765878,867545,24454,114114,4186,23673,136838092,432420,136819197,433068,43021,873566,238803574,6591,223486414,518,116418953,128,2132,8700,630245425,64576888,61223000,2962000,78894638
182932.exe,686853,125340470,65151742,960532,25829,115162,79162,111054,64375392,1668728,65102157,1640253,169330,1553830,223082566,7838,132772912,6578,73545937,1309,6600,10741,380867539,60343619,53907000,5989000,74483850
1840297.exe,188902,58629566,23041985,619268,21750,86560,2035,42175,44071126,188470,43757448,180064,140516,634078,88921932,2514,63246619,254,24266761,525,1639,1834,195304122,22921694,21504000,977000,37035107
1859305.exe,131569,65075576,29270492,529181,18579,83475,5475,20063,46087218,173493,46341084,170988,71930,530996,89862242,2482,69499723,232,29353234,524,1429,2372,214495858,23871039,21552000,1959000,38293762
1863270.exe,197951,58256224,22573339,567516,19725,84479,2045,18118,44731004,172366,44669009,170741,73286,518096,85214283,2457,65139799,192,25513014,524,1459,2042,200620138,22493397,18379000,3869000,36726025
1956910.exe,287514,61107014,27982387,580154,19211,90872,61494,74555,46913765,162227,45091464,164049,100780,675156,95951591,4857,68927585,11961,30235144,1042,2836,6740,212891237,25866604,23513000,2044000,40093835
2025154.exe,191959,58577299,22667298,668514,20122,86117,1953,14161,43420558,168649,43468579,165884,55380,499536,82293272,2375,63620843,219,24387064,523,1334,1537,196902718,22082981,20713000,1035000,36180115
211894.exe,244602,59959182,22493727,805652,20512,83906,1913,14743,45515958,175863,45500243,173440,61201,524804,86680811,2674,66434845,272,25529071,914,1470,1691,198865462,23285451,20847000,2084000,37519013
2158936.exe,233318,234213698,125931206,1042645,23944,149258,101134,64925,138828254,375126,141120329,373160,119801,1558633,269457301,9812,241153680,4729,131029784,1034,4146,12529,692937893,73106897,71773000,1010000,87295591
