file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1149166.exe,438610,172749644,111988480,1131853,20621,133858,86381,117830,101961906,1516405,96680504,1576069,187846,2135161,316287270,10829,168630255,2497,111114908,525,3223,5977,495504293,94999508,89374000,5021000,142496010
1659823.exe,738468,45904679,33644438,596050,11961,230932,21688,41487,27970178,418395,28006096,428318,63710,1522304,108480058,4405,50176763,1831,38128179,415,987,3154,153184801,29552169,27327000,1951000,43871734
1716934.exe,735696,44760656,34074537,614624,15090,235370,22833,39976,28100962,418510,27758672,426692,66584,1643548,106778082,5696,48370957,1791,36926103,414,890,3016,151875817,30503256,28213000,2015000,44763926
1793587.exe,718401,44283989,33786274,596919,12219,244715,16730,38901,27851223,413674,27752637,426030,63210,1573097,105764534,3487,49135792,1784,37390616,416,1717,3499,150406295,29050371,27775000,991000,43279409
1995279.exe,575798,203443811,133608516,1033356,23412,139063,9652,44121,106876669,1657467,107229381,1617592,110560,1564638,326874745,8834,206213364,1048,138094247,917,4540,3049,614600228,88475763,88200000,0,102875239
2012602.exe,625312,435746275,290136471,1727730,26801,172903,119651,169296,236099080,1677459,233835486,1721433,193857,3233807,618425132,22818,437257460,5644,290450247,1035,7228,13949,1271389117,167082173,162772000,3994000,181422509
2099466.exe,418381,273179605,148548286,1256209,24154,130537,8682,47077,160803863,1690127,161066138,1692017,71485,1605106,375899066,11872,300742643,1130,156155778,520,4403,12594,799057210,101832290,100404000,1004000,116088084
2230190.exe,17717922,1232072577,979420077,13230268,2313151,5971159,944725,1503878,670810731,12271870,671220607,12315281,18652751,53820783,3338513123,1862172,1228581978,89014,978607489,12633,37651,122556,3821502831,900263238,871818000,27994000,914481003
232374.exe,672563,275124850,202336184,1380352,24401,149724,9144,134359,151206420,1507506,152559174,1509679,132400,2321264,458360276,16733,279480806,5040,199379902,1040,5377,7337,817963630,124637038,118372000,5968000,138793904
2353585.exe,10098413,599968095,458265358,5316487,1086579,3342728,486605,813839,334080208,6834207,333548587,6808644,6115593,24947770,1565242210,840953,620275334,47658,476325434,7166,18763,58051,1880208856,422980572,406715000,15949000,437380584
2430690.exe,894048,93988367,68595696,948199,13408,324822,57447,83156,55649594,747415,54869886,773580,131341,2827153,196223385,8165,96806747,4511,73082959,876,2241,10405,299114928,52799381,50433000,2017000,67212459
2545079.exe,11292374,764073262,593268238,8192954,1353730,4411408,602783,1010389,411431675,7310093,413386835,7392333,9932101,32403314,1988556157,1036949,767582273,64008,597660006,8414,52857,73855,2373732633,537156555,521765000,15022000,551503368
2745668.exe,1044002,437618004,288434181,1820235,28454,188033,150687,274510,230458443,1772741,230230428,1808537,294809,3890009,619299922,23891,432429152,9624,286722140,1939,7836,17188,1262655375,167615408,159282000,8014000,181891430
2764661.exe,570284,397727508,255317724,1506783,25405,180952,16289,68445,229877727,1767481,229793776,1770952,92984,2270951,561223820,14407,414604380,1308,265460384,519,5827,10520,1175282840,151229191,147935000,2998000,165760807
2939537.exe,418730,114809823,64210214,864944,23521,102978,32908,55629,63440957,1591051,64425346,1531417,86464,1087202,218924392,7850,129608514,2972,66260715,524,3572,5961,362459028,58832087,57541000,1009000,73047011
3043260.exe,917333,76881104,55658430,851300,15544,375554,44258,78455,47741098,688214,47614908,685166,59701,1800194,164185409,4892,83261220,3447,60863427,688,22202,9056,254200486,44438738,42095000,2004000,58756469
3147371.exe,5343870,301609950,226726355,2460300,347367,2531677,175504,358594,177741376,2730176,176801730,2727742,1590298,13056068,748981981,201539,306591264,17228,230001077,2930,8185,23115,958247808,202877020,194526000,8021000,217269866
3162106.exe,545115,355509874,223719793,1512854,28687,199586,19100,103241,200282663,1843098,200771477,1815940,87287,2089822,491183344,13699,365671308,4961,232653035,995,5145,12203,1066460498,132292946,130968000,999000,146472356
3323395.exe,579447,398810631,254906733,1519324,28294,177314,33557,60494,231618151,1747533,231493103,1745819,69151,2173720,558729334,14124,416277478,1278,266068087,521,5836,9229,1176928655,150719333,148408000,2005000,165012128
3439954.exe,535122,243546115,170809584,1187835,25776,158674,7772,46868,136355503,1543608,135741384,1561930,71895,1777407,404048066,10358,254679838,937,176326365,527,3676,4792,745310036,109707290,107363000,2006000,123940072
3449984.exe,559610,275336309,202407839,1322432,22997,145297,18829,116123,151067030,1467911,152015935,1524155,142933,2373062,449142332,16445,277343543,5106,198237647,1042,5569,6010,821560990,122016616,118731000,2993000,136157840
3565465.exe,863069,232494357,132971682,1166819,24309,287353,22831,59417,157961522,633080,158010176,638659,86222,2057043,318094900,9377,260045093,2136,143192062,605,3792,12151,706055266,85741103,85458000,0,100158438
3729533.exe,702912,257287175,178550013,1207247,27037,178069,41054,58097,137906109,1575211,139271263,1573372,115401,2335639,418862732,11160,264492928,1368,182954371,917,3348,3825,773423384,113267111,109856000,2996000,127543487
3732533.exe,1037046,294213474,216836881,1489290,28924,187649,28202,217907,161361931,1599008,164067045,1621150,175147,2899758,491148615,16886,300842340,9977,216793882,1947,4940,11466,881449378,133622530,130221000,3005000,147962438
3765927.exe,6343812,301758378,226510128,2953149,558637,2898707,382497,706284,175952070,2730979,176071823,2723742,3067015,16137390,816145627,343569,307719836,32837,230508419,4174,10855,29192,960406484,219302575,208881000,9994000,233656973
3822578.exe,508520,246456022,172039521,1222609,23473,158253,12863,50492,137068593,1529509,136596665,1546137,71442,1820809,407713705,10756,255569028,978,176872204,527,3300,3648,753181650,111173662,108784000,1996000,125538487
3883933.exe,694195,61216821,42756512,682764,13346,230854,26991,44142,39231653,508331,39071168,501892,40470,1734462,127728622,5740,66621768,1797,46838163,408,2399,3897,202693023,34627077,30396000,3922000,48687018
