file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1168229.exe,1089713883,2280744149,15788273,974648,447218957,5039618,3256,446100606,4863756,751369002,4894622,432524313,2876409,2304159,118781,571006,438019,740518012,79212,423655366,21506,37488,21661,311963695,296286000,15065000,360258942
1239379.exe,778212403,1945138008,6048455,598843,400533346,4279059,1558,394743683,4574305,612395928,4906122,322765341,1646748,1847975,40737,112129,20190,684617173,33709,360969219,20721,37559,15525,212167458,206849000,4996000,226676257
1253440.exe,373460479,593484096,22449337,566828,123425400,3084542,1694,127671327,2867398,205577826,8031382,104351597,964742,5817962,186951,113295,41164,198863350,14186,95490038,3126,8161,4766,101811059,93523000,7959000,116255212
1363825.exe,1754688249,923391358,59910824,19335099,204212482,9646771,10118,204323202,9650283,275786640,25874039,118873935,5153430,13668002,3741778,1154393,714583,282211652,3181411,113396597,58715,62649,38232,474302058,455940000,17997000,488883383
1373378.exe,1785836052,1047520958,62151667,19615290,221914026,12313118,10093,217020481,12072902,306634060,25423200,122533728,4738240,12829939,3517642,763048,523451,353560118,2589829,127717976,59738,60003,65221,483013544,459613000,23030000,497585177
1380046.exe,1103840976,2130489645,16471996,2178182,454832585,4504296,3839,451082461,4827562,659902357,10718708,341900036,2833598,2695792,349081,369963,239624,716839148,130985,364885516,18514,51575,20909,298164237,287390000,10013000,312753707
1405031.exe,870215412,1955990754,5665313,524163,432842236,6092159,4281,429182897,6303142,660167230,1948766,345769125,2412967,1828603,59454,7920999,23770,639471507,35373,340775363,14851,35882,16980,236313028,228920000,6997000,250969467
1484788.exe,515381430,774667030,19508565,4292085,156668565,3763261,4967,158047020,3485011,219859563,9636567,110210908,1837861,3613945,471785,414547,159179,251725571,167102,108047876,25455,30756,12509,139572957,125332000,13925000,154125246
1651759.exe,1218444238,1368086095,29236486,12885640,251334662,7012068,40711,257904331,6832290,409801624,14636307,209831899,4286882,4159938,1293587,2537417,2190392,383636834,1294186,195158813,512700,161722,146117,329501723,271951000,56989000,344081328
1757160.exe,669090790,849504489,17676773,3334494,218175158,4534748,3846,232679908,4287376,288979996,11354383,120813557,4586500,2738552,349018,334481,236204,195110619,135929,73865003,14458,35156,14335,178297917,170920000,6996000,192787328
1794636.exe,1113053260,2129338485,17710067,2117806,456327907,4506437,3840,452310486,4818489,659519940,10484342,339187296,2860170,3205517,351714,361754,233515,707209697,132238,362243495,18323,59762,13850,301165541,292743000,8020000,315774977
1841293.exe,669687603,683037258,42792508,5327027,147492959,7524127,7775,155777174,7737139,202860656,17079088,90289238,2193792,10440835,621414,375218,108636,183358209,394556,77550214,74278,59571,29351,181044584,170668000,10039000,195606021
208193.exe,293028184,541222714,3604686,559898,115940417,2602878,1323,118582472,2321930,167871362,1277413,66613659,673871,182788,46146,57863,12985,159963274,13355,67692211,1626,4016,3892,80014094,72668000,7065000,94480473
208205.exe,321374048,596696439,7082675,916701,140828864,3129404,1889,150000071,2891217,143916622,1209151,86216223,916803,174656,47237,55999,19037,133263496,9914,82675888,12053,12400,7635,88015241,82700000,4981000,102722783
213413.exe,783791330,1929153576,9252078,424052,403680994,3801327,1106,396265931,4199709,612725908,5173508,320830258,1673432,2936947,41212,93873,17336,633969152,31898,342542690,12512,32075,12174,214059865,210578000,3008000,228683644
2265253.exe,1352260606,2105482357,42437044,4671832,460288423,4097772,4580,456242983,4663790,699880178,32977153,342421411,3447292,8578130,1005347,509151,212008,712355621,274207,354125157,29092,51147,26228,367667766,358332000,9008000,382073828
2289173.exe,367849595,518645627,17134452,824704,116186831,3883773,3248,124600157,3643023,166975812,5773189,76797906,1163951,3578898,149988,218818,28232,184820396,17531,67281005,36006,33605,13987,100842853,97472000,3014000,115428969
2354500.exe,1330546663,902064257,42222934,9374847,218707260,13333786,8553,221567307,13047654,288544275,24515211,110981977,4275335,6003744,1176872,873823,528748,289678932,688820,100627635,35723,63781,19586,360930034,345621000,15027000,375367087
2363790.exe,1134397155,1920215579,32242932,3245223,425759223,5765944,4429,433811805,5819194,674474985,12734673,347490258,3523178,6768045,820510,529023,338866,643429724,538009,332625059,40077,52186,18189,307474104,296928000,9964000,322058561
2364548.exe,340896653,488771718,10358861,385760,117976078,3561487,2366,124794892,3156728,179751297,3481861,82168900,1233258,789535,45889,123810,333455,138040614,14736,60587122,32967,18796,5935,92949262,88575000,4026000,107527268
