file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1149166.exe,126289408,232236967,1705667,236526,46199876,745133,523,40393828,1215840,50592834,597761,19609741,693141,68536,8694,97578,50817,63361131,10157,31172901,3057,7261,3993,59939400,53493000,6055000,109317175
1659823.exe,24420332,32579303,1228514,195071,9066408,406952,414,9218039,426969,12441515,826924,4978486,188689,307163,2323,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,10881201,9552000,1061000,25037065
1716934.exe,23259094,34082766,1260782,183718,9293897,408130,413,9456927,428407,12359674,819793,4840100,187010,303692,3253,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11112463,7854000,2945000,25303509
1793587.exe,25800025,36956782,1321479,194140,9406163,417655,417,9459233,434032,12666969,829682,4992750,196946,298643,3348,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,10936772,8693000,1931000,25219935
1995279.exe,114523305,185275400,1759716,341490,27174184,2290963,917,25393378,2329791,39897848,589949,21494195,336184,66303,20094,22181,4511,97600922,3972,38233767,563,2351,1797,32645863,29413000,2941000,47129558
2012602.exe,282046974,597011350,2440524,272111,122134501,2476045,1036,126082780,2350333,199779896,521783,112569814,885276,87907,15536,66872,6355,270921900,9364,132063298,13373,11669,8965,77508902,75155000,2004000,92157601
2099466.exe,278116792,602323961,1935715,246785,115777663,2889029,520,117204233,2691782,186971208,422752,106364893,681726,86428,18116,31041,5183,263002536,7535,131842972,659,12173,2235,75476857,74265000,1003000,89972203
2230190.exe,1178459850,716052451,44602435,19082612,153577590,6884097,12635,154079309,6855221,205180097,17440883,88326001,4273241,5559556,2422732,1248809,901983,205462701,1804343,87587605,88877,114346,22486,319640039,299274000,20018000,334081814
232374.exe,129886456,218890863,1811887,233753,43102160,1836961,1042,40034413,2074945,49059211,563826,23988006,425128,51742,12455,199529,192240,69758067,13811,34649269,16166,9291,8411,36977975,31867000,4828000,51488256
2353585.exe,690741917,467340573,24450111,7087825,104623440,5839077,6775,104841737,5295412,137056748,11304907,60399871,2484725,3167545,954091,582962,439931,132967631,757488,56335621,42719,52916,12081,188798526,175426000,13031000,203381942
2430690.exe,79224366,103485115,2750915,212951,23455853,703945,876,24044789,710078,35342993,966785,19597225,409205,314964,3919,78189,56691,36144548,3995,17725160,4486,8363,1632,22544087,19383000,2907000,36988839
2545079.exe,841904498,567986232,28495547,9843021,125858131,6333736,8415,127535292,5923217,167375738,12204433,79046138,3170490,4638654,1378493,728440,549294,159465245,1030512,72229969,52787,58136,15226,228165216,211939000,15920000,242896478
2745668.exe,290044519,661922934,3063984,422621,130553182,2303428,1939,125500459,2746197,187519729,1189711,109888047,878782,89450,17082,199196,15442,266239768,9097,139783010,5732,11188,6964,78391873,76091000,2002000,92955639
2764661.exe,280641947,600773498,2260415,259471,120729366,2483959,521,123240942,2353303,192530038,538390,111931237,680376,85307,16934,32906,5595,267983416,7861,128826022,638,8737,3268,76652529,74331000,2008000,91032141
2939537.exe,116314079,173208651,1398963,198411,32818415,2266079,525,30538121,2287648,44169193,358933,21329786,443701,58428,14051,70069,51416,91688949,4295,36561972,3940,4864,2056,33025142,31742000,991000,47490738
3043260.exe,65330285,92218316,2564105,246565,21192095,506439,689,21892410,565658,34118802,873186,19890265,330599,279159,5347,65414,42991,35583049,3144,17558945,2788,6032,2196,19320661,13959000,4985000,33685204
3147371.exe,349218300,290529101,11932284,2067323,66568768,2377576,2930,67326299,2405395,90821713,5339519,40188123,1391091,2608692,253829,341564,204424,87940303,188944,37002273,15788,26855,4727,94648863,86297000,8027000,109078435
