nome,slopes
1071,0.02104478006185163
1082,0.019514462214523225
1084,0.020576317678777555
1091,0.020875594133874537
1131,0.020201852473152263
1132,0.02056894284268493
1140,0.021117805233644985
1158,0.022548644500594135
1190,0.021891766283574213
1192,0.02030628787772896
1195,0.020771104695153343
1197,0.021588283527494236
1619,0.02064342189279166
1621,0.02018870180702954
1628,0.020230345180531017
1632,0.020635293133660696
1634,0.02076287081594396
1635,0.02013409445046129
1636,0.02174488642150829
1639,0.022204125981618188
1640,0.02009204364438776
1642,0.02033350748823159
1643,0.019725173384682073
1666,0.020437949858566885
1667,0.020688443493275768
1668,0.02027622560178354
1669,0.020513214581141474
1671,0.021262015624614366
1672,0.021599167342893615
1674,0.02075592017445743
2166,0.022499318734665104
2185,0.021038475951641745
