nome,slopes
1071,0.011654790821861143
1082,0.009410096241150996
1084,0.012280375546566703
1091,0.011023654977458346
1131,0.011223513167742892
1132,0.0113110320843399
1140,0.011345496407519888
1158,0.011956250621246075
1190,0.011795097574777346
1192,0.011988352941208773
1195,0.011900333205742838
1197,0.013052863199807105
1619,0.011322467143244395
1621,0.012128057530821168
1628,0.010595168769216234
1632,0.011958897231799452
1634,0.011640028136441834
1635,0.00962064977448749
1636,0.011401972965565423
1639,0.01216035531911854
1640,0.011717002075950734
1642,0.010851231078784938
1643,0.012220189237010903
1666,0.011712361770932442
1667,0.012266256977684499
1668,0.01168342831244181
1669,0.012301339861701966
1671,0.012441293735085464
1672,0.01231217070894709
1674,0.011855736015836874
2166,0.01198664768726639
2185,0.011069539307169984
