nome,slopes
1071,0.011783284860174242
1082,0.00949770866231992
1084,0.012318492728240768
1091,0.010997615825429168
1131,0.010948029741914517
1132,0.010954356159776402
1140,0.011365940778212177
1158,0.011914627126869254
1190,0.011675590973294809
1192,0.012069736088395525
1195,0.011808200492068722
1197,0.013001498513891466
1619,0.011233933847988879
1621,0.012217630561371186
1628,0.010493336892342886
1632,0.01203864800486918
1634,0.011823425710268952
1635,0.009671970831975072
1636,0.011514827158452161
1639,0.012228971430047761
1640,0.011728558979788816
1642,0.010831660406001562
1643,0.012789433902555339
1666,0.01166157212322433
1667,0.012123009735164692
1668,0.011633569359298688
1669,0.012358621127914922
1671,0.01238678073813907
1672,0.012326587340525367
1674,0.011449459297634605
2166,0.011928965821179778
2185,0.011074446345690716
