file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1184356.exe,176742259,188123627,1894204,1284859,27218852,168842,24694,23373648,158434,31741586,2112483,38463165,534547,63868,<not supported>,1772123,<not supported>,36235930,653174,41440528,142218,193,91089,57624479,10000000,47004000,105678874
1191212.exe,413382037,609038008,3930315,2462489,126967861,299322,48993,123653282,301098,141924186,8411311,86050034,1187799,345518,<not supported>,3968219,<not supported>,142463190,1288952,90438111,281966,64,166650,123182681,47962000,74940000,144695990
1247728.exe,542913537,658723674,2689469,1605159,69409049,308953,24560,67476742,305462,152194736,5740786,65630749,3341260,309723,<not supported>,1603343,<not supported>,152794825,691894,65958965,133553,47,84808,160860126,112700000,47872000,182232225
1315068.exe,409756901,539795962,4064461,1575129,121728571,262233,24561,130166029,258451,124529158,7542853,75841450,3437941,131592,<not supported>,4771436,<not supported>,138894180,720918,77036555,161039,355,125616,118914814,69687000,48781000,140152427
1322710.exe,521206318,1035900656,2596440,1426187,128550709,267485,24609,127066478,267134,317003927,7982247,114773528,1462259,373499,<not supported>,2140878,<not supported>,313109034,713098,117380118,184482,91,99089,156028601,115457000,40158000,176895079
1398048.exe,859320159,1175412740,5161889,3049183,185977677,404405,49032,186187081,420024,257475841,14799124,157534358,2164253,1027050,<not supported>,3458456,<not supported>,274826308,1375404,160643378,342075,518,260630,254179249,170211000,83612000,275067407
1464477.exe,288094911,513902533,2623213,1323105,79023153,217427,24608,73157820,219680,136370845,7049376,64621595,1215040,151036,<not supported>,3260103,<not supported>,176063841,635186,66075887,195817,0,116460,84655196,42147000,42147000,106085391
1637061.exe,615286489,567139493,5765850,3133752,112617166,480898,35463,114189754,469031,139167916,9311525,95168116,3915160,2343196,<not supported>,4242603,<not supported>,146953687,1298204,99900951,215360,16933,409185,95858108,35185000,59312000,118227183
1753961.exe,766284370,688607615,9211985,3125483,125943353,418743,48980,124020726,429452,149035163,14400412,121520712,6795202,381011,<not supported>,13650812,<not supported>,161363515,1517778,127569104,331233,534,219010,220844178,113206000,107195000,242982539
1758935.exe,934378707,1267945377,7458516,3329594,173064005,478968,48985,172385002,479991,245576437,14492937,186738403,6541711,1221288,<not supported>,7937135,<not supported>,268865680,1552098,192508826,240017,141,231223,275873021,160315000,115226000,296826715
