file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1315752.exe,68255715,90280871,278656,40441,23782981,490022,142,25775570,413224,37171594,190716,1860211,66757,16318,<not supported>,7127,<not supported>,45334649,82814,2091680,618,0,898,20551513,18013000,2001000,68246156
1322787.exe,217868831,150674582,1937230,336321,46535416,4324569,3062,46660616,4426789,49372464,3324100,26063603,1084444,1571933,<not supported>,1082578,<not supported>,44233055,107651,27305087,26586,0,3071,65922934,57415000,8058000,89230526
1323960.exe,114387729,136302440,714314,164566,30221879,885849,1467,32626199,764437,52943245,1624388,6892405,229075,150052,<not supported>,180158,<not supported>,61956302,165972,6855345,37266,348,15325,36233263,30964000,4994000,56519622
1326566.exe,86498818,63796017,308981,101796,10351110,102045,4330,10492681,96232,19142432,1016957,16728233,236746,66769,<not supported>,1410849,<not supported>,12952563,120582,11918766,21091,77,3114,30564761,21405000,8756000,52370499
1471884.exe,1062616095,3490587808,1434223,175992,991693734,820046,138,992118415,829218,663208662,482392,3244259,950316,250050,<not supported>,109029,<not supported>,669912427,38539,3760224,9586,47,15221,315505864,314016000,1000000,336617975
1551067.exe,70028836,116637261,214474,39511,29309396,213100,147,28295386,305389,38435286,172589,1618478,112307,22396,<not supported>,9226,<not supported>,44919008,18650,804022,699,0,1033,23438643,22174000,1007000,45032622
1554849.exe,1092407199,594326309,29581781,975781,136451974,2858244,5990,135724203,2777224,192582732,35016692,55806054,1368384,27891176,<not supported>,833019,<not supported>,192873262,5306698,53775582,138694,664,53240,319072785,303636000,14982000,340383022
1560344.exe,188732997,297275222,1075670,333131,52144137,1317272,3057,48476728,1214936,104332348,2737851,93063157,295094,892318,<not supported>,245584,<not supported>,130056470,59376,104575082,2301,103,4641,58195069,48876000,8977000,78624683
1571671.exe,122746964,133122214,919558,311097,28162330,1011823,2671,26867706,1031978,42632450,2657494,8099595,305135,226007,<not supported>,300277,<not supported>,56507136,119950,5818408,77011,101,14436,38684344,32276000,6051000,62094195
1577659.exe,92565187,116779187,925919,132381,20730520,1383922,4142,20696527,1250264,30255895,2168270,22531604,210386,1024619,<not supported>,383260,<not supported>,35319291,128217,19703938,24681,206,6324,31812337,21609000,9822000,52999522
