file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1151909.exe,477450012,442145685,4586060,1989214,87604308,818756,5317,87228385,906681,125290891,5838203,70181384,1095761,3572635,<not supported>,589622,<not supported>,131513723,1875562,66567139,366340,636,23270,141475011,122867000,17980000,192712790
1288015.exe,516530761,471237238,4959835,1926811,90160331,784399,3462,88882292,780706,124600701,6140624,67383078,831290,4164372,<not supported>,252370,<not supported>,140325613,2215473,69552797,62322,118,16898,150693330,143319000,7015000,173003176
1412740.exe,907310052,1092888926,5845962,2538012,223679299,1375487,5106,221091195,1364494,344750620,7343070,197484746,1503684,4044466,<not supported>,749324,<not supported>,372196937,2093604,205901707,290439,225,68939,270611415,258313000,11968000,292178486
1420625.exe,633057615,587099048,5926212,2909408,111523174,1065337,8676,109631169,990058,154132461,7710763,93076019,1215448,3953448,<not supported>,1165095,<not supported>,182737206,2296327,101894395,598468,710,60496,188730700,174405000,13952000,209679257
1661747.exe,814837916,1055336425,5145635,1936011,219961885,1243394,4328,218045931,1211621,338403100,6169852,188315910,1616982,3300604,<not supported>,534126,<not supported>,343438756,2063964,187132435,141682,113,123933,242009774,232625000,8985000,263368729
1836986.exe,428297073,448276224,3764414,1495628,89948641,718682,2876,89676485,729838,121912726,4691358,64402314,773925,2898682,<not supported>,209456,<not supported>,125839358,1654737,65584603,26211,241,20828,129435295,120111000,9008000,150903707
1867909.exe,429742231,417952244,4172755,1694717,83304574,662774,4298,82489495,680637,114614088,4890650,66507428,932207,2875757,<not supported>,901476,<not supported>,127386861,1534418,65268225,310711,247,88874,127093799,113675000,13077000,148566899
199194.exe,822901474,1031504085,6049497,2105898,216438023,1258098,4150,216514792,1216135,340210129,6563871,190022982,1325045,3773920,<not supported>,1018525,<not supported>,344417026,1998606,185652850,327319,728,146164,244528736,231152000,13008000,267634765
2010138.exe,517893080,426793387,5104850,1920150,83647065,778795,3453,83526261,765046,119244467,6093720,66540323,933024,3594696,<not supported>,931320,<not supported>,132500860,2811951,67751615,510142,17365,25085,151749258,142315000,9020000,173880737
2026322.exe,815848054,1037745514,6048617,2078550,214915996,1230715,4198,213936667,1298415,334083462,6701641,185653614,1498613,3974790,<not supported>,872122,<not supported>,344602824,2212069,186724494,318647,46904,160384,240241882,228838000,10992000,261623215
2065049.exe,727663935,1011013661,4136088,1537270,210232419,1113882,3911,212672800,1098140,336225293,4843566,188643108,1140051,2908950,<not supported>,323124,<not supported>,345312738,1774893,182303607,115961,183,29509,216515815,205110000,11005000,238410630
2143171.exe,425663993,427904677,4000224,1554522,87750786,677460,4298,85266548,692632,113323771,4460485,63811802,1038710,2728279,<not supported>,351394,<not supported>,123359474,1490864,65327746,71110,51,98080,128494310,120049000,8003000,150125428
2183639.exe,502553261,432790450,4253488,1759795,90341112,845614,3446,87355722,909099,117481116,5042707,63060620,940118,3265846,<not supported>,291203,<not supported>,123577554,1870039,62673256,45191,443,31341,147215287,137617000,9040000,169989181
2186188.exe,899250014,1072468494,5695181,2408329,222854899,1394235,4711,221621277,1425097,349119815,6923777,200905341,1439585,3843941,<not supported>,522967,<not supported>,375413312,2078031,203259099,136915,102,31937,266765127,253290000,13014000,288894491
2359897.exe,464394868,460563642,4052215,1560805,85319260,825339,2880,82514914,838611,121669194,5036545,66031786,740095,3298758,<not supported>,198241,<not supported>,135414654,2107325,66728085,108804,301,18628,138789292,131412000,7022000,160608548
2401365.exe,464446810,430371536,4776178,1922261,88598705,843117,4483,86832473,835795,117644541,5836824,65481792,936860,3668526,<not supported>,518677,<not supported>,120529316,2136741,62767747,173621,324,21630,138797368,129393000,9027000,160965541
2434801.exe,512604223,432310613,4207962,1802096,86101295,1036196,4261,86116091,983734,119539795,5435426,67571264,1130358,3506095,<not supported>,409163,<not supported>,128891540,2047388,65229608,65917,182,95176,153460461,144985000,7999000,175792997
2449204.exe,524808182,423594526,4338745,1976021,83912210,914815,4609,85392802,920770,121668313,5817100,69112747,1015805,3717264,<not supported>,361089,<not supported>,131286662,2002433,66856744,65542,125,28312,154207199,148818000,5027000,176007250
