file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1161783.exe,723459265,1146905794,5598289,1397552,178654949,4239231,4426,179335003,4230866,313263284,6757580,176815588,1150339,3968981,<not supported>,565017,<not supported>,318475381,251202,176240746,822552,71,623994,213000033,201420000,11023000,263052108
1325505.exe,1009345947,1035149105,7265488,1916279,180676307,3532049,5643,184796979,3540377,314607569,9642732,165160557,1228901,5476748,<not supported>,757556,<not supported>,303379044,5744891,165277698,330402,88,557822,298727780,241400000,57094000,319836184
1335271.exe,562609950,839290266,5386751,1302570,142575942,2745252,6776,144894103,2694943,242072424,6745216,124015736,727636,3834419,<not supported>,968607,<not supported>,235909639,342492,123854007,882216,0,59894,167263513,152967000,13997000,187834995
1499617.exe,815695766,845844890,9442391,3284509,158889423,2739574,8142,160551895,2706691,275409782,10823692,134235917,1379520,7814378,<not supported>,795996,<not supported>,270369318,1543483,125256904,47515,79,65959,240077132,219765000,19978000,260161418
1505641.exe,613845557,1176581245,4884966,1013118,178598943,682153,3455,175988740,685739,218605445,6759218,131942445,848586,3747346,<not supported>,467566,<not supported>,230412382,185295,133946332,780227,22,17053,182861927,173572000,8977000,205775720
1542189.exe,1698482435,2338513121,13575649,3019849,444536529,4132891,6771,446225945,4112468,791001744,24195591,442317748,1860641,10769487,<not supported>,1484397,<not supported>,777382889,3197330,438931926,3413939,1260,566163,504531585,422252000,81855000,527736241
1631151.exe,653969208,938166310,10922674,2673286,162262055,3074920,4624,164232065,3031541,267378646,15877299,147066907,858569,9209487,<not supported>,1069517,<not supported>,261317103,607623,146724195,3179542,78,47863,193963321,185655000,7985000,215343343
1856669.exe,2277032574,3079944778,18797615,8453831,550704070,4962162,90616,552433011,4971427,725159479,25619191,514254001,10265990,9411746,<not supported>,6131450,<not supported>,728337994,4010790,514482571,1117090,3441,531063,674437695,495927000,177974000,696576240
1963015.exe,559816208,874843152,5271820,1213174,143536348,2612697,6583,143878150,2602596,244625536,6759522,126119429,739826,3854671,<not supported>,916402,<not supported>,249098688,280365,128158177,859190,35,22808,164559362,149218000,14921000,185788621
198113.exe,681572744,1114567745,5357712,1144944,166734079,3322421,6386,165470079,3254515,323906995,6795526,166871648,877739,3671590,<not supported>,928365,<not supported>,319456051,354493,163565557,830284,613,38958,203169848,190739000,11983000,224713595
1981694.exe,540341905,815015037,6172213,1290243,138966234,2575444,4621,142452287,2554915,223070380,7923764,115434484,711652,4259849,<not supported>,1438586,<not supported>,215349882,263106,116074473,839997,17,83628,160762371,150433000,10028000,181902610
2145027.exe,573575194,963617397,4927622,1109676,129501662,605450,3267,129122946,592908,238920456,6371259,121436939,813394,3763104,<not supported>,368920,<not supported>,245727577,199175,123028136,754187,366,27944,171062304,160734000,9983000,192712375
