file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1097695.exe,601790316,1254080475,3534490,182465,306864682,1011080,623,315338162,877799,481151412,16840507,57488448,606356,2804511,<not supported>,89832,<not supported>,458715930,1494193,56251818,114252,164,236108,182040655,147432000,34100000,230647558
1316078.exe,560058507,1540690246,3805844,168279,173315775,507568,639,178135561,501753,421254806,15337123,166734781,556373,3209482,<not supported>,69101,<not supported>,435068905,47600,166374867,8041,156,9285,168022098,163828000,3995000,191756910
1359491.exe,981499354,2588408189,5849814,663497,432112055,1584930,2172,429989305,1604773,579190554,16813284,172359879,1756761,2573349,<not supported>,202387,<not supported>,583822161,178410,164198692,23652,121458,85759,243326887,241011000,2000000,263915605
1375143.exe,1068401762,1812918449,4278898,238725,268339784,1300258,616,268612230,1295575,609182221,16892102,265472791,1732098,3510123,<not supported>,130643,<not supported>,613459579,2588804,262963615,217129,271,338086,314117735,265642000,48116000,335626671
1403565.exe,564558633,1481043701,3550576,160029,161776714,540642,630,163079248,525783,548161182,15838556,160037880,586643,3067017,<not supported>,95626,<not supported>,571109295,45197,160347541,7442,272,8894,164391206,162092000,2001000,185545964
1511347.exe,828697481,1639892587,4101354,223219,225896608,879206,626,229134149,919622,523570647,15541231,223245653,849850,3432363,<not supported>,117549,<not supported>,550436055,1025196,222960283,106429,15,311335,243872372,220376000,23039000,265073087
1663963.exe,539194011,1489242878,3806943,182538,163188596,558787,1129,164449512,602476,429081077,15711594,160764541,538606,3329873,<not supported>,165639,<not supported>,441110321,70933,160808886,12860,2,14696,161173741,158875000,2011000,181981896
1820307.exe,2135869980,2447135480,22703917,368659,413730897,1015000,626,415775898,1002592,445301138,141700519,290157798,1996502,5810608,<not supported>,14541636,<not supported>,447199117,106988,284008674,59726,45,29726,629094719,625645000,2998000,650394933
1863351.exe,535996139,1476399113,3828348,157858,160923552,516796,630,162495476,517085,423415704,15538226,160186952,501986,3452075,<not supported>,91891,<not supported>,446497885,41785,160817197,7257,273,8255,160279201,157790000,2010000,182037992
1908480.exe,6220065784,2087595756,13370845,1101288,418978936,2104888,1117,421452216,2115323,700088770,309700661,303486839,5516601,5579145,<not supported>,2267465,<not supported>,711621463,242968779,298693350,123750,788,81953,1826239188,1822433000,3000000,1847249418
