file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1017851.exe,57550450,145489082,294820,49706,22282464,104061,173,21650485,103776,51820624,3867633,2710248,64327,18032,<not supported>,6811,<not supported>,77278581,2199,182082,563,0,2302,19061826,16515000,1942000,67108008
1497005.exe,157826606,415620979,377820,57738,58976381,112347,179,55770945,121657,176228620,8287563,23771487,178551,57217,<not supported>,19939,<not supported>,199771562,5530,17483109,1350,0,2134,46683258,45464000,1010000,66584414
1682543.exe,11464753,9707394,118753,21054,2392559,39049,220,2391771,38997,3597799,92717,2030837,81999,10516,<not supported>,156,<not supported>,526357,11452,463150,<not counted>,<not counted>,<not counted>,3443913,1043000,2087000,24277184
1738528.exe,987659154,2554856347,1847309,172340,595371606,363695,225,594934240,360887,748410897,11268053,356365655,948379,652921,<not supported>,106866,<not supported>,756232361,39351,354618193,8740,113,12721,290781504,289507000,998000,310121031
1753870.exe,80735540,203579833,467654,44460,39681878,279745,181,40136646,281847,64014353,5313341,7014302,135559,368918,<not supported>,13281,<not supported>,73287940,4999,297973,786,0,1205,27099621,24769000,1981000,48581282
1769129.exe,976849998,2538002122,1791757,171850,594075993,353603,211,593462885,362893,742975312,11216015,352920502,895684,593179,<not supported>,111781,<not supported>,751852810,37728,352742235,8926,78,14326,291486489,289225000,1994000,313305782
1818972.exe,59257893,153601205,259057,43848,24731485,102957,188,22918424,105963,46392942,1878470,9055849,102591,27691,<not supported>,9913,<not supported>,87656943,3255,249277,578,0,1016,19510110,18147000,1008000,41953275
1968707.exe,334000247,811089992,1697820,93323,187083489,1230161,199,184440222,1215370,303776604,28625717,9098101,316361,1585193,<not supported>,35835,<not supported>,327977402,11381,947461,2869,0,4337,100150841,98712000,997000,121119628
2414239.exe,68700505,195557791,246055,40658,27708868,104131,209,26757007,104658,66031792,3538292,8651309,128693,31136,<not supported>,10867,<not supported>,98235199,2843,248686,687,0,1049,23389410,22116000,1005000,44760062
2467389.exe,53125004,120733913,341818,61903,19013383,133138,211,21735822,102027,55654945,4213460,1574110,63287,19358,<not supported>,6083,<not supported>,79501504,2016,167329,889,47,3105,16936450,14676000,1956000,38950867
2520984.exe,51635857,114780374,363318,66027,19430029,127259,216,21962672,91738,56072941,4437430,1358098,63408,19590,<not supported>,6524,<not supported>,78911984,2138,183351,868,41,3110,16770908,15491000,968000,37827704
2539436.exe,64574878,212203899,271250,43637,35376826,108104,154,31637016,109973,50586157,1466910,8864746,83177,28478,<not supported>,10455,<not supported>,84646301,4019,259376,707,202,1383,20593683,19291000,1015000,44369072
2619764.exe,59700703,165013076,283387,54835,26385363,116990,192,26015678,95784,52498053,2604904,2862822,62502,16142,<not supported>,6303,<not supported>,78989896,2100,180426,693,47,3016,16821331,15562000,972000,38465259
2636614.exe,16048896,14100862,171415,28111,4268785,69891,255,4136552,71109,5306834,211923,2742970,69102,79138,<not supported>,3663,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,5450546,4066000,1016000,26595968
