file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1267787.exe,676446021,1242972058,1557406,307915,274172642,3624808,1937,276939428,3281166,436643121,1298317,240877460,1025320,339738,<not supported>,216661,<not supported>,442210002,105406,227185672,24350,57,26713,202904447,198395000,4007000,252317077
1327269.exe,1014200914,574154760,8806570,3114046,134063410,5689474,6381,137881482,5756052,176311571,12023450,82056818,1883418,6849085,<not supported>,703903,<not supported>,171976048,3465458,77177342,120159,397467,62243,301938600,284579000,16974000,325321006
1343486.exe,665642039,1271541472,1327522,204031,279643248,2962877,1937,281457730,2944419,442062289,1126575,232354535,941245,395049,<not supported>,230738,<not supported>,418217410,77568,225665024,24745,52,22908,199018957,195609000,2994000,221087667
1414577.exe,275126900,469002120,729938,117712,92502532,3563858,1211,92250334,3527564,120133301,1658790,49905848,432800,417395,<not supported>,116943,<not supported>,124910260,40392,51814205,13223,0,9714,83267611,80925000,1998000,104796333
1440839.exe,218436522,402795439,615440,158196,77565589,3249016,919,75416977,3367513,99900819,774814,41965164,265982,198043,<not supported>,31114,<not supported>,121357522,19955,50264815,2968,46,6027,66480448,61134000,5011000,88000810
1447707.exe,264701976,420727534,666341,162936,103231347,2935270,914,107729250,2586231,100665684,830194,63535400,284717,237638,<not supported>,36596,<not supported>,100135483,29212,54051756,3859,5,7569,80273151,75840000,3991000,101576892
1526865.exe,1924264086,835766787,20624137,7671848,183711861,9361756,13315,188486625,9442247,259998118,26391564,117533394,3056578,16247324,<not supported>,1688777,<not supported>,255304987,6384480,106506805,241806,19168,188962,566604464,539196000,27009000,588606383
1848211.exe,628124818,1274919492,991406,165971,263641415,3947402,519,259178999,4181035,403772492,811118,212875160,673844,314094,<not supported>,75520,<not supported>,432158828,39284,230138122,6647,15,13858,187032131,183572000,2993000,208778254
1928955.exe,258792548,368504555,1239919,364189,81186255,3062914,3749,88491214,2768997,130631126,1514211,61413779,512734,575708,<not supported>,204327,<not supported>,127672726,102117,54400514,50854,283,26731,77504978,70215000,7021000,98713570
209081.exe,399488470,451468741,6461147,184665,107982744,6821798,2296,110915889,6836467,137217937,7734075,55949242,571215,5200211,<not supported>,261926,<not supported>,113807934,489543,45940506,171052,0,18644,119636124,111280000,8020000,140711420
2149463.exe,665005682,1271830899,1298507,203394,279333833,2959937,1939,282292715,3129722,438337832,1131250,230109191,956459,406943,<not supported>,231479,<not supported>,417220358,84471,225064240,32528,582,22981,195529185,190124000,5003000,216888073
2257128.exe,269867207,357905573,1247249,326213,91292955,3168182,3750,95242467,2833842,132253274,1633254,63732645,551213,528876,<not supported>,210940,<not supported>,126672497,113255,52173592,55178,0,24549,81725137,72437000,8930000,103093221
230934.exe,643895591,1262950854,1288238,174733,269034138,3229097,1897,269758143,3192442,432869488,1076743,227644558,847771,442703,<not supported>,231707,<not supported>,414910860,89582,218262095,26069,193,29317,192840414,184531000,7979000,214226959
2369399.exe,264846993,408276489,1069843,262718,98275770,2461714,3750,103408798,2653876,136775191,1954671,57274390,512968,754712,<not supported>,317764,<not supported>,108301931,96365,53161114,54913,9,24564,78933098,72618000,5968000,99310687
2478892.exe,654364997,1286490212,1144652,239263,270402591,4145553,910,267293870,4334138,408269380,1198926,227038659,665802,343537,<not supported>,81438,<not supported>,438672032,50888,235425473,8410,148,16051,191544196,182969000,7998000,212290386
2588525.exe,637836158,1280969507,1078463,187313,265498710,3704660,911,260846167,4065736,406549748,1254318,212348841,699891,346120,<not supported>,88384,<not supported>,425901188,48653,228409172,7665,345,14332,188223325,184502000,2991000,209904819
2725657.exe,269652583,360325839,1221232,322756,91270687,3083109,3748,95476728,2782224,133574607,1575963,63237900,525381,553034,<not supported>,206018,<not supported>,124861918,119968,52868782,51572,211,30247,80858147,72409000,8045000,102964531
2837315.exe,978861758,599921843,9596060,2854345,135382581,5376585,4829,134660610,5355272,167452819,12527482,77047131,1602494,7568370,<not supported>,500408,<not supported>,170438518,3238364,78601474,112643,9344,111163,289517435,276100000,13004000,311056526
2905927.exe,563153546,627409542,6451030,1075048,130794192,4884818,4040,130773568,5319463,178502370,9861643,71787069,838907,4732335,<not supported>,307841,<not supported>,204327754,2726589,75689227,30924,480,66950,165459819,151054000,14005000,185293972
2973689.exe,1413455170,1469758305,13554703,3260337,322155101,6426457,4816,324561695,6445457,499834606,16561328,257897604,2371996,10595455,<not supported>,534301,<not supported>,486506709,4404061,249924690,91382,68059,71742,416119193,401602000,13986000,436878471
3135394.exe,984529271,609218370,12621266,3178187,138353953,5811497,4821,137163403,5762544,181615048,16183969,79044874,1720972,10109648,<not supported>,495949,<not supported>,178295126,4217937,78661566,78518,779,55167,292562354,273137000,19009000,314160249
3326099.exe,974454732,599796031,9580636,2899085,134326762,5420400,4821,133723163,5393712,168677789,12554146,77149851,1679180,7632454,<not supported>,501658,<not supported>,171643448,3221372,77342353,112591,6011,116938,288793440,276425000,11975000,310390117
3373624.exe,251003774,408758756,822753,205797,93549448,2490517,1696,92262520,2694932,116749940,1852191,50935659,280847,482173,<not supported>,101890,<not supported>,112794078,25219,52160593,4609,124,7660,77335065,70950000,5995000,99078951
3386412.exe,626646850,1271266258,1052431,189540,261191111,4139407,520,256564916,4178242,405039685,820491,214549995,647452,301609,<not supported>,74654,<not supported>,436355797,37794,228980139,6495,10,12819,185890071,182616000,2993000,206930558
3419202.exe,622115016,1226085493,1081202,149385,258471376,4219183,995,258188947,4135621,414097550,805757,228754534,780998,330717,<not supported>,129858,<not supported>,438435910,54198,229973764,11590,386,16046,183279601,179884000,2998000,204669153
3823732.exe,641231018,1245467102,1073587,183637,267359287,3506510,516,264689429,3887328,412167868,748119,217980712,668127,315546,<not supported>,75681,<not supported>,423701464,45069,226471223,6746,301,14450,188566926,187282000,1001000,208384927
3864459.exe,222679551,410208594,571466,137989,79061021,3300133,915,76438968,3488158,104123238,1187109,50813436,289133,232039,<not supported>,34126,<not supported>,121884714,28362,54335783,3307,0,6084,68403978,64001000,4000000,89710026
3985474.exe,665756032,546617953,8258877,1126543,127183916,3979344,3340,128051041,3978418,167654590,10816630,71913822,1162327,6580372,<not supported>,367909,<not supported>,162184440,2118936,69190488,99868,10711,85839,198042944,188674000,8984000,219786805
404520.exe,345547601,472872137,4137693,218085,89919774,4535605,1944,95647883,4230281,136547126,5684777,74324773,564660,2931114,<not supported>,130399,<not supported>,150097941,128502,71386406,22375,7,24053,101437436,97071000,4002000,123271899
4056668.exe,635031885,1267780934,1113811,222161,266370771,4256874,908,262874014,4244630,407921392,1464618,226721388,701637,324883,<not supported>,78851,<not supported>,446696685,39928,235126960,6968,10,12529,186029908,182565000,3009000,208200235
4413471.exe,641469777,1291749087,1039091,150478,274310499,3221623,908,268436719,3642234,415388741,1372734,222891406,878468,360934,<not supported>,122751,<not supported>,427748293,46833,231064605,7761,86,14692,191341623,183899000,6996000,214140563
4456241.exe,212145349,365253016,570623,169432,69915962,3563954,917,69986564,3574235,95847116,964101,47324363,241116,211917,<not supported>,29361,<not supported>,127502251,20161,50972698,3367,206,6343,63915660,60494000,3024000,85869267
4773678.exe,649202839,1303674089,1271736,200581,278184160,3752252,1938,275191612,4003508,416138517,1490391,224149764,919134,386870,<not supported>,231263,<not supported>,430970935,80219,234827081,17637,164,20942,191346233,185003000,6000000,212419676
4965248.exe,654131605,1305037665,1233518,188778,280143306,3584161,1938,277465516,3902047,421456757,1502742,223483084,939658,398645,<not supported>,232395,<not supported>,426531380,86990,232430886,17184,172,21849,191967066,188630000,3010000,213097056
4966879.exe,213694061,385813463,555506,102729,80516116,3370085,523,76910020,3343227,101252568,648627,41582369,368789,204594,<not supported>,56653,<not supported>,117707450,21681,48452596,4750,0,6867,65410463,60205000,4934000,88051889
4976437.exe,214290769,387760931,581596,102208,79374446,3382000,523,76293456,3438611,99264246,648668,42415879,342952,199572,<not supported>,56864,<not supported>,120202354,24436,50333656,5057,2,8442,66573393,63162000,3007000,88268870
515912.exe,245628736,431055005,735291,139429,94803356,3187986,1945,93612072,3377023,116703279,1303773,51351778,423598,260661,<not supported>,177436,<not supported>,115788651,61360,54679388,13177,294,16589,72123015,66872000,4990000,93557694
5194694.exe,659734294,1267293952,1320810,208532,280660997,3033559,1938,283505281,3140904,440849991,1115129,231783115,929226,384109,<not supported>,230603,<not supported>,416597585,79672,224576369,25050,151,24633,197089986,194863000,1998000,218692101
5208366.exe,252151584,404871072,756776,150550,97213737,2595017,1944,98605593,2880253,125810170,1113833,53867622,417092,258976,<not supported>,177137,<not supported>,108458857,59357,52557099,21588,135,17313,75705490,72388000,3016000,96908723
5219347.exe,696481983,1373264795,1201578,238477,297127248,3766644,1691,291766187,3804808,444939062,2363451,230541489,724370,556508,<not supported>,93635,<not supported>,478534671,40664,239085478,8414,17,14652,205986532,201638000,4012000,227112707
