file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1369343.exe,2536022724,6349440249,3283729,439557,803760450,2476926,2091,801392192,2494200,1101058924,61162837,903458546,2271620,683553,<not supported>,402420,<not supported>,1107138745,94630,908786289,22111,57,45607,750186623,746553000,3002000,801417568
1591395.exe,1766662118,1829348410,2409258,345246,207637475,1553426,1109,209477018,1544847,308210098,2433815,108959424,1670814,421974,<not supported>,185756,<not supported>,306657706,63112,107191886,16264,445,26609,516406356,512930000,2999000,537397428
1782229.exe,1885393582,2118142336,4134394,507174,223933625,2113427,3646,220618911,1944139,317346660,3399368,115084326,3801608,1141147,<not supported>,437426,<not supported>,328909263,283678,119997345,42645,38844,117950,514486152,510135000,4001000,535734909
181251.exe,1932573223,1949998843,4618015,1512522,225262125,1812055,9528,223877465,1801934,432651537,4515795,123305292,2186671,1966789,<not supported>,604924,<not supported>,436930138,488711,125244512,60999,13688,243878,519794519,511786000,4997000,540611962
2042950.exe,1378691636,1739526425,1904392,333229,207081184,1439163,2088,206969241,1472340,209803635,8298785,110255754,1292107,414602,<not supported>,184469,<not supported>,207815305,57279,105599871,11709,206,19447,408418657,403067000,5000000,429478654
2075294.exe,1523521573,2951098142,2058911,308987,208147187,1505152,2087,208351916,1508104,210483016,8806255,15151997,1835094,406005,<not supported>,669073,<not supported>,208523891,59102,5196151,14520,38,20023,447744270,443300000,4002000,470490887
2110646.exe,1977557741,1934676457,2792084,372537,207469405,1659021,2087,207966179,1662938,309371108,8470945,111417095,1739812,516252,<not supported>,324142,<not supported>,307691266,67371,106026091,16362,335,29127,581411924,575112000,6001000,602814293
2117851.exe,1862245984,4128486352,2515701,334691,601224019,2605181,1112,601672938,2627021,996832059,23272737,703369217,1660026,454676,<not supported>,191129,<not supported>,1012250191,75140,710407524,15936,643,31591,543410472,540973000,1999000,564702880
2266288.exe,887885800,1754082908,1398198,252196,206127534,1310716,2081,204690400,1305645,300675953,8565498,108008073,1262641,280725,<not supported>,588587,<not supported>,308159256,40169,105442080,7761,342,12514,262337913,253965000,7998000,283750105
2275011.exe,1066668939,1329262135,1801924,292585,207355382,1373523,4035,207515634,1394241,306177856,8792370,106957878,1291016,386917,<not supported>,241523,<not supported>,308286941,169272,107590799,22436,110,49629,313479025,303145000,10004000,335671304
