@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
510419857,766973031,831669,113177,154949237,724837,129,154302803,724555,247494677,351481,140194162,564920,194724,?,57510,?,252644870,1159762,141285289,106641,72,262337,151841936,116388000,35117000,173735754,0
501438833,764017109,843691,105150,154151804,916844,129,153748794,926829,245624270,359093,139818896,620434,214624,?,58744,?,248727832,1215328,140539738,106298,13,253440,149940954,118720000,30927000,170998134,0
520268149,760548219,876221,115500,153199689,720930,128,152949450,716823,246190031,354677,140587607,545621,182051,?,55613,?,254971181,1503068,141858757,107369,273,316257,155836348,121442000,34124000,177447728,0
492619229,765170245,871893,125219,156760997,734050,324,157400496,735184,249042930,431203,140614615,617344,198317,?,70474,?,247808195,1367171,141162135,109385,36,10406,147471026,120948000,26205000,168613361,0
108276785,224004780,367363,60402,42953722,314771,135,43769877,311878,64951195,230212,32548293,138278,98154,?,14140,?,71193145,14426,32289094,2048,77,5918,31919546,29539000,2037000,52608009,0
505140834,766287513,833713,111327,155379180,723426,127,154955470,726041,247359623,367772,139929566,553727,190978,?,54907,?,250541637,1041640,141006991,106291,18,192239,147364857,109049000,38017000,168228118,0
102854040,214727197,393007,64573,42134280,216094,135,43169707,211611,64321815,230665,32653174,136334,100394,?,14324,?,71521464,17727,32216122,2269,259,6089,31518768,30116000,1003000,52965890,0
524304021,762878113,925187,126362,153099429,1039673,129,152374518,1030438,243757043,372528,140516772,569366,191051,?,56393,?,251831016,1349756,142466380,107411,46,603938,157062202,125743000,30936000,178725869,0
519192415,756700455,857577,114108,153349956,930029,130,153599389,934016,245780002,351986,141443867,775978,199784,?,56979,?,249603111,1351947,140790738,106493,62,477794,151965620,116476000,35143000,174109502,0
108056036,226214344,413635,68824,40907905,230444,135,42334114,224007,63220276,245470,32316337,140644,92628,?,13787,?,73427042,14090,33060083,2073,80,5640,35182911,29055000,5811000,56475542,0
519917190,756740726,852132,114607,155157145,983533,127,155157670,984094,250049068,330053,141862846,565566,195676,?,60956,?,252881058,1235299,141118874,106102,100627,402078,152912812,120586000,31890000,173820169,0
517152061,756621774,892952,112344,154052407,929223,128,154262782,924292,246604995,377694,141533658,563541,202084,?,62310,?,248861472,1225272,140621916,106167,172,509854,153169687,124676000,27927000,174085177,0
109403809,227566650,344850,60021,42911900,242511,135,43672524,237632,64755838,224558,31979742,136498,95792,?,13702,?,70190204,15631,31574313,1916,100,4284,31310273,28103000,3011000,51341701,0
517831241,757495900,861939,116050,154007205,902938,127,154128585,889775,248522007,358222,141656245,564118,199574,?,55944,?,252801827,1430800,140906236,106605,280,268833,152372129,124065000,28014000,173337343,0
507389399,765777515,784832,111880,153356326,714612,128,152854801,712139,245768911,349206,139691978,572162,204594,?,56362,?,254078987,1424038,142004033,107413,306,68498,150967649,129577000,21094000,173066825,0
106067876,222502390,371132,60737,43970281,272214,134,44662639,268365,66216167,218312,32610674,161095,96738,?,14599,?,69841793,13902,31424435,1965,60,5363,31771770,29398000,1959000,52614259,0
109968434,228561286,398370,68165,40110025,250405,134,41651516,244275,62177251,243848,31560028,142376,92304,?,13403,?,73282515,13668,32944955,1994,59,5090,34978666,32666000,1979000,56784612,0
518909283,758240581,806442,111045,153509937,887263,129,154035869,891487,248622722,359594,141593408,553634,204553,?,56498,?,253200730,1237225,140822194,106297,82,302526,151005905,121688000,28925000,171616273,0
509448297,759243629,908231,119188,153508244,733667,126,153083604,721818,246059665,350013,140956964,554697,181978,?,55561,?,254221224,1198636,141859562,107181,348,303855,153206590,119685000,33190000,174718359,0
515606313,761575075,859572,114311,154812299,719200,127,155031395,721136,250016832,358925,141648780,572723,195986,?,57056,?,251357146,1341729,140078288,105784,224,302200,150636013,121192000,29046000,173408959,0
507615001,765650639,844191,119179,154760318,928665,128,154404361,924630,247819918,393231,140941306,619498,208038,?,57127,?,253087081,1265491,141720288,106989,5,80656,149069153,117498000,31132000,170492550,0
516272826,755139599,816584,107734,153864866,667918,127,154076917,667349,248649717,355008,141625257,535833,179263,?,55354,?,252566300,1292158,140655290,106235,283437,211457,152568904,127204000,25040000,173744483,0
497492417,765669486,797891,120757,154874561,716603,323,152480326,718329,245142957,423010,139594748,577828,193172,?,68922,?,256094372,1263793,142615747,106389,20,9681,145258464,121938000,22988000,166941284,0
109677786,227337830,408983,73106,40438981,235548,135,41771381,230179,62509997,249192,31908717,143840,92649,?,13218,?,73108758,14482,32942005,1964,69,5020,35275837,31946000,2995000,57041290,0
514317135,767903263,793898,109530,155045344,722857,128,154456844,724617,248037532,353761,139819581,573562,178764,?,52562,?,252203529,1429010,141340158,106647,66,312812,153582822,128189000,25036000,174754927,0
101739360,218492992,403471,68266,39950693,187480,135,41598133,182969,62777110,245022,32879150,138617,90688,?,13225,?,73525369,13964,33035795,2009,51,5554,35488205,34181000,1005000,56974383,0
324181409,677979135,643848,118963,139047710,498054,323,140108770,503367,224515276,350958,121815257,369012,162345,?,39106,?,224165755,26578,121261167,4384,67,10257,97881785,93551000,4023000,118917932,0
525059521,755854584,844597,109450,152871995,909658,128,152925926,913174,245019762,375790,141062949,752236,182374,?,53964,?,250706856,1695283,141155307,106613,85,511487,153333682,124034000,29008000,174772518,0
513259239,754304027,810179,107893,152800567,811303,129,153662754,815134,246838757,371038,141633066,538580,191756,?,55663,?,250264078,1485086,140366497,106080,65,464633,151205786,119886000,30970000,172834138,0
319320933,665819610,682141,113950,140231598,505774,325,138263950,492593,219279088,295561,120351335,326950,137865,?,35835,?,222685682,28411,120943330,4133,60,9711,94421248,92075000,2001000,115268735,0
105595512,223473327,364109,60855,43244768,223736,135,43926364,219561,65274996,233715,32541846,152027,103230,?,15107,?,69997944,17561,31504260,2081,99,4803,31371017,29998000,999000,52497672,0
112528502,234031930,350254,64697,40466716,244450,133,41024914,240779,61256550,239466,30955427,140715,90746,?,13485,?,72990602,12462,33166150,1962,50,5229,35129207,33754000,1022000,56745587,0
514615405,757931392,795193,107723,153017518,906225,129,153064756,909785,245060657,361936,141143509,562137,189717,?,54002,?,250334473,1439848,141103732,106594,36,476603,150187056,117924000,31979000,171331253,0
515452148,761433577,895624,119247,153758418,820378,127,153949244,820321,247605428,365040,140886206,552728,183369,?,56068,?,254857417,1331992,141632053,106852,67,365224,155462636,130253000,24857000,176907485,0
510379177,748396748,862288,120604,152542273,911480,126,152837035,910721,243888002,361197,141652292,543954,185581,?,56917,?,248636531,1344831,140789391,106506,416,501014,153025666,130527000,22089000,174035975,0
125369192,255754996,387254,64032,45550499,377467,137,44849656,374106,64291715,262836,31852400,159884,92105,?,14517,?,74175847,12351,33369577,1644,0,4339,39575589,37260000,2014000,60653001,0
109617162,227523885,383588,70398,40098343,231212,133,42113505,225207,63299095,242495,31936628,136224,90961,?,12657,?,73700581,14432,32883995,2039,55,5767,34611506,31272000,2842000,55816285,0
532815080,756636643,894631,113798,153614080,1025943,127,153664594,1014723,247795343,359491,141191031,560288,184116,?,54612,?,253431651,1508478,141378766,106732,304153,992289,158072741,133788000,23962000,179364666,0
301501200,320583103,631900,85389,61881108,527608,134,61888181,526324,92129140,287812,51167512,348741,144446,?,36099,?,94777005,1154478,51523007,105707,207,312301,90216458,62964000,26984000,112711097,0
493574171,765590831,788432,106237,154343822,711541,128,153897279,712759,247157308,360942,139554617,562805,189310,?,54971,?,252158839,1084956,141006277,106938,241,15461,148248473,123939000,23988000,169584459,0
511769253,757222577,885232,113576,153248473,936804,130,152984078,941203,244222379,353042,141085055,570331,186821,?,55840,?,252031749,1251179,141711263,107078,55,507511,154938225,126593000,27910000,176857270,0
522220471,758552800,878693,113549,152703552,916146,130,153446048,922176,245335564,396687,140813869,585738,190295,?,56987,?,250956861,1334188,141449656,106505,87,517476,156164903,129625000,26126000,177580770,0
511529437,756564740,881926,108399,152998309,865072,129,152772194,859882,244300673,352378,140879662,534281,180548,?,53757,?,250045558,1449231,141163177,106751,42,494648,153994613,125624000,27916000,176715731,0
513314882,754095366,830054,109015,153419937,719481,128,153635673,716326,247846156,352823,141702064,579775,197780,?,55961,?,253899322,1711264,141354313,106790,110,310418,151656672,121387000,29849000,171263311,0
300745119,322402977,587511,83942,62257636,569690,133,62152660,571207,93891259,278914,52437788,319877,143442,?,36739,?,96177215,1321924,52440188,105525,65,414980,92556036,65090000,27037000,113875801,0
505341167,762369136,821301,107576,154188210,714223,129,153915866,718302,248078664,376833,141143731,562757,203533,?,59462,?,253086913,1068757,141209966,106864,72,212651,151903912,122574000,28899000,173252974,0
499368943,769642993,782808,106688,155071954,712072,126,154201906,711394,247616091,347408,139202056,569002,193904,?,56561,?,250977615,1344867,140643179,106239,25,58652,149165291,123831000,24965000,170982888,0
108814579,226229046,375308,69489,40347352,239687,136,42401822,238432,63541885,259453,32137702,151780,101321,?,13788,?,72970498,13222,32522254,1982,58,5075,35129284,32741000,1984000,56230457,0
514756712,760202188,886781,114769,153445181,724994,128,153160221,716578,246555570,360670,140796707,534478,178104,?,53326,?,254116792,1546273,141473694,107065,119,311847,154824718,120375000,34106000,176421326,0
499628291,759224218,814900,105032,153835782,909467,126,153610138,906150,245360197,345882,140626476,555107,194622,?,56729,?,250052366,1407784,140989708,106499,26,296540,149705242,132520000,16938000,170523107,0
103781896,221238168,443245,70016,42541922,192992,135,43467578,185693,64520759,256412,32724761,178087,97251,?,15214,?,72502793,17336,32541534,1988,77,5493,34241911,31856000,1991000,54706954,0
517779167,758032010,888671,123888,154849053,757601,128,155581216,778580,251148793,533312,144037011,825313,244046,?,92647,?,254528758,1544680,141463081,106791,187,302785,152084080,122867000,28968000,174053107,0
522146507,760325909,881408,120607,153298705,819459,128,153292152,813415,246775374,352486,140715914,558315,180000,?,55325,?,254635777,1265794,142373146,107004,74,254913,156447348,126253000,29823000,177987710,0
1063427708,223316139,1502339,175755,21684471,413880,133,21750444,423581,5398225,434097,3021284,929414,250533,?,110316,?,2612720,41752,3316084,9346,183,16081,314890764,314331000,0,363709687,1
206852096,121266865,395815,42230,5808825,183964,63,5875261,175158,2043162,136115,595851,193137,50166,?,21772,?,539231,7473,590800,1757,0,2641,61781368,60428000,990000,83118498,1
175546868,135434371,416691,63851,4024311,123717,128,3868947,120469,3145796,173356,988175,168445,42643,?,19048,?,581375,10941,877894,2053,154,4885,54264809,52965000,999000,75601789,1
123779770,100750782,354825,49409,6017737,214190,126,6015812,218158,3178029,165138,391288,123549,33018,?,14022,?,367345,4515,379555,1095,9,3610,38935986,38649000,0,59469434,1
298530282,227407511,516142,73871,4174770,159048,133,4065363,156342,3500392,215612,1286523,321861,85816,?,34382,?,1313578,15371,1226711,3047,40,4690,90742034,89335000,1003000,111424760,1
588471944,314703572,878095,116742,21543042,229954,132,21286525,222873,4165972,287110,1952495,503032,128258,?,59116,?,1460263,21483,1925451,5344,279,9994,175223509,173924000,999000,196075447,1
627635087,560548364,877880,113348,62791169,236526,131,62792657,238969,34883991,320306,33365374,590544,157648,?,67957,?,33396576,27158,33190440,5406,161,9450,187813134,187512000,0,208971888,1
152584751,87084993,336696,47790,6092992,228423,191,6074956,232109,3872067,228896,1494904,325488,68264,?,19440,?,477963,6775,496233,1368,244,2036,45205047,42976000,1834000,67661171,1
1759155846,1991807163,2382714,275976,211076761,586575,127,210888398,590016,7530772,651491,4872076,1524877,404401,?,180208,?,4329756,56853,4825539,14711,187,23519,520198539,518802000,1001000,542495573,1
558430989,77949062,824164,101822,5022692,214773,132,5030415,229568,4418512,309233,1916239,535340,150995,?,62334,?,2025979,21048,1544927,4607,0,7180,166681563,166364000,0,188116510,1
216547956,140109977,440726,59821,3856008,127405,136,3748288,125575,3419161,208980,949421,247906,70928,?,26477,?,1143280,12853,661965,1894,0,2981,67486775,65160000,1974000,88457241,1
621380580,678597166,1004540,142908,56518049,276109,133,56366725,270755,4912855,311259,2147536,569233,150964,?,66686,?,1605265,21550,2218475,5463,301,8889,183773653,182153000,1000000,205971606,1
1761546553,1994762809,2290745,267903,211485283,565071,128,211338607,561266,7781576,678221,5535926,1575573,444846,?,191761,?,5019729,64535,4808390,14351,140,25339,518266144,514844000,2999000,538835696,1
147281448,31936865,322737,50512,2863672,105077,133,2936714,115576,3146862,180674,1198616,181527,52752,?,19279,?,495262,5400,447999,1321,0,2041,45682098,44384000,1008000,66493473,1
126385308,77951739,359143,50363,5135442,171388,132,5122314,160510,3447321,196003,473711,128891,33329,?,14579,?,372363,5003,398268,1176,0,1823,40527076,39199000,1005000,61625370,1
98575040,81383233,258738,43638,3527443,86131,131,3421381,82484,2670160,154731,1401404,135417,50358,?,16460,?,1388499,8824,943621,870,0,1281,28382576,27854000,0,49560847,1
477005384,80269848,764893,94797,7461430,276994,134,7468961,273169,4300385,289646,1774863,436987,113212,?,50977,?,1295915,18118,1392212,4079,143,6708,142978112,141628000,1004000,164119956,1
1396655502,1635543404,1936711,218892,130409795,477773,128,130195268,484243,72917340,556854,71181063,1259022,329024,?,149754,?,71302517,53599,71557534,12236,120,21343,412775783,412458000,0,433225006,1
147394462,84838931,337060,50510,4195887,108148,133,4273455,114611,3225293,181299,939802,176796,53549,?,18512,?,422214,5476,452612,1277,0,2049,45229609,43879000,997000,65430924,1
1764975045,1992399805,2387053,269138,211189713,559397,127,211237027,586177,7471281,651510,5169376,1611805,436526,?,192805,?,5536261,73304,5852376,15821,829,27928,515357003,514062000,1000000,536085186,1
78451286,65231785,269502,38344,2603429,78332,132,2603219,84371,2674887,123213,581454,116207,37846,?,12182,?,326208,3477,269213,774,0,1211,26243549,25034000,1001000,46648964,1
212847774,146320540,435569,57703,3769882,122023,128,3921737,134612,3398365,199376,983769,236217,67951,?,26339,?,620150,7916,640255,1850,0,2920,65888610,64640000,994000,85797081,1
455985866,78292114,793137,99324,7581993,251516,134,7289229,238329,3953113,245556,1350335,427177,118124,?,48649,?,1288203,19163,1429081,4342,89,8269,137037042,135725000,997000,157049652,1
1761227160,1994594452,2324426,273288,211322913,599154,128,210988983,598673,7653226,665887,5090068,1534947,415084,?,191453,?,4844051,58389,5121261,14588,174,23122,520124854,519596000,0,542265863,1
136088156,81883054,360932,50990,5194076,174113,132,5142998,188235,3383293,176146,416763,137091,34462,?,15094,?,369321,5024,420773,1242,0,1829,42118689,40885000,997000,63103351,1
94902405,72224601,289191,43084,4690178,125380,133,4407095,112589,2609408,143308,562787,116042,36674,?,12913,?,853247,6799,284245,769,0,1213,27551596,27235000,0,48855055,1
196539849,110192712,451697,58915,4099342,134654,127,4106206,135053,3400087,193555,664975,206427,52657,?,22137,?,660434,8899,568578,1693,0,4503,58854872,58623000,0,78095902,1
948472328,1104719316,1343146,156998,108132678,757676,129,108011869,742988,8195943,457932,3798936,890645,244874,?,99817,?,5072150,33591,3628859,7808,0,12062,281277741,280919000,0,302748813,1
262728066,54604651,520433,67411,4065569,151211,133,4045344,153158,3788410,225156,815679,276143,74665,?,30023,?,915705,12484,933696,2543,367,4100,80991164,79695000,996000,101434765,1
206111429,121443397,352017,39220,5183004,183948,64,5157622,176308,2012698,110788,848518,227260,52099,?,21935,?,547941,6916,605621,1770,0,2823,63900643,62616000,993000,84247562,1
1315307024,438422281,1949845,323515,85031880,4773398,1809,85219213,4795220,10559988,782129,7451965,1346060,352590,?,245706,?,6945224,78772,6370527,21584,122,23822,386698424,379215000,6985000,407955190,1
1959185965,2325817471,2536834,302203,218768686,611890,133,218729330,642151,13526372,738383,11124332,1732543,477933,?,199879,?,9941306,69334,10729315,16634,263,27216,574611665,574205000,0,596910830,1
215708054,125992381,445530,64389,5998105,235305,132,6144627,229605,3505466,208123,906846,243585,67711,?,23415,?,604400,7774,653299,1884,0,2849,65033924,62764000,1992000,86757667,1
211289110,112068766,411286,59201,3804213,126454,131,3957056,132210,3443308,203806,1029538,232936,64921,?,24162,?,581778,7385,634519,1833,0,2847,65435160,63166000,2005000,85802353,1
229846144,128416703,433085,61044,3901737,128438,128,3804811,130580,3081035,186217,881682,251953,70994,?,26658,?,1073164,12512,994258,2514,48,3160,70553748,68271000,1978000,92112343,1
1026715317,1123302383,1360415,189382,107919956,371720,133,107827222,377375,6705300,488258,3992226,880351,227163,?,104813,?,2611596,35443,2899413,8573,50,13932,303759434,302366000,1001000,325104203,1
144183124,84562008,351393,49097,4129216,104585,130,4158474,112256,3150216,181039,817072,175885,53657,?,18394,?,464483,5551,474120,1322,0,2022,45491515,44129000,1002000,67065691,1
82638259,80303570,299879,45816,5157507,180337,128,5008541,178828,2408516,146184,583955,120729,37807,?,13531,?,893030,8819,706454,816,0,1262,28706991,26373000,1953000,48642524,1
263479746,143503491,509180,74672,4255268,155945,135,4260746,157770,3839985,209269,900374,241271,62152,?,27724,?,686046,9300,757098,2234,0,4270,79752208,78340000,1004000,101222149,1
141536132,85195812,351548,50844,4061662,101984,131,4243646,112117,3111846,168346,732255,183515,53839,?,19933,?,574483,6219,465322,1305,0,2093,46602026,45255000,1005000,68028719,1
1304445707,1954554748,1710296,204360,157745001,9070244,131,156360011,8985865,109120700,549569,106266501,1203434,327788,?,134608,?,105867520,43056,107478924,10828,55,20240,384604540,382272000,2001000,406039223,1
136340677,131017199,353998,52121,13147160,202215,133,11751670,184323,6464676,191315,3337140,129600,35361,?,15261,?,3652295,4969,4745055,1199,0,1824,42636103,41298000,1007000,64269218,1
1056061458,1158919414,1465210,171373,119174728,718050,132,119115480,726902,6862722,428606,4921155,955766,263696,?,112843,?,5214652,44505,5288879,9385,290,15762,309265097,308951000,0,330499177,1
110292451,106822510,371422,53775,3925309,114330,129,3774290,99082,2976253,160101,414565,117613,30790,?,13023,?,330186,4336,550021,1411,53,3885,36372445,34972000,1028000,57796834,1
74553269,59360344,243836,40620,4690340,148498,128,4701896,158950,2932342,154223,1148416,121033,36629,?,10676,?,231688,2854,242369,702,0,1128,25156759,23707000,987000,47153199,1
97027912,67707048,305332,50944,6068169,631454,131,5879781,653942,2669255,141960,651400,116541,36379,?,14986,?,850524,9614,777528,1701,257,4667,32022177,30735000,991000,53816387,1
432720269,239660833,737617,100570,5994777,188463,134,5824264,182307,3767507,266698,1549278,411095,114487,?,47297,?,1617808,22510,1666230,3959,475,7642,128627208,126429000,2006000,148948288,1
1333012729,1386811762,1816340,215526,125000841,449940,132,124969237,440374,71395121,540010,69747709,1224460,328677,?,146150,?,70024642,54062,69912189,11816,461,21259,393944734,392534000,998000,414773726,1
83696901,77014141,292630,43568,3547842,88772,130,3357555,82247,2387881,142965,638337,126596,36443,?,12741,?,823909,8637,693150,832,0,1295,28794090,28475000,0,50259827,1
213600401,112126133,410338,57799,3758032,126738,136,3910892,132768,3412478,202093,1376123,260733,72408,?,25145,?,779712,10321,791831,2088,117,3388,65250799,63918000,998000,86314591,1
71027314,69634901,255469,38925,4904915,81927,128,4958729,85787,2694424,141201,530926,122533,37302,?,10825,?,293021,3075,278522,750,3,1169,25553346,24115000,1004000,47476520,1
74431699,55016704,240572,39482,2818939,90226,133,2820754,92177,3080896,162292,755419,71017,18338,?,8144,?,235437,2674,220672,588,0,948,21260485,19941000,997000,43308286,1
126651131,92878433,369275,52008,3998939,117502,132,3978789,117885,3540910,174997,384666,121654,30620,?,13749,?,346385,4329,384727,1142,0,2096,39897366,37724000,1985000,60347059,1
124340606,98740970,382382,60525,4121187,123297,131,4107461,107328,3123185,128369,368806,119295,29947,?,13320,?,352638,4451,379864,1075,229,4030,38463060,37030000,1000000,59774389,1
253784323,181518480,523872,68373,4090000,139059,132,3948904,138145,3287972,155843,749429,243909,61700,?,26892,?,646648,10004,1049891,2581,44,5262,75807599,74470000,1006000,97967228,1
115355664,69033664,373525,52806,5120482,118948,134,4918150,103263,2987588,141366,376579,125318,31881,?,13477,?,344021,4328,376256,1392,81,3577,37276352,36033000,1000000,58292491,1
226160712,136346910,436722,62221,3918978,130364,131,3799971,129570,3069139,183305,693864,244053,67234,?,26578,?,1083839,12400,999891,2556,71,3523,70777327,69505000,992000,92516290,1
109881367,78527550,369849,51196,3825237,114705,132,3321886,103406,2959148,157385,358908,114534,28883,?,12930,?,338338,4221,382326,1256,36,3520,37230028,35837000,1023000,59687357,1
226483014,138963269,442310,62007,3898889,126412,133,3720328,122066,2961733,145870,924437,262370,70923,?,27356,?,1218244,14112,1107958,2699,72,3097,70442646,69176000,1002000,91584603,1
728372659,146020521,1502079,444336,10320294,295608,4040,9986346,289498,11219491,642424,8164392,694124,169525,?,316249,?,9381278,113948,10601352,33157,246,30975,215749282,206420000,9018000,237172246,1
69514768,52417933,277054,40686,2896616,93374,132,2901586,95220,3192573,163876,226179,74723,18595,?,7701,?,213777,2449,217214,601,0,908,20821138,18524000,1949000,42676854,1
227818108,135079523,419291,61798,3866441,129357,133,3743961,125745,3028802,183442,1050378,237409,67956,?,26515,?,1068118,12560,1013101,2420,34,2971,70087348,66799000,2947000,92779188,1
449671729,581833900,709107,87390,54122115,203551,133,54368880,224415,4048210,255723,1595534,505584,149073,?,52712,?,1653818,19218,1559338,4206,98,7765,132737149,130324000,2004000,155068318,1
