file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1044060.exe,1259258534,1626830799,41971253,680163,220343908,2859045,20543,219785910,2895561,485174103,125219646,418983051,4622179,23569799,<not supported>,17242770,<not supported>,490595424,1318734,417034377,321099,42353,231476,374649935,331557000,41944000,425715093
1056877.exe,584218346,1022618730,3136312,625131,209285329,1858785,2931,210070956,1901562,318746823,3388007,174061431,989840,2285483,<not supported>,297081,<not supported>,333040648,835785,178878149,111624,27740,26548,171916428,163566000,7978000,194266241
1110958.exe,229665560,385440137,2379204,470149,74427338,963843,1968,71747810,1034383,98825586,2848866,51359382,473267,2056765,<not supported>,191210,<not supported>,110162728,646510,55961000,100996,108973,13573,72183530,60853000,10973000,94164512
1313602.exe,231674862,376439775,2530824,472820,70797727,921669,1955,69478105,856825,96597147,3062040,52023815,457684,1956031,<not supported>,197915,<not supported>,112978746,597143,57638094,99087,157,12670,70304904,66933000,2997000,91948228
1333327.exe,227944414,380396112,2404170,467213,71961372,1030840,2014,70606241,989921,97925833,3082074,52338966,489286,1974289,<not supported>,205775,<not supported>,110845879,568634,56246665,94797,1527,123141,70110558,59762000,9960000,91878752
1383313.exe,505170903,957059421,2645347,454653,192718536,1256900,1961,188261263,1353292,294187387,3443115,159289294,912185,2317367,<not supported>,226814,<not supported>,316282322,661073,171372339,94269,333,17598,151472969,145088000,6003000,173079224
1524420.exe,562705537,919723228,3616512,905051,191381280,1217676,2747,191920166,1090891,303880766,3397826,170619216,1015298,1995083,<not supported>,367807,<not supported>,328538334,671308,173496701,118670,13928,24775,166583219,158220000,8011000,188751205
1557029.exe,507716161,929331951,2970038,580719,186563492,1465233,1889,186011731,1422822,288244221,3368930,164734946,860691,2003779,<not supported>,228227,<not supported>,321806503,473381,175957943,92964,133636,16047,147695669,143392000,3983000,168845602
1576250.exe,513456163,937167242,2909127,561100,188117780,1645315,1868,184498948,1642483,292050139,3123402,164144268,831093,2142822,<not supported>,228191,<not supported>,322494297,663753,175501420,102559,582,20470,150850136,147476000,3009000,172089985
1878308.exe,221971515,371908122,2450373,480004,70524128,901453,1863,70634781,837662,97334346,2962592,52083552,485780,1930979,<not supported>,201387,<not supported>,112014228,551146,57607299,98473,16,11223,69679350,66220000,3010000,91379097
1899156.exe,267574668,364826010,2886237,686509,75960933,587118,2503,78988322,592662,111903120,3160954,59444113,695051,2276011,<not supported>,353297,<not supported>,109821744,811731,53252136,120131,377,16472,80030924,74604000,5040000,101369891
2080168.exe,546556473,915831372,3525882,845663,196337305,1008021,2887,198371313,1035379,315765002,3289334,175706495,1044212,2311359,<not supported>,371415,<not supported>,311551027,834099,166077951,123149,1066,25556,163506291,155235000,8012000,184647572
