file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1055487.exe ,  3.09,  2.54,  0.00,  0.05,  0.00,  137721413,  129386000,    8023000,  155186403
1085914.exe ,  2.93,  2.37,  0.00,  0.05,  0.00,  139008775,  134963000,    4028000,  156150303
1102079.exe ,  2.99,  2.43,  0.00,  0.05,  0.00,  138838194,  131801000,    6989000,  155343789
1192664.exe ,  2.94,  2.37,  0.00,  0.05,  0.00,  141894350,  136737000,    5027000,  159897469
1300054.exe ,  1.24,  0.98,  0.00,  0.02,  0.00,   63785783,   59787000,    3985000,   80691617
1307935.exe ,  1.21,  0.96,  0.00,  0.02,  0.00,   63432938,   55377000,    8054000,   80466069
1580081.exe ,  1.44,  1.14,  0.00,  0.02,  0.00,   73541329,   65586000,    7949000,   91318300
1623988.exe ,  1.19,  0.94,  0.00,  0.02,  0.00,   63147436,   56133000,    7016000,   82849330
1701757.exe ,  2.99,  2.42,  0.00,  0.05,  0.00,  141304580,  131231000,   10017000,  161910770
1755402.exe ,  3.13,  2.52,  0.00,  0.05,  0.00,  151773421,  145694000,    5987000,  171676747
1878441.exe ,  1.35,  1.07,  0.00,  0.02,  0.00,   70195514,   63173000,    7019000,   86643309
1969973.exe ,  3.07,  2.41,  0.00,  0.05,  0.00,  157500725,  144571000,   12961000,  175989805
2244564.exe ,  3.29,  2.67,  0.00,  0.05,  0.00,  153114855,  146001000,    7000000,  168742978
2248126.exe ,  1.32,  1.04,  0.00,  0.02,  0.00,   68760407,   65751000,    2988000,   86006990
2307748.exe ,  1.20,  0.93,  0.00,  0.02,  0.00,   65919860,   57030000,    8849000,   85664109
243923.exe  ,  1.37,  1.09,  0.00,  0.02,  0.00,   70411698,   61402000,    8913000,   87518271
2530802.exe ,  1.43,  1.12,  0.00,  0.03,  0.00,   76733807,   67711000,    8961000,   97756252
2545155.exe ,  1.36,  1.07,  0.00,  0.02,  0.00,   69663038,   63477000,    6045000,   87582462
2564649.exe ,  2.96,  2.39,  0.00,  0.05,  0.00,  141180001,  136175000,    5006000,  158045821
2616081.exe ,  2.97,  2.39,  0.00,  0.05,  0.00,  143913566,  136914000,    6995000,  165238199
2710369.exe ,  3.04,  2.45,  0.00,  0.05,  0.00,  146526481,  138546000,    7973000,  166709680
2759299.exe ,  1.21,  0.95,  0.00,  0.02,  0.00,   63701402,   53909000,    9801000,   84391610
2797840.exe ,  1.50,  1.18,  0.00,  0.03,  0.00,   76817203,   68810000,    7978000,   93732011
2937986.exe ,  1.22,  0.96,  0.00,  0.02,  0.00,   63006676,   58056000,    5004000,   81056633
3025210.exe ,  2.94,  2.37,  0.00,  0.05,  0.00,  140380200,  137299000,    3006000,  158697595
3279518.exe ,  3.26,  2.62,  0.00,  0.05,  0.00,  157770085,  148781000,    8986000,  178572069
3307018.exe ,  1.37,  1.08,  0.00,  0.02,  0.00,   70463819,   64540000,    5957000,   87764964
4074166.exe ,  1.39,  1.10,  0.00,  0.02,  0.00,   70523500,   65503000,    4962000,   87894861
4344120.exe ,  0.22,  0.16,  0.00,  0.01,  0.00,   14994461,   13012000,    2001000,   32016750
4364603.exe ,  1.37,  1.08,  0.00,  0.02,  0.00,   70141377,   61151000,    9022000,   87150548
4444001.exe ,  1.52,  1.20,  0.00,  0.03,  0.00,   77218453,   73191000,    4010000,   94496023
4461484.exe ,  1.38,  1.09,  0.00,  0.02,  0.00,   71701534,   65702000,    5972000,   92286838
4526844.exe ,  1.38,  1.09,  0.00,  0.02,  0.00,   70859178,   60742000,   10123000,   88025247
4725509.exe ,  1.21,  0.95,  0.00,  0.02,  0.00,   63353938,   59189000,    4012000,   82508518
4743460.exe ,  1.22,  0.96,  0.00,  0.02,  0.00,   63976878,   57009000,    7001000,   81774237
4813948.exe ,  1.23,  0.97,  0.00,  0.02,  0.00,   64282659,   57269000,    7033000,   84207108
4907394.exe ,  3.03,  2.44,  0.00,  0.05,  0.00,  145347219,  141327000,    4009000,  166150905
4924593.exe ,  1.28,  1.01,  0.00,  0.02,  0.00,   65664022,   60685000,    4974000,   83393249
5017192.exe ,  3.08,  2.51,  0.00,  0.05,  0.00,  142190043,  139152000,    3003000,  158979203
515165.exe  ,  0.73,  0.58,  0.00,  0.01,  0.00,   38020720,   33005000,    5000000,   55312598
5182138.exe ,  1.22,  0.97,  0.00,  0.02,  0.00,   62875791,   57768000,    5067000,   80904667
5212184.exe ,  1.24,  0.98,  0.00,  0.02,  0.00,   63597757,   61573000,    1986000,   81214595
5222600.exe ,  3.86,  3.10,  0.00,  0.06,  0.00,  184560067,  179579000,    5016000,  203608527
