file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
2307838.exe ,  2.90,  2.22,  0.00,  0.05,  0.00,  137583376,  131275000,    6012000,  154772880
2409014.exe ,  3.63,  2.89,  0.00,  0.06,  0.00,  188954344,  184945000,    4020000,  208136902
2451062.exe ,  5.24,  4.26,  0.00,  0.08,  0.00,  245689519,  237603000,    7986000,  262124614
2516802.exe ,  2.92,  2.28,  0.00,  0.05,  0.00,  158996483,    3184000,    6139000,  178038771
2538223.exe ,  6.14,  4.88,  0.00,  0.11,  0.00,  318129496,  315093000,    3000000,  338384235
2838507.exe ,  2.44,  1.92,  0.00,  0.04,  0.00,  128945583,  121968000,    6998000,  147992300
3425234.exe ,  4.67,  3.72,  0.00,  0.08,  0.00,  238711662,  233704000,    4993000,  257914767
3760856.exe ,  5.03,  4.04,  0.00,  0.08,  0.00,  248594137,  244518000,    4008000,  265647979
3881005.exe ,  4.63,  3.69,  0.00,  0.08,  0.00,  238192021,  236193000,    2001000,  256561269
421866.exe  ,  4.70,  3.72,  0.00,  0.08,  0.00,  245493383,  238508000,    7014000,  264601997
4782128.exe ,  4.58,  3.63,  0.00,  0.08,  0.00,  238687617,  234683000,    3994000,  257825695
5172847.exe ,  4.63,  3.68,  0.00,  0.08,  0.00,  239816728,  234799000,    4995000,  256601846
5945339.exe ,  4.00,  3.18,  0.00,  0.07,  0.00,  204698688,  200589000,    3991000,  224699869
6012416.exe ,  5.90,  4.70,  0.00,  0.09,  0.00,  276145277,  127072000,  149084000,  293384159
6086206.exe , 11.16,  9.14,  0.00,  0.17,  0.00,  505458633,  498295000,    6990000,  525874634
6111112.exe ,  2.74,  2.21,  0.00,  0.04,  0.00,  132037898,  129041000,    3000000,  150550021
6114886.exe ,  4.58,  3.64,  0.00,  0.08,  0.00,  237415195,  235470000,    2004000,  255764421
6677723.exe ,  4.91,  3.92,  0.00,  0.09,  0.00,  250156359,  246147000,    4002000,  269364239
7474778.exe ,  9.93,  8.15,  0.00,  0.15,  0.00,  447902927,  442828000,    4998000,  465124181
8445631.exe ,  2.85,  2.27,  0.00,  0.05,  0.00,  145280804,  141312000,    3980000,  165613108
