file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
10178028.exe,  3.13,  2.52,  0.00,  0.05,  0.00,  156472698,  124140000,   32036000,  176430137
1095744.exe ,  3.07,  2.47,  0.00,  0.05,  0.00,  152842825,  132899000,   19984000,  172532700
1201761.exe ,  3.01,  2.41,  0.00,  0.05,  0.00,  152005611,  120024000,   32006000,  167961217
1322833.exe ,  3.12,  2.52,  0.00,  0.05,  0.00,  150916477,  125163000,   25827000,  170712795
1343819.exe ,  3.03,  2.44,  0.00,  0.05,  0.00,  149440810,  121357000,   28082000,  168716192
1349457.exe ,  3.08,  2.48,  0.00,  0.05,  0.00,  151772117,  117652000,   34189000,  169797248
1368556.exe ,  3.14,  2.54,  0.00,  0.05,  0.00,  152207842,  118166000,   34047000,  169872175
1417617.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   35217287,   33218000,    2013000,   52372360
1449665.exe ,  1.76,  1.41,  0.00,  0.03,  0.00,   89193075,   59127000,   30064000,  109223737
1563740.exe ,  3.19,  2.58,  0.00,  0.05,  0.00,  153589299,  135687000,   17958000,  170895555
1568383.exe ,  3.09,  2.49,  0.00,  0.05,  0.00,  151313902,  128279000,   23050000,  168822286
1600646.exe ,  3.15,  2.55,  0.00,  0.05,  0.00,  152340654,  129338000,   23060000,  172102729
1607191.exe ,  0.16,  0.12,  0.00,  0.00,  0.00,   11078171,    8061000,    3022000,   30674013
1623932.exe ,  0.60,  0.46,  0.00,  0.01,  0.00,   34583237,   32582000,    1974000,   52050801
163578.exe  ,  0.63,  0.50,  0.00,  0.01,  0.00,   33253086,   32170000,    1005000,   49927836
1658193.exe ,  0.64,  0.50,  0.00,  0.01,  0.00,   34667673,   31704000,    2972000,   50342962
1799592.exe ,  3.05,  2.44,  0.00,  0.05,  0.00,  153096929,  120999000,   31999000,  173025144
180566.exe  ,  0.71,  0.55,  0.00,  0.01,  0.00,   39920189,   36873000,    3072000,   56831236
182761.exe  ,  3.27,  2.65,  0.00,  0.05,  0.00,  154433143,  124340000,   30082000,  171370213
1873684.exe ,  1.71,  1.34,  0.00,  0.03,  0.00,   91667949,   56812000,   34884000,  111047950
1931123.exe ,  3.12,  2.52,  0.00,  0.05,  0.00,  150574527,  124472000,   26099000,  168512541
1950101.exe ,  3.08,  2.46,  0.00,  0.05,  0.00,  154817840,  129646000,   25125000,  174092111
2102452.exe ,  3.03,  2.43,  0.00,  0.05,  0.00,  150695370,  128755000,   21958000,  169278835
2157682.exe ,  3.15,  2.55,  0.00,  0.05,  0.00,  151587143,  126594000,   24920000,  167328133
2349630.exe ,  3.13,  2.53,  0.00,  0.05,  0.00,  151854858,  118926000,   32979000,  171880701
2351086.exe ,  0.63,  0.49,  0.00,  0.01,  0.00,   36755959,   34779000,    1987000,   55942071
2360855.exe ,  3.14,  2.54,  0.00,  0.05,  0.00,  150825556,  116112000,   34734000,  170471158
2633688.exe ,  1.85,  1.48,  0.00,  0.03,  0.00,   93815704,   64867000,   28940000,  110923096
2741683.exe ,  3.22,  2.61,  0.00,  0.05,  0.00,  151570493,  124638000,   26921000,  169741063
2748277.exe ,  3.13,  2.53,  0.00,  0.05,  0.00,  150818680,  116637000,   34186000,  170112769
299057.exe  ,  3.08,  2.48,  0.00,  0.05,  0.00,  150580449,  121675000,   28922000,  170309303
3574254.exe ,  0.61,  0.46,  0.00,  0.01,  0.00,   37433293,   35486000,    1971000,   55437503
3639900.exe ,  3.17,  2.55,  0.00,  0.05,  0.00,  153614548,  121501000,   32132000,  171425862
3743333.exe ,  3.10,  2.48,  0.00,  0.05,  0.00,  156881398,  129065000,   27798000,  176067879
3809348.exe ,  0.64,  0.50,  0.00,  0.01,  0.00,   33988061,   31951000,    1996000,   51211217
3839240.exe ,  3.09,  2.47,  0.00,  0.05,  0.00,  155948908,  126122000,   29792000,  175506884
3840609.exe ,  3.17,  2.56,  0.00,  0.05,  0.00,  151140457,  122319000,   28839000,  168017998
3910898.exe ,  0.62,  0.47,  0.00,  0.01,  0.00,   35902038,   34784000,     993000,   55896049
3941233.exe ,  3.17,  2.56,  0.00,  0.05,  0.00,  152659420,  125547000,   27118000,  172752317
3943646.exe ,  1.75,  1.40,  0.00,  0.03,  0.00,   88227877,   63375000,   24756000,  104056820
3985410.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   34222318,   33177000,    1005000,   52678530
