file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1357465.exe ,  1.10,  0.86,  0.00,  0.02,  0.00,   59122548,   55912000,    2995000,   76360031
1803796.exe ,  0.42,  0.32,  0.00,  0.01,  0.00,   22166695,   18081000,    4018000,   38594020
2006045.exe ,  0.30,  0.24,  0.00,  0.01,  0.00,   15575604,   14503000,    1035000,   31611234
2358896.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    5166416,    2625000,    2625000,   22534931
321299.exe  ,  0.27,  0.20,  0.00,  0.01,  0.00,   17883717,   16829000,    1051000,   38321180
3644759.exe ,  0.12,  0.09,  0.00,  0.00,  0.00,    5472579,    2135000,    3203000,   21808495
3648700.exe ,  1.05,  0.82,  0.00,  0.02,  0.00,   55981418,   54949000,     999000,   74564884
4162787.exe ,  1.07,  0.84,  0.00,  0.02,  0.00,   57383313,   56382000,    1006000,   74544904
4310645.exe ,  0.51,  0.41,  0.00,  0.01,  0.00,   24557825,   21554000,    2939000,   44138216
4359088.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    4012269,    2978000,     992000,   19571530
4871001.exe ,  0.50,  0.39,  0.00,  0.01,  0.00,   29022008,   28024000,    1000000,   48356952
5166283.exe ,  0.36,  0.27,  0.00,  0.01,  0.00,   21718605,   16058000,    5667000,   39045797
5724538.exe ,  0.29,  0.21,  0.00,  0.01,  0.00,   18317327,   15422000,    2891000,   37487007
6063773.exe ,  0.11,  0.08,  0.00,  0.00,  0.00,    6294094,    4528000,    1811000,   24356512
6637031.exe ,  0.47,  0.35,  0.00,  0.01,  0.00,   29954203,   26978000,    2997000,   47058952
6996922.exe ,  0.43,  0.33,  0.00,  0.01,  0.00,   25920227,   24025000,    1922000,   43212376
7607475.exe ,  1.10,  0.87,  0.00,  0.02,  0.00,   57697954,   55734000,    1960000,   75326877
7632599.exe ,  0.34,  0.26,  0.00,  0.01,  0.00,   20397572,   16523000,    3887000,   37571632
7983452.exe ,  0.33,  0.23,  0.00,  0.01,  0.00,   21055185,   18059000,    3009000,   41610649
8307961.exe ,  0.31,  0.23,  0.00,  0.01,  0.00,   20143727,   19163000,    1008000,   39630888
