file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1943931.exe ,  1.16,  0.91,  0.00,  0.02,  0.00,   63063149,   59778000,    2988000,   80295654
2520984.exe ,  1.30,  1.02,  0.00,  0.02,  0.00,   68498070,   68486000,          0,   86005330
2636614.exe , 10.59,  8.50,  0.00,  0.18,  0.00,  531727506,  529805000,    2003000,  548340412
2695910.exe ,  1.28,  1.03,  0.00,  0.02,  0.00,   63228747,   62259000,    1004000,   80962086
3048609.exe ,  1.85,  1.47,  0.00,  0.03,  0.00,   96522406,   95523000,    1005000,  114516556
3457019.exe ,  1.14,  0.91,  0.00,  0.02,  0.00,   57474677,   55474000,    2017000,   76810647
363509.exe  ,  1.36,  1.09,  0.00,  0.02,  0.00,   67740216,   66760000,     996000,   86712439
3666543.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    4307755,    2144000,    2144000,   23001012
4046853.exe ,  1.18,  0.94,  0.00,  0.02,  0.00,   58427884,   57451000,     990000,   74827227
5075663.exe ,  1.89,  1.52,  0.00,  0.03,  0.00,   94064304,   92129000,    2002000,  111299374
5104802.exe ,  1.20,  0.94,  0.00,  0.02,  0.00,   64595668,   63621000,    1009000,   84680587
5409465.exe ,  2.00,  1.60,  0.00,  0.03,  0.00,   99188449,   98222000,    1002000,  118908294
5878214.exe ,  7.50,  6.00,  0.00,  0.12,  0.00,  347048708,  190014000,  157012000,  364154129
5920970.exe ,  1.16,  0.92,  0.00,  0.02,  0.00,   61275690,   59352000,    1978000,   80824304
6123694.exe ,  1.53,  1.22,  0.00,  0.03,  0.00,   76000118,   75015000,    1000000,   93263760
6227368.exe ,  1.27,  1.01,  0.00,  0.02,  0.00,   65121152,   63140000,    2004000,   82182734
786190.exe  ,  1.33,  1.09,  0.00,  0.02,  0.00,   60622339,   58563000,    1985000,   76172048
787752.exe  ,  1.95,  1.55,  0.00,  0.03,  0.00,   99442174,   96536000,    2985000,  116163920
8000029.exe ,  8.11,  6.62,  0.00,  0.13,  0.00,  372309727,  371316000,    1000000,  389354796
8557275.exe ,  1.30,  1.03,  0.00,  0.02,  0.00,   65645212,   64676000,     995000,   82193444
