file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1097798.exe ,  1.16,  0.94,  0.00,  0.02,  0.00,   54248557,   47846000,    5980000,   71797689
2710332.exe ,  2.52,  2.03,  0.00,  0.04,  0.00,  123129374,  119068000,    4002000,  139873722
282754.exe  ,  1.11,  0.86,  0.00,  0.02,  0.00,   60427452,   53484000,    6933000,   79231068
2877258.exe ,  3.11,  2.53,  0.00,  0.05,  0.00,  143588303,  136523000,    6975000,  159441704
3551732.exe ,  2.15,  1.70,  0.00,  0.04,  0.00,  109969199,   98981000,   10997000,  127272017
3639330.exe ,  1.59,  1.25,  0.00,  0.03,  0.00,   82076701,   76063000,    6004000,   99659015
3726166.exe ,  1.62,  1.26,  0.00,  0.03,  0.00,   89698836,   82561000,    6963000,  109628840
4232119.exe ,  1.82,  1.41,  0.00,  0.03,  0.00,   97632552,   83464000,   14078000,  117238308
4736614.exe ,  3.29,  2.65,  0.00,  0.05,  0.00,  157605380,  150620000,    6982000,  177264662
5365488.exe ,  3.08,  2.42,  0.00,  0.05,  0.00,  157772297,  142777000,   14976000,  177085364
5605071.exe ,  2.55,  2.04,  0.00,  0.04,  0.00,  128066663,  122074000,    6003000,  147988946
5747101.exe ,  2.48,  1.97,  0.00,  0.04,  0.00,  127773162,  119689000,    7979000,  147622292
5996947.exe ,  1.82,  1.43,  0.00,  0.03,  0.00,   93732818,   82576000,   11077000,  111966802
6811790.exe ,  1.82,  1.43,  0.00,  0.03,  0.00,   95343881,   80278000,   15052000,  115084599
6965093.exe ,  3.32,  2.67,  0.00,  0.05,  0.00,  157839912,  140957000,   16875000,  175290924
7259642.exe ,  3.34,  2.69,  0.00,  0.05,  0.00,  158839665,  148882000,    9925000,  175760823
7663838.exe ,  3.82,  3.07,  0.00,  0.06,  0.00,  183195345,  168158000,   15014000,  203161525
7731830.exe ,  1.12,  0.89,  0.00,  0.02,  0.00,   58393180,   51458000,    6927000,   75561447
8513722.exe ,  2.67,  2.16,  0.00,  0.04,  0.00,  128579159,  122595000,    5980000,  146599788
943025.exe  ,  1.93,  1.50,  0.00,  0.04,  0.00,  103497323,   93546000,    9951000,  122478187
