file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1033658.exe ,  5.27,  4.26,  0.00,  0.09,  0.00,  250059762,  235570000,   14033000,  270311683
1161783.exe ,  4.21,  3.40,  0.00,  0.07,  0.00,  200515198,  189489000,   10970000,  217059664
1200749.exe ,  5.03,  4.09,  0.00,  0.08,  0.00,  231895001,  221737000,   10033000,  248096612
1325505.exe ,  5.95,  4.79,  0.00,  0.10,  0.00,  285110617,  229066000,   56016000,  304829542
1335271.exe ,  3.29,  2.65,  0.00,  0.05,  0.00,  156084445,  145036000,   11002000,  177043480
1505641.exe ,  3.68,  2.98,  0.00,  0.06,  0.00,  172167666,  165097000,    7004000,  190006333
1542189.exe , 10.20,  8.26,  0.00,  0.16,  0.00,  477171362,  422143000,   55018000,  497056439
1631151.exe ,  3.91,  3.14,  0.00,  0.06,  0.00,  183172318,  170138000,   13010000,  200249308
1856669.exe , 13.00, 10.49,  0.00,  0.21,  0.00,  617883834,  488897000,  128972000,  638597132
1963015.exe ,  3.33,  2.68,  0.00,  0.05,  0.00,  157897712,  147997000,    9932000,  175324676
198113.exe  ,  4.13,  3.34,  0.00,  0.07,  0.00,  193391251,  181348000,   12023000,  211547227
1981694.exe ,  3.26,  2.64,  0.00,  0.05,  0.00,  151313019,  142290000,    9018000,  168513597
2124644.exe ,  9.31,  7.56,  0.00,  0.15,  0.00,  434945980,  375726000,   59114000,  454150495
2145027.exe ,  3.46,  2.80,  0.00,  0.05,  0.00,  160728743,  152730000,    7985000,  176127058
2184330.exe ,  3.83,  3.06,  0.00,  0.06,  0.00,  186621027,  174611000,   11973000,  205781283
2362734.exe ,  3.33,  2.72,  0.00,  0.05,  0.00,  150788409,  140733000,    9981000,  167778163
2464944.exe , 10.93,  8.86,  0.00,  0.17,  0.00,  506091696,  438064000,   68010000,  525820675
2545383.exe ,  2.77,  2.23,  0.00,  0.04,  0.00,  131046322,  122037000,    9002000,  148668920
257402.exe  ,  9.28,  7.57,  0.00,  0.14,  0.00,  423166165,  370112000,   53016000,  440854448
2687380.exe ,  6.32,  5.13,  0.00,  0.10,  0.00,  291757589,  226581000,   65167000,  312133769
2712758.exe ,  3.85,  3.08,  0.00,  0.06,  0.00,  185613406,  176574000,    9029000,  204885131
2764157.exe ,  5.95,  4.86,  0.00,  0.09,  0.00,  268385335,  261356000,    7009000,  285594466
2986121.exe ,  4.06,  3.28,  0.00,  0.06,  0.00,  189504221,  178516000,   10970000,  209402348
