file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1044060.exe ,  4.04,  3.28,  0.00,  0.06,  0.00,  189954329,  178516000,   11031000,  210239061
1196025.exe ,  1.31,  1.03,  0.00,  0.02,  0.00,   68504077,   62546000,    5956000,   85012122
1514231.exe ,  1.56,  1.24,  0.00,  0.03,  0.00,   79401263,   74380000,    5025000,   96392562
1557029.exe ,  2.96,  2.40,  0.00,  0.05,  0.00,  141246056,  136187000,    5006000,  157857681
1878308.exe ,  1.30,  1.01,  0.00,  0.02,  0.00,   70187974,   66184000,    4011000,   87695824
2455153.exe ,  1.33,  1.05,  0.00,  0.02,  0.00,   69637547,   63667000,    5968000,   87110619
2507278.exe ,  1.34,  1.06,  0.00,  0.02,  0.00,   71085105,   66083000,    5006000,   90868976
3705374.exe ,  1.62,  1.28,  0.00,  0.03,  0.00,   85960956,   76000000,   10000000,  105862687
4162488.exe ,  1.53,  1.22,  0.00,  0.03,  0.00,   76564064,   69601000,    6960000,   95781902
4289964.exe ,  2.10,  1.66,  0.00,  0.04,  0.00,  107824844,  100762000,    7053000,  124624831
4387633.exe ,  1.33,  1.06,  0.00,  0.02,  0.00,   68224596,   62189000,    6018000,   85568498
5331185.exe ,  1.59,  1.26,  0.00,  0.03,  0.00,   79927072,   73868000,    5989000,   97365191
5425747.exe ,  1.42,  1.14,  0.00,  0.02,  0.00,   70457074,   64410000,    5945000,   86720511
5895782.exe ,  3.19,  2.57,  0.00,  0.05,  0.00,  156238258,  148222000,    8012000,  173029746
5940700.exe ,  1.40,  1.11,  0.00,  0.02,  0.00,   72673766,   66612000,    5965000,   90286022
685296.exe  ,  1.30,  1.02,  0.00,  0.02,  0.00,   68629398,   62571000,    6055000,   89050440
7247866.exe ,  1.29,  1.03,  0.00,  0.02,  0.00,   65419548,   58324000,    7039000,   82554568
7249876.exe ,  1.54,  1.21,  0.00,  0.03,  0.00,   81034389,   65817000,   15188000,  100014740
7515958.exe ,  1.50,  1.19,  0.00,  0.03,  0.00,   76855022,   68972000,    7882000,   96383029
965589.exe  ,  1.81,  1.42,  0.00,  0.03,  0.00,   92392176,   81334000,   11045000,  112175515
