file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1009412.exe,430089,79404696,31496906,50178,31126287,45178,575474,1605154,89754543,12506,75810429,1960,3651,4656,296701970
1054386.exe,353184,73726490,42495240,47294,43896600,47094,254496,1054794,95817768,17581,68811860,2605,2828,4548,260837732
1055671.exe,945045,136654008,110928530,64923,103620041,59219,1125337,2744171,197142690,25333,146605701,3484,4817,19209,488670283
1064013.exe,480982,117333173,78617938,36974,78946534,36093,458183,1677385,159350663,12691,127461718,2605,3468,8178,394958928
1163493.exe,477902,116194988,78145000,41630,79212598,38498,487855,1747986,164284387,11922,128540277,2606,3194,11133,405561342
1449114.exe,1122976,135236822,106451860,46157,104132761,60719,1046125,2682705,198599278,25052,143986775,3482,5503,27846,481040655
1472098.exe,1161960,98407611,71233095,62417,68151534,73641,1495805,3372538,131975213,26595,66656027,3556,6525,21885,314257669
1488692.exe,502976,72463437,44335617,33740,43067819,32663,163896,807780,95425611,11300,69709775,2544,4255,8908,261495184
1523561.exe,410578,83619356,45165830,30424,46497798,28862,133529,723665,93911854,8947,75822632,1958,3618,2737,287296302
1581847.exe,496958,79475931,45000843,28572,46454941,29350,179454,816417,94346056,10275,72522515,2154,2561,5093,287241709
1677942.exe,392109,115842133,74064849,40004,76818603,39725,268472,1294062,157065974,5468,126447412,2048,2620,7237,387751964
1696369.exe,1112810,69108949,68629458,30980,67799873,30852,709041,2074732,131635766,15582,87077376,4134,6161,30334,287989013
1890375.exe,3023952,117357979,95329217,67327,94672513,63925,959922,1969338,243490517,19976,145701872,12498,38724,34151,441967652
1930790.exe,427122,115320840,70336653,47223,74403682,42343,373235,1481003,156760942,8623,126403037,2246,2792,8219,386407810
2014155.exe,1114927,71622053,71604766,34578,72371639,34502,348501,1776033,139977596,17222,96618808,4820,6517,26209,315571138
2082270.exe,225514,114866155,79655143,35266,80165146,36066,63984,808420,155049364,5136,126266867,1952,2722,6992,389285813
212989.exe,476827,75222033,42871570,30898,45014152,29379,168916,884861,95163231,12598,72892155,2604,2020,2341,276695980
2136822.exe,981492,71711874,70035439,30949,70490681,31643,826023,2057228,128195009,14305,85879466,3490,9073,26059,280646719
2209249.exe,455536,74422699,44738424,22057,43409839,21811,84369,622864,90880487,12537,69672698,2151,3839,13428,272037725
2218845.exe,257585,119635431,80861820,40411,74672299,44445,447141,1724690,158212809,13760,123940875,2597,2723,7681,406667740
2288631.exe,1350649,69706519,70407622,34120,71099542,32386,899129,2108143,130605359,16062,87199450,3877,6007,25796,278852897
2302763.exe,322654,74114581,43671633,28844,42689903,27890,115614,768472,90223263,8607,72729702,1958,3185,1172,282725676
2311858.exe,375039,75081128,44281975,23832,42901301,24122,84820,708371,89633796,9868,71800707,1957,3074,3799,278483705
2395206.exe,540640,169911899,101143072,533458,101497891,528964,138197,2380240,626248670,228695,165283496,1951,209541,213973,543533822
2427666.exe,868941,71205216,68874574,34571,69747678,33553,566217,2032138,135320816,15880,93628134,4137,13593,23091,299460183
2552501.exe,510417,115895730,68492113,40619,73968973,37862,494370,1728364,160075438,9510,129080011,2600,3191,11372,394864558
2653264.exe,746335,74657348,48206045,27062,46930520,26251,96490,766227,98641736,12914,59007788,2929,8416,29999,252164945
2666073.exe,1487590,84433284,49668792,44638,59618285,41103,765873,1924988,159528162,10260,118447489,4290,6762,31046,354941794
2787179.exe,434212,78890359,45051150,26993,46216509,27583,124016,682611,92418430,10610,75703531,2153,1417,1375,290640953
301119.exe,312390,74970141,44497147,22228,43133840,21760,83492,802318,88943394,9052,70863631,1958,4526,4584,277083259
301392.exe,489821,34383032,28667121,18710,33378145,17634,248236,866786,64973319,2381,61728834,1959,2395,1383,183047062
306775.exe,449867,112594546,78561655,30396,79092057,30525,47299,672244,152463513,5076,124637150,1951,3630,8857,381758878
3068084.exe,472345,66598180,63099726,41028,58636816,38100,236653,1185435,111403711,9283,72887763,1954,4162,6242,287007063
3075283.exe,544436,65462038,62760471,41252,59110621,37589,271208,1234872,115271546,9140,73942988,1953,3944,9642,292847922
3088906.exe,865279,71161666,68614142,41314,68997592,38906,616486,2058731,135125484,17780,91937393,4137,8295,28326,297428803
3356312.exe,1116733,70339602,71274015,37764,71586973,35849,384613,1677134,138600036,17650,97438292,4528,7046,26010,315360286
3403339.exe,472920,76495359,42388209,27745,44833540,29158,180608,870545,94595080,14026,73320283,2607,3382,2711,280521085
3562054.exe,1293365,56959463,76709425,31242,76397372,29937,620758,1730232,129400144,14645,90511617,3686,7478,32763,252935631
3717985.exe,1988968,161461306,93042769,68136,92974874,66577,1199113,2240629,248726908,22647,138406518,9539,11204,37333,557604508
3737250.exe,490605,112089581,79461982,39868,79338862,37903,77246,774642,154074137,6267,124969766,2145,2875,10073,381509864
3777153.exe,561745,77168375,44727259,27350,41857972,28472,169602,812065,93112437,14299,68584425,2606,3186,6554,268564242
3960987.exe,612387,76505745,42753587,28752,43846539,30785,177089,880728,95124241,16995,67231192,2606,6056,13846,266742493
3989839.exe,297551,73000753,44482906,31234,43383501,29490,129214,790503,90875572,8998,76452089,1957,1257,1029,290306010
4033327.exe,423744,115873288,75611654,37595,78297954,35805,320203,1294875,157986386,6100,129173383,2147,3111,8265,396357031
