file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1168229.exe,2436442,769902307,429771143,3689556,429946942,3616880,1559898,8025448,951267070,42954,747246927,3254,18121,51049,2304884696
1239379.exe,950364,638095786,410540925,2916395,411282624,2919204,167931,3277887,745514257,20527,660075692,1559,12555,31540,1918078205
1253440.exe,1921225,198503323,140480240,1229416,135355463,1360540,570675,4719797,302714169,11568,202776884,1697,5181,8363,617016777
1363825.exe,15746675,277828376,216851432,9580107,221746185,9569008,15091060,42988036,1308956779,1585373,298327732,10685,16754,50663,945935664
1373378.exe,16602470,311065059,249811380,11257053,249649957,11360094,11310870,34193425,1329487663,1433825,337054823,9821,23361,63531,1011761696
1380046.exe,9313647,700538158,465870753,3120223,465087921,3097345,554247,5288094,957376325,36813,692689666,3839,12583,51238,2184063575
1405031.exe,1523525,655978453,408463912,4301772,404703074,4472233,903929,8174168,846015271,46345,649039003,4280,8748,34423,1941291958
1484788.exe,6271185,232799156,171963693,2487661,171117055,2465271,4500119,15930516,527917607,157150,250569162,8069,12755,46458,859421209
1651759.exe,7530963,391256881,242417583,7659381,249353882,7656248,5241362,13369955,963654861,123186,396860479,41427,106781,240027,1446418914
1757160.exe,10327991,204968042,207903543,813753,210100697,966777,761285,4198571,511403883,18971,220969521,3845,8112,32713,818624058
1794636.exe,9797736,700664397,463807440,3144431,464321270,3129770,475342,5026127,959422312,35598,689212827,3840,11755,50882,2181322831
1841293.exe,10902439,173873335,176561176,6615166,176441471,6687537,2599671,24956573,600099077,202156,211655154,7618,16722,59729,676690685
208193.exe,9997669,200577202,196338416,695439,195920983,961977,846294,4720518,500775163,18919,206997917,4431,7285,27160,675453436
208205.exe,2518569,133945746,174872478,2691871,174515370,2694641,401422,3115776,325887750,10601,140873050,1890,4735,11454,600072207
