file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1061805.exe,181470,6538306,19323555,16230,23728062,16406,33835,417469,51390823,3241,42683998,522,1754,2291,121670283
1094941.exe,115789,70230120,50274048,17345,50068787,18853,16251,356499,86394971,2552,80906801,126,856,2811,233467813
1133411.exe,162265,76682796,53212272,71234,53273369,57053,54264,1082130,94257162,3644,88244729,517,1041,2576,252876286
1141022.exe,228463,9885210,28820644,11776,28969581,11809,12260,274279,49928612,3078,38488868,133,2277,3370,110774918
1165956.exe,69977,69181579,49597096,16980,49492517,17511,12060,338280,86134072,2278,80732555,127,664,1722,231497925
1344769.exe,61614,72297413,49874876,18513,49797207,18499,11871,366779,88109879,2839,80624303,128,956,2898,234144430
1370229.exe,231224,7649341,21148265,10207,20280199,18018,33916,305444,38093108,3267,28330426,134,<not counted>,<not counted>,<not counted>
1435015.exe,387437,10535692,23016841,14160,23711226,14116,32291,602273,49149665,4783,36426931,589,3243,4542,123051284
1769104.exe,81660,69404060,50103728,17547,50045114,23649,37165,404175,88431417,3106,81219273,128,871,1831,234182728
1979579.exe,87917,68932985,50002625,19848,50052810,17639,11829,344986,87333729,2440,81309599,127,643,2035,233466272
1997948.exe,120282,79273927,54733853,24055,54739653,22829,28211,498968,96752762,2768,90270038,518,722,2561,259471346
2059363.exe,998845,6580244,27716683,10580,27653098,11981,17774,665244,49935029,3118,30972186,526,2476,3001,108979368
2061586.exe,45303,70642590,49824431,19070,49668536,19863,21249,353615,86574854,2393,80678724,129,854,1715,231574427
2203032.exe,169230,5540238,22735534,9096,22811548,14120,31314,368781,42233442,3224,31165936,330,4941,<not counted>,<not counted>
2203602.exe,45816,73061493,49728980,17968,49756705,17649,11382,345300,87821707,2443,81663164,127,853,2999,236630031
2207605.exe,210958,5794430,23199256,8332,23133367,15774,43182,394060,42454279,3076,32013039,523,7123,<not counted>,<not counted>
2213898.exe,69731,81498222,54480839,22549,54446890,19556,27259,419996,94859151,2540,88717331,326,944,4413,255685174
2231071.exe,44804,71581668,49673446,17208,49687789,17158,11326,355271,87681836,2512,81321336,127,878,2119,233568275
2366368.exe,126084,87847475,59384862,103886,54011772,82412,70842,1370034,87115156,4963,79756341,518,1381,2401,254251152
237541.exe,438761,11472384,20990368,11932,19349415,20897,46698,352593,36957165,4818,23735144,136,<not counted>,<not counted>,<not counted>
2407087.exe,57453,73787980,49130389,18993,49113246,17016,11266,326579,86631073,2291,80896477,128,648,1690,234082653
2481996.exe,70262,81384806,55147159,20427,55017088,20545,20050,431485,96360894,2685,89572450,325,968,6971,258070757
2591738.exe,175256,8662477,21295166,8822,21280503,15886,22161,285991,38223515,2998,27199272,133,<not counted>,<not counted>,<not counted>
2736242.exe,218105,6752127,21514685,8124,21364649,17470,22497,301342,37885135,3161,27119450,136,<not counted>,<not counted>,<not counted>
2745547.exe,46206,73577723,49903131,17150,49798615,17186,11303,331292,89114225,2344,80809842,127,905,2859,232657251
2774509.exe,85909,81159494,56998990,20964,56949661,20344,20528,478951,98929687,2723,92864827,520,937,2875,264595028
2780834.exe,81785,78706112,53320951,21091,53291691,19917,15179,430504,93513361,2596,87298336,324,690,4997,251235632
2832245.exe,121993,75687097,53352743,17886,53318260,18126,14358,408441,93406506,2605,87470255,325,939,3989,251214862
2847173.exe,476946,14040818,21083489,9120,19662494,16599,25958,299593,37199185,3382,25539498,133,<not counted>,<not counted>,<not counted>
2913642.exe,443005,9242390,22208763,8672,22027906,16409,32810,347253,39503605,3080,27685380,328,1424,<not counted>,<not counted>
3184306.exe,91169,77605727,53448647,62268,53100042,52164,57545,897148,91604085,3294,86240916,327,1216,5054,247445313
3187447.exe,212299,6581147,22000245,8970,21976161,17068,30275,298072,40218470,3119,29620538,133,<not counted>,<not counted>,<not counted>
3234095.exe,96647,75640212,53939944,22167,53856173,21732,29736,428647,94585363,2645,87769365,325,979,5594,252523189
3235338.exe,112853,79344045,54674263,23241,54514989,21911,23779,439600,96244415,2710,88776156,323,929,6870,256593218
3236787.exe,72541,80432042,54135103,20183,54152321,20843,15362,434096,96759785,2642,88569123,323,798,6214,255210955
3270012.exe,80215,82183632,55705292,23479,55791640,22071,24269,456508,98507275,2994,91432026,324,971,6289,262845962
3477485.exe,95242,70137643,49311348,28760,49648043,23488,35065,404748,88393780,3018,80804238,128,668,4131,232208251
3521600.exe,255673,8891795,21129800,8426,20362067,17334,23092,312546,37245589,3213,25996571,135,2562,1831,3826813
3523845.exe,111964,2265631,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,225,<not counted>,<not counted>,<not counted>
3627289.exe,66220,77924659,53648401,23587,53616431,22171,25153,474123,96244147,3184,88037178,324,1066,6235,254397007
375888.exe,347212,8540287,20873146,8449,19646925,16107,23900,278951,37455964,3480,26447873,133,<not counted>,<not counted>,<not counted>
3863251.exe,115041,72212824,51397380,23064,51457452,20314,18738,423032,90110733,2659,84346617,321,893,3807,242875313
3892624.exe,133577,72789862,50895493,18922,50964052,17445,19734,447479,89314798,2468,83221707,520,681,3756,238612735
3901913.exe,430358,16017855,30823677,14223,30559430,12314,17349,224532,51413899,3157,35038787,133,2534,3745,106633425
3902315.exe,326782,10859562,26384151,10082,26382930,16585,15369,873198,47302588,3192,31271029,526,2668,5734,86426896
3903900.exe,484271,14045388,21888130,8823,20157430,19302,31847,313987,38231846,3593,25417503,136,<not counted>,<not counted>,<not counted>
3903935.exe,360996,12163735,24701428,12185,25281545,16153,37679,569561,49884980,4945,31566292,590,2814,3612,97613332
3932932.exe,80438,70441881,50321950,20368,50237308,19147,20139,365290,88484822,2733,81424064,128,872,3765,234719954
4073051.exe,56101,71139901,50489132,19638,50406090,19488,21126,350414,88235336,2407,81472508,129,921,2346,234541415
4121629.exe,129297,71697273,50652484,22026,50436617,19738,19166,413058,88903089,2500,82124432,325,682,3932,237528886
4122402.exe,63414,76252146,52220155,21251,52095169,20468,24586,423844,92062227,2498,83784959,324,915,4062,241730880
4237499.exe,230629,8537376,20783742,10036,19538827,16982,29797,300117,36898027,3673,25858376,133,<not counted>,<not counted>,<not counted>
4526544.exe,45108,74016631,49967695,20427,49916157,19758,21904,360324,87487513,2296,80850382,127,869,1660,233001957
4578708.exe,493925,14300741,22376691,8738,20930427,16782,25496,293626,37807853,3337,26917327,132,<not counted>,<not counted>,<not counted>
4581289.exe,270211,8771878,21239311,7592,20490555,17002,29452,287890,39939109,3346,28744203,133,<not counted>,<not counted>,<not counted>
4630635.exe,195238,6775082,21467482,7717,20544379,15719,25037,280248,37774892,3488,27988854,134,<not counted>,<not counted>,<not counted>
4718203.exe,67901,77230881,53633424,21195,53666300,20465,16150,429846,93786932,2645,87801827,324,870,5030,252279559
4817270.exe,63273,70687525,50114825,18855,50093363,16933,11209,347694,87499838,2649,81298757,129,727,1511,233843304
4913843.exe,97376,69738987,49635606,22297,49547667,19655,15844,356207,86967681,2554,81162651,128,884,3847,233880208
5032964.exe,60810,71186439,50498311,18009,50575170,16265,11473,330508,88642124,2343,81944656,128,838,2927,235960179
5220552.exe,110970,69763162,49734022,15195,49728828,17054,11338,329805,87467861,2353,80708709,128,850,3705,232974170
526412.exe,55503,69924479,50035576,17724,49939829,17113,12262,323951,87906111,2326,81224384,130,619,4406,234446157
5383429.exe,230053,7692103,22812860,9640,22947047,16424,48975,498121,42124003,3753,30853696,524,<not counted>,<not counted>,<not counted>
5398757.exe,275753,9516457,26163978,13313,26161031,23554,59331,794290,50894555,3207,28537528,522,2050,2946,95852477
5414757.exe,87464,84683236,54995038,22196,55312317,19667,18522,459308,97300199,2698,91431848,519,950,2396,261440418
5415124.exe,68572,82318357,55054717,20500,54943390,19841,14293,438558,96258448,2695,89724087,326,723,5028,258416721
5734036.exe,298344,10319944,27723324,10830,27692158,10533,20420,387844,50214790,2790,42604700,523,1965,2772,130913625
5810737.exe,45492,73271845,50019820,15951,49982805,16193,12012,325770,87227776,2337,80985933,128,673,3500,232914774
5811632.exe,77060,90816709,55215161,72398,56526274,61900,69715,974343,107996609,6061,99202841,420,813,8603,284102190
5817743.exe,65873,78221517,54029530,23861,53965280,20492,29569,437361,94921174,2587,87902117,324,703,6600,251084862
5869113.exe,55731,71104744,50237156,17787,50224851,17131,11867,336978,88526969,2425,81836593,128,848,2910,235548747
5884549.exe,67376,70930994,50045164,22121,50019823,20339,19275,360890,88920449,2408,81893477,128,653,4147,236329190
591151.exe,45853,73164133,49733944,23505,49598118,23557,25631,385630,88655439,2641,81492919,128,1020,1782,234774726
5976921.exe,79018,68791560,50416826,17307,50394846,17038,11905,337379,87910611,2405,81617594,127,871,1775,235666078
5980253.exe,45760,74678291,49920522,17754,49800777,17231,11480,337297,86999518,2369,81199037,127,1155,1800,236027321
6028185.exe,105230,77448091,53567027,27771,54184181,26423,44291,477539,96934566,2703,90028956,323,708,6021,259328665
6047500.exe,53390,69922094,50156304,18197,50120192,18332,13132,338738,87447140,2375,81760257,129,913,1151,234198949
6079734.exe,81329,69406514,50165728,18564,50274796,17838,11551,345272,86890914,2369,82071367,129,1077,4303,235138543
6109493.exe,107295,73478895,50965380,22138,51341447,19217,29039,444694,91441746,2539,84847453,519,669,3019,243715485
6146072.exe,50144,70148653,50008865,16363,50101516,15652,11494,319242,87478051,2403,81816470,127,881,1503,234217370
6186538.exe,66696,69038219,47558460,41941,47834249,39947,59630,618666,87135823,3537,79145402,130,759,2979,226397680
6198424.exe,62259,71768886,49979534,17154,49990123,17276,37955,389921,90263859,3014,81359575,127,687,3002,233183886
6200657.exe,369954,17487426,31400920,11205,31369389,10640,11695,264210,54360946,2540,37939972,261,1885,1747,155114730
6265278.exe,169412,4191796,21938303,8460,21926519,11936,24208,284238,40293709,2934,30218810,135,3150,<not counted>,<not counted>
635598.exe,50062,72535044,48699008,26743,49248218,24772,36784,415440,87702536,2569,80905898,129,961,1921,234328629
6426681.exe,47859,74377651,49827799,16727,49746061,16781,11433,341577,86782099,2459,80979654,128,997,2925,233411952
6771116.exe,177050,4935291,21585965,8825,21614138,16611,26705,292425,41269087,2992,30105078,132,7493,<not counted>,<not counted>
6796016.exe,46473,72482965,50605844,22518,50360697,20977,34787,376323,87565550,2417,80995490,127,870,2982,234642447
6828397.exe,130358,75437333,53270286,18357,53315453,20186,50701,425770,96107640,3158,87717069,517,1483,5408,252377970
6841510.exe,254624,8070269,21492201,8746,21278955,17433,25665,319272,39063155,3485,28013453,133,<not counted>,<not counted>,<not counted>
7449568.exe,45850,74605948,49963423,18505,49777885,17554,12061,349411,86687978,2366,80922918,128,657,4209,233978678
7766424.exe,75391,78672661,55445474,19005,54939019,20874,25698,437210,96544373,2847,90138604,325,953,3744,259999833
779257.exe,129081,79087889,55106128,21178,55061255,20745,19807,476914,97888835,2663,90647235,522,950,3551,259479216
779384.exe,156195,4614378,21639778,12592,21763654,19646,34367,327593,40047622,3232,29863257,134,<not counted>,<not counted>,<not counted>
7804624.exe,442884,12368863,20870686,11210,19552083,19999,38643,328307,37690860,3385,25575331,140,<not counted>,<not counted>,<not counted>
791293.exe,139798,80688011,52084924,32669,51918129,30080,72596,591034,99665797,3865,88563806,779,1648,10700,253348580
8327121.exe,91488,71410463,49825607,17620,49821522,18539,16884,362720,88579049,2647,81241344,129,670,4100,233499790
8425383.exe,60229,75316793,51027980,20429,50903436,18532,12967,390854,90381959,2426,82475194,324,859,4558,237986380
