file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1175601.exe,161340,1273929,9834320,15378,10893260,16419,18828,311814,15948157,2626,8845538,136,2945,2740,4274463
1315752.exe,166446,1340396,9069756,34255,10697604,29042,28597,361111,17512262,2769,11374035,131,1899,2925,37988132
1322787.exe,4067070,73232404,15868574,43030,22514443,97061,2384382,6727371,91170291,20263,80838209,3062,551,296,253683831
1323960.exe,234272,7557576,11902451,17246,17376188,22362,344643,1103716,41777969,7996,35090027,3112,14174,<not counted>,<not counted>
1326566.exe,876221,25545623,7978532,30587,7751744,26937,525011,749185,74929132,8594,19278345,4325,520,769,83705922
1471884.exe,250660,660107774,998465609,616048,1002828616,622335,53140,2424244,708006386,18735,665177787,139,5335,3022,3490418591
1551067.exe,67940,2008217,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>
1554849.exe,47316203,194630149,136767294,909780,137104893,916271,1001706,11340060,783604101,35036,205252007,5989,11724,41644,599671195
1560344.exe,2466378,123039504,48267254,85878,52461253,72723,1416910,5151118,133019782,24454,121244558,3058,2158,1515,327779594
1571671.exe,339536,10735294,9785498,20524,10454850,20152,302598,797500,52797623,7879,31714862,4142,3052,2278,121249890
1577659.exe,2375887,38367140,10581771,27485,12573755,39163,663183,3319676,64588223,7675,53782598,4144,1616,1214,183125287
165572.exe,52472895,264430411,241043869,1764721,243998329,1801362,1634961,16216477,1004373027,43889,273487516,7927,26496,65285,891323125
1810441.exe,48890467,659288730,506158524,568409,506001429,570269,41001,2171588,643539457,16306,674281997,149,4730,2987,2684388668
1822655.exe,162778,4434800,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>
1824751.exe,48113,1469468,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,139,<not counted>,<not counted>,<not counted>
190239.exe,98503,2640828,919981,75976,972769,75011,41723,1117762,<not counted>,<not counted>,<not counted>,123,<not counted>,<not counted>,<not counted>
1946318.exe,285222,334698126,668382390,623389,668820192,622594,81988,2988003,876523479,22678,337174111,138,6832,3582,2014305968
1992683.exe,179648,333067029,504863303,587977,504811793,602530,27817,1977435,534251374,15328,334893137,144,4059,2274,2346105886
203751.exe,2698412,41685721,19467616,42505,24083278,38814,997343,3446022,100544032,14823,43532864,4143,604,353,184785737
2073892.exe,199160,330308592,506888751,576575,506486120,588822,37103,1892309,546183289,16033,336091829,133,4012,2445,2183954830
2154951.exe,2158649,24403939,18666145,41957,23975505,54446,1579891,3366867,122925521,31845,40586087,12065,15917,76521,98650137
2428707.exe,128045,3672308,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>
2692878.exe,250100,333449971,419705523,656302,417256277,645178,53963,2659863,767783714,20904,334934957,139,5085,2087,2268398679
2696383.exe,256558,493832773,671102629,603220,671198760,613387,46982,2356314,705154807,20149,502513775,139,5495,2718,3346987246
2703478.exe,4553812,81554227,61877889,173479,52370457,145069,1864858,4271995,121706656,32754,33600135,6140,7219,25195,237630023
2706187.exe,245400,6238488,2490608,87094,2479287,86911,287439,1071327,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>
2710549.exe,141470,4339861,755380,74728,812277,76246,63492,1307827,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>
2959157.exe,88042,2917404,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,139,<not counted>,<not counted>,<not counted>
2998907.exe,240389,7471802,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>
301378.exe,2680057,114321055,40477887,31396,39865781,32407,562624,2882107,125171765,11968,78824433,3334,2165,448,408826447
3244021.exe,129181,332087979,502115231,546995,505617598,540617,33470,1526609,427433996,10991,340193039,129,2597,1342,1865938035
3335438.exe,205726,7721443,12201123,14306,12695530,14409,4222,230865,51191263,2800,24833943,137,2127,3714,87372436
3344418.exe,94811,3199067,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>
3350297.exe,2771018,112461357,43609258,35034,42991626,33500,386795,2125110,129951865,11124,77948214,3139,2216,1459,396908439
3355639.exe,198639,332583477,506396398,586022,506470044,608072,52999,1964116,537711408,16491,335865689,138,4199,2583,2352662044
3408564.exe,25127141,162710505,109366399,908797,108940126,899923,1569984,6898764,777734812,34851,160826633,7939,40275,40439,492055353
344718.exe,554092,835513064,1674808797,2373896,1673825716,2398415,82621,5691247,1778365153,44254,839416789,136,12098,6532,7513293332
3498250.exe,703668,25171662,13040084,39967,13143671,37039,417453,1377164,88994334,12189,25355206,6207,6588,29296,91656605
3594696.exe,61820,2347360,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,133,<not counted>,<not counted>,<not counted>
3756817.exe,960759,14666651,11646301,23486,12297584,22555,482623,1281462,62160146,13698,16947754,6094,8252,27108,59428876
3961545.exe,236110,7355939,10952293,16007,10730288,23083,181197,698710,35603593,6410,13768336,2136,<not counted>,<not counted>,<not counted>
3963977.exe,232375,663047267,505085491,601955,504826667,612181,46674,2389832,704896712,19139,669893032,136,5457,3041,2678721095
397272.exe,1087952,13361708,12258282,24725,12207373,24383,459254,1286400,64021847,14355,16450861,6093,8152,32763,60076802
4058774.exe,97518,3130070,817075,84721,863183,83928,26348,1085851,<not counted>,<not counted>,<not counted>,139,<not counted>,<not counted>,<not counted>
4083750.exe,194920,330826234,506475654,568126,506810167,574012,47420,1910371,547367681,15727,335742771,136,5106,2869,2175474636
4130721.exe,246859,6153946,105885,9905,117077,10290,4855,182466,<not counted>,<not counted>,<not counted>,131,<not counted>,<not counted>,<not counted>
4147326.exe,160436,332241512,506595868,528739,506472185,531784,28520,1725716,493111481,12553,338239385,138,3044,1723,2029153495
4154752.exe,343519,334478118,502678982,643828,503039155,644075,66537,3452924,1045991382,25781,336363670,134,7516,3084,2841198833
4299616.exe,214303,330030315,506867680,558479,506758400,567404,46957,1639703,465463503,12796,336972904,139,3735,2491,2024891124
4301671.exe,247354,339293148,506358711,727944,508697639,742276,50709,1969118,552247068,15557,347731926,138,3525,2568,2214595281
4303820.exe,378323,11722592,9683380,19585,10236209,18899,357220,828161,51896035,7791,30857388,4142,5248,2684,118225386
4566022.exe,125102,4620366,11453231,34786,11430831,35167,55591,492160,15045622,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>
4663650.exe,309710,337952046,503867046,632187,504224053,629680,90348,2978130,878302721,22227,340827834,133,7168,3730,2354616348
4922560.exe,376952,11383375,6057564,11919,6404569,18950,21138,290980,38561708,3104,17568006,132,<not counted>,<not counted>,<not counted>
5032811.exe,762591,23344000,11182051,29429,11514364,28239,229258,1022991,72558747,7846,26264282,4201,4200,17042,81951006
5087288.exe,202907,331935066,505937414,579569,506478248,591138,30173,1878871,540331356,16576,335735439,139,4388,2653,2184557351
5098190.exe,37726,38986071,15547203,30027,15398415,29383,23748,369277,84361088,2479,43185052,140,560,270,116105149
5098881.exe,3844934,79485429,117501887,224972,119373654,249360,1521635,6881385,192205514,35420,89000761,8091,12571,41550,347466125
5102697.exe,209625,333173165,504633178,582419,504566440,597872,19587,1879964,534052629,15323,336526620,135,4191,2118,1521931958
5108067.exe,248719,331566521,504788492,594116,504643292,610039,63389,2452925,707193999,20837,336141704,146,5199,3140,1350378047
513774.exe,73761,2648282,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,139,<not counted>,<not counted>,<not counted>
522186.exe,960085,14216027,6060446,17172,6747126,15489,43819,242450,57207670,1885,21583964,2198,1706,1372,63742532
5254715.exe,206352,664378106,505689622,591661,505610012,595756,48368,2140700,624633697,17641,672614536,137,4623,3240,2694513974
5372423.exe,76420,3293166,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>
5611547.exe,199215,5692533,12830649,17120,14003166,23322,183288,752677,42560227,7413,21073338,2141,11054,<not counted>,<not counted>
5624865.exe,160289,5080111,9153846,17138,14188370,24739,152685,628845,41698508,4895,33303894,2140,9857,<not counted>,<not counted>
563158.exe,281691,333044404,671732804,624043,671761647,631034,65906,2433659,704208525,19424,336390105,143,4980,3296,2849062524
5794610.exe,101891,3087617,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>
5804862.exe,78887,3079445,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>
5806046.exe,42437,886046,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,145,<not counted>,<not counted>,<not counted>
5861297.exe,89713,3329320,1148928,96867,1224287,96307,37870,1495453,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>
5956650.exe,730553,22446662,11418832,34396,11689592,31246,254547,1014017,74582739,7773,25384450,4201,3652,13872,77554953
6087993.exe,94186,3271392,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>
6113933.exe,49786576,665632290,508296353,586228,507952386,591260,31489,2224570,630479766,18112,677982485,149,5594,3868,2536493389
6285403.exe,252113,333105018,338980970,582349,338682529,598645,26572,1920292,535557492,14671,335867845,132,4155,2170,2355520707
6390040.exe,1732714,51100550,46643410,68536,49195099,73821,636138,3341974,72664909,3927,85781402,2083,916,1019,208384394
6470436.exe,179448,7465400,4799036,12217,5016186,17266,14984,255095,35974939,3411,11882107,131,<not counted>,<not counted>,<not counted>
6627581.exe,82085,2999546,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,154,<not counted>,<not counted>,<not counted>
6646143.exe,313156,333459723,502249539,622391,502583561,627705,29691,2869058,876459456,21753,336202699,137,6585,3034,2347894714
713282.exe,190939,334239527,498842662,623330,499192099,632857,72620,2284476,592172438,17154,336338755,139,4057,1827,2533935840
7204799.exe,669411,22083281,11434956,36812,11576678,30881,226031,1053861,73495233,8126,24716338,4200,3592,7520,74758420
721024.exe,317688,8650237,8328132,26002,7774160,27108,159607,640145,33178198,8453,2816764,2135,<not counted>,<not counted>,<not counted>
737655.exe,217189,331823058,505630921,753175,505130798,766432,21077,1873362,541265480,15860,333941936,137,4246,2789,2179638547
7457632.exe,227230,333864339,510834493,568664,510309892,572670,29918,1842515,542560544,15839,338685374,133,4209,2732,1864093170
7488467.exe,935559,14991914,11554806,25397,12240513,23387,508921,1306255,63085919,14474,17758876,6100,8400,21040,59445017
7518267.exe,179533,8797899,35029376,84627,35402366,92223,641294,3623162,48398366,9387,35194675,2084,2692,3817,66070361
7528378.exe,371535,347884192,491828584,616349,493392284,617119,1123307,4133079,916788599,38564,347834649,4035,6156,2242,3836068770
7573254.exe,10614612,186835869,177750447,147660,175039914,158467,4602522,11155736,288113259,54972,175696171,9996,12946,46392,769087806
821615.exe,841848,17656287,15925565,37660,13326836,41255,2237634,2808540,111193794,25662,19859105,8646,16035,45880,66301409
8248862.exe,72851,2478060,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>
834019.exe,101041,3658063,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,131,<not counted>,<not counted>,<not counted>
835034.exe,351674,333216481,504470795,623491,504366595,629394,49128,2973634,876293333,22225,335345012,142,5997,3788,2341982457
837979.exe,106806,3528022,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>
8399465.exe,93555,3122374,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,132,<not counted>,<not counted>,<not counted>
8484786.exe,143689,169963210,492507171,606090,498240283,578213,60797,1657295,431626156,11365,172227455,136,2614,920,2037999477
8561386.exe,127325,333462735,337621996,499425,338488962,504585,15599,1421077,419016828,10682,339721558,139,2531,1421,1869848314
902968.exe,230893,332906324,337512044,594173,337313216,599417,63725,2476336,705661505,20620,334934101,131,6084,3229,1843290784
907195.exe,1867489,78002867,13488839,41007,18255762,67599,553344,2760877,93821259,8806,77042162,3136,552,289,297893445
913271.exe,934193,14841227,11382684,23932,12213313,23051,528579,1283925,62236702,14315,16769737,6093,8303,26215,57543012
917051.exe,74020,3492845,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>
