file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1267787.exe,724844,350761952,209352189,612070,211204548,614821,235339,3733034,385520472,19358,310593958,1939,14389,30214,1008573429
1327269.exe,10467431,146845749,149221294,776058,149623556,769509,1644187,9967421,545222783,32091,163613419,6381,13191,45175,562508798
1343486.exe,886196,327947562,214103663,571155,213365276,570975,150749,2762349,384706031,12617,304950332,1937,13966,27329,964246464
1414577.exe,631919,91348214,73529047,48768,74728538,78053,111582,1283831,142879941,6039,84218061,1041,3794,5861,350712751
1417709.exe,23248399,240931013,156123257,2363039,158368416,2373990,989077,7900497,819101535,42143,260260134,5696,16071,49542,812583695
1440839.exe,283806,99887445,74519749,243001,78882458,196025,235501,1951717,129037044,8993,92564640,918,2424,5131,326117922
1447707.exe,800484,79966291,96126951,34205,99104147,93695,148500,1793448,144057772,4678,81429541,915,3702,4483,389719486
1526865.exe,21594245,232393166,206781877,1692211,199768004,1806823,4007689,15499872,886988172,85010,234382187,13317,28867,93477,797319959
1848211.exe,206991,315528484,198941220,525207,199853892,525260,168154,1740800,351396377,10647,327083035,521,3749,14511,939046750
1928955.exe,3074564,90995086,69972192,40369,71774280,39311,201577,1588144,146296243,11476,102933748,3748,6246,14804,357299398
209081.exe,960973,83872107,90497895,1741580,92656630,1792164,159331,1924225,218135457,13620,108916882,2297,9180,13102,383870010
2149463.exe,566899,324569158,232057599,626139,229753967,663185,231856,3628906,372660159,14806,318132657,1938,8658,32227,959394630
2257128.exe,2892198,82928738,79302181,44065,81502147,41649,287578,2422675,165875352,12913,103347533,3750,10337,9476,337585495
230934.exe,571820,319517868,199106459,566240,198898009,571575,191740,3245132,364918973,16068,321113395,1899,9688,27037,947719269
2369399.exe,3185694,85297213,78487354,75192,81081688,65862,348106,1711716,170222704,13367,106027402,3751,4309,12079,353414259
2478892.exe,262409,341071725,214431545,588415,214629372,590743,88662,2765791,375779840,11935,319711214,909,5247,12248,997817937
2588525.exe,269456,316757326,204134564,713858,203050996,703876,164365,2401193,355402711,11856,327994478,911,2893,12324,940285922
2725657.exe,3462438,88655651,76385468,46283,78372709,44917,202287,1369645,160568383,13482,107705484,3749,11964,7485,348667530
2791527.exe,373578,319665641,205207718,584150,201828610,567317,144424,2175500,355429868,13976,323828705,1034,9227,19748,946577206
2837315.exe,15470461,160894940,148644269,730763,145512652,720865,928496,4363791,425929342,26858,147282811,4830,8515,34923,582970121
2905927.exe,28386979,211957632,176468760,549885,175479063,533120,417353,9110959,556480341,22491,218152610,4039,10359,27992,699612399
2973689.exe,8787203,400704710,256397032,872914,253684250,868583,1492347,4787240,656697630,36734,393234539,4815,11437,48444,1222052726
3056990.exe,203246,319517453,192739162,545669,195317109,533731,120421,1772122,345154740,9653,326134860,521,4233,15581,935967636
3135394.exe,13802705,140724800,108194024,364860,107181750,362341,274855,2310757,338285087,13330,148189026,2476,6555,21142,443285951
3326099.exe,15623547,162104813,149940019,710269,148673602,710539,915215,5716402,428338935,27350,146668581,4820,8351,41272,580677306
3373624.exe,1771830,91788425,82228283,32010,84796766,93415,371578,3270475,149839810,6107,87262017,1695,2546,2313,324888632
3386412.exe,203630,316954667,195634607,506607,197639580,508750,111789,1630602,348018813,9445,325608922,521,3840,13045,937906653
3419202.exe,381586,315865375,213131961,590154,203125701,569735,195067,2306629,351485522,14777,320452644,995,6468,25352,932779311
3713341.exe,19110929,428821534,291817428,1017574,296599251,1000750,3802364,10864930,875415431,77089,471518331,10651,32892,101297,1401554850
3823732.exe,237288,314967459,193159132,502352,195887617,500643,104833,1528315,346385597,9160,325138721,518,2841,18574,935480009
3864459.exe,214976,91851553,68855342,65789,74975185,120404,136423,2343187,127809332,5435,96762590,916,3252,3693,303666707
3985474.exe,6800183,129287930,104287237,436455,105486859,436774,463660,2372345,269908896,10995,132479312,2476,5485,15779,458950093
404520.exe,940689,103586436,89499221,1526417,91132444,1552501,183142,2344794,219044737,11033,108180623,1946,4883,7796,425920819
4056668.exe,264502,318796188,202553513,573981,203044676,554946,174291,2290508,352945625,9752,332135547,909,5186,12257,954586258
4111853.exe,204679,319854318,193477849,482786,196070062,484230,104432,1599458,344855147,9239,326515224,519,4628,17470,937814199
4413471.exe,234390,322459977,221294733,662011,212526802,621898,185071,3138307,355514220,11789,326185759,909,4289,19978,953419561
4456241.exe,298801,86684901,76608708,213430,76679557,190806,188542,2211715,121636883,6134,92589072,917,2361,2095,312623871
4563103.exe,1189199,311897546,210080269,833551,209207344,832353,215977,2954476,388729607,14906,310203141,1938,8735,31355,949170279
4731548.exe,486000,94226355,70898506,28786,73192410,91524,196306,2028153,132457867,6442,98907039,917,2871,3934,328101858
4773678.exe,579003,322169592,227036923,649109,229690353,675329,256339,3535185,374806342,16781,321429239,1937,9571,30758,964891306
4839731.exe,165944,88857220,70613713,104624,75441175,147495,89944,1250892,122416447,5614,91505370,526,3030,2452,303689323
4965248.exe,580582,321821020,227200127,640014,228487130,690367,257233,3399263,370815021,15642,322085146,1937,14399,30175,967463311
4966879.exe,230936,83066467,66477617,64943,72029660,137085,98833,1327966,124530096,5662,91889914,524,3179,6681,289559728
4976437.exe,246969,90733733,69357695,100162,71671636,128714,97760,1302644,126373814,5509,87140288,525,4129,4376,296413190
5091866.exe,8876378,400096971,265217633,862391,259299879,858061,1393761,4603493,662419736,38734,391741243,4814,11223,45847,1218302221
5095087.exe,11326826,396923812,302647500,1635144,306241901,1649505,1618274,6090778,721851415,40925,417415160,6378,19168,40383,1424448551
515912.exe,1355922,82978432,75597889,38581,76566544,45151,216508,1785947,151278205,8057,94703703,1946,3995,5356,334986850
5194694.exe,596672,329190611,226319863,606272,224016411,629602,327930,3709526,379059141,15141,314049444,1937,14112,26640,969017858
5208366.exe,1323120,83036553,75428951,44139,76513742,39804,223468,1768459,151734329,7961,95475442,1943,3881,4859,337007527
5219347.exe,1658227,359573011,235850910,782947,236434479,787122,421293,3821920,421821993,11872,367732207,1691,4532,7354,1057153617
5221218.exe,15473381,174040757,131798587,424440,132945378,423072,808839,4171797,429538664,28387,163700661,4822,7727,38811,560765642
5245864.exe,10789120,392373588,273534229,1024498,276605955,1024860,1768482,6015080,715196850,45447,418184642,6379,15041,63631,1214563086
5258624.exe,165149,89394640,70883813,101285,72766186,131857,92558,1329925,127373634,5380,91795586,524,3354,2871,310506613
5274754.exe,581306,322995161,231972596,628727,229963709,655517,237540,3750507,371056957,15165,316834318,1937,9377,30726,956033436
5422224.exe,949463,324953009,217750321,562593,213893050,567276,210335,3147825,386559238,13079,303692173,1938,8346,28690,965145594
5429242.exe,477307,105476715,78038643,40836,79367802,75842,133522,1456200,150711845,6240,94802847,1040,2702,4528,369080137
5455839.exe,1369466,124707094,122414632,1891946,118672235,2066245,1640871,5040856,359348860,87987,152440200,11198,43562,31857,482091829
5489768.exe,16129276,158486303,150552324,726869,149246476,719675,863436,3765138,428151699,26806,147366991,4823,8248,37358,573226273
5505709.exe,1353667,83336363,75184484,37711,76079542,52971,221576,1765259,150015191,7649,93154368,1946,5835,3785,346911486
5508609.exe,2911470,81928307,79309639,42747,81532531,42382,366580,2436739,165857058,12645,101218571,3748,4935,7425,348986425
5521819.exe,1214361,316286402,217728176,550592,215671312,557129,238079,3016120,384909521,13563,301618847,1939,14216,23750,945441101
5555464.exe,219078,319721377,213442312,655621,203595762,610447,116269,2104242,347279314,12086,318537645,520,4348,12805,939017066
556487.exe,17024129,480139488,331311943,2362285,335570351,2224355,10898974,29236165,697153809,154956,474802022,5597,14039,49791,1658910902
5568977.exe,29489816,346578448,220287104,977042,230280030,966720,4760127,12375465,941875106,84751,328752445,15927,30916,100669,1202608408
5706628.exe,9883362,144832584,94019979,382004,99910303,404427,1035027,3974920,378226533,23763,144523590,3258,9188,23957,457799262
5712195.exe,558834,325006526,228649290,654651,229467364,670947,228639,3479946,371215133,14861,318121282,1938,14246,30365,960003651
5904572.exe,341712,324544038,211900149,731785,213674507,744818,765668,6011057,368685278,14334,325728823,1690,5158,12450,968731092
5930892.exe,178040,85650255,73080039,136562,76633367,157609,104562,1355977,124517940,5685,93055145,525,2800,3072,305722243
6023868.exe,11262533,147426892,111134545,415581,108768214,406348,1054570,3886279,371688222,20049,145930873,3259,8454,30358,460883385
6129937.exe,382978,317151999,202017577,564255,201075779,549778,154173,2300460,357125575,13664,323487319,1034,8736,19255,947060165
616040.exe,2965775,99734004,86041694,47459,88022111,44756,211499,1538446,177515899,10658,129295714,3749,11656,9155,367868356
6323073.exe,15714338,174995513,145157676,430047,145849028,431998,823461,3599018,428206668,28492,164045959,4823,9836,32876,572143206
6338103.exe,12773059,174102888,154064420,404854,144585868,412345,1703453,4973850,443241059,27594,159111930,4811,9512,42447,655559334
6477903.exe,6071601,305154082,218112452,417845,220545514,375151,2020879,7571622,412145463,31909,319051475,8017,42761,49695,913174116
6823043.exe,1983665,145557621,87247094,101553,79467662,86316,1410963,4271651,186344505,16249,132070539,2479,2077,1793,449483796
