file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1061805.exe,120132,28939626,19399558,29357,21445812,37040,101070,830309,45592931,5547,33054480,525,1376,860,105010854
1094941.exe,49575,70956648,51144862,22313,50223260,21650,12373,386050,85262522,2663,79368959,129,928,4494,228999725
1133411.exe,102980,81352745,54787520,33228,54600582,27053,62165,580196,97464884,2959,90055970,517,817,2588,259101450
1141022.exe,291979,10310147,29151319,12723,29105500,11008,10909,234816,49786414,2894,38556062,133,2294,3269,105611273
1165956.exe,82590,70163497,49009295,18493,49091725,17374,11816,319014,85670735,2294,80681731,128,852,1545,232967431
1344769.exe,83594,70332237,49976621,17305,50067809,18344,20627,353849,87334806,2734,82152717,128,724,3064,236113327
1370229.exe,401772,11182868,21239799,9928,19519478,18499,33325,314023,36277088,3442,24433396,135,<not counted>,<not counted>,<not counted>
1435015.exe,359268,10776212,23079073,12761,23824193,19644,30414,588739,46874939,4604,35187698,588,3625,5414,85801584
1769104.exe,79503,70543820,49419115,21648,49596907,21944,19119,373402,87064549,2356,81027271,128,649,2009,233359832
1979579.exe,55687,72462561,49210426,22978,49518812,24831,35777,396208,87444591,2696,80770242,129,892,1595,233733688
1997948.exe,86579,81329585,54822934,24402,54591023,23009,34863,487033,95702962,2784,89802151,517,957,3717,256976195
2059363.exe,370120,11303928,27048203,13217,27063075,18494,22196,857025,49250867,3103,29043524,525,2532,3392,91904095
2061586.exe,80664,72058424,48708925,24145,49081403,21102,23924,374530,86484381,2535,80878082,130,666,2955,231566309
2203032.exe,202368,8174634,22025042,8257,22055569,16279,29155,332265,39498944,3089,28471118,330,7208,3372,4245307
2203602.exe,45860,74984004,49471387,18992,49775374,18309,12096,339313,89269455,2534,81606683,128,885,5056,234601581
2207605.exe,525219,9437765,22750967,11180,22519949,17464,50180,411559,40040529,3307,28295221,524,3521,<not counted>,<not counted>
2213898.exe,106587,77219745,54814797,23062,54665698,20600,23864,432412,95754809,2583,89275062,327,947,3673,257380429
2231071.exe,45115,74271469,49073553,17906,49325537,16419,11053,333530,89215467,2374,81273830,129,866,3531,233589113
