file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1033658.exe,6033366,452061069,224996021,4168439,225556228,4044445,4125000,16259025,769987500,79839,434037368,6387,40051,45040,1547697515
1161783.exe,6293008,322032217,175612376,3434727,177181153,3450909,3196204,16015836,639673486,98505,316652579,4425,12363,40586,1189873896
1200749.exe,5910999,373454269,187264200,3517426,187288787,3513401,3233568,15953495,703139029,80630,375820620,4231,11460,34474,1335302218
1325505.exe,10065392,302404556,180179785,3224449,180212385,3295966,5981307,23280252,1039741726,3202328,312947249,5645,215321,406682,1052744564
1335271.exe,8037193,239944479,143766655,2323873,143739044,2319270,5079950,17786455,487174316,69415,254525160,6778,6125,6351,897175565
1499617.exe,10388277,264604856,161007409,2524697,161088987,2526026,11070781,27733225,666882173,805988,276570900,8144,16601,61035,865130102
1505641.exe,7881188,228097220,173005219,517171,179586838,526437,3560072,15988458,494970147,48133,243063281,3456,4880,12447,1203370124
1542189.exe,21833025,796053881,441360494,4020515,438121220,4002539,8813573,34589057,1554080063,378099,773398720,6772,220410,49602,2338637453
1631151.exe,15590944,257094538,161966283,2824389,164100294,2877452,7685824,27339485,557168256,273938,274350273,4625,9356,11350,958025364
1856669.exe,22403877,720439928,551658116,4224481,554777022,4185303,17548271,43277979,2128631665,1579600,729629264,90614,121820,639759,3111964319
193506.exe,17515254,332047007,198531173,3569595,198702239,3562786,7657407,30722367,1077331311,376600,339550447,4815,216899,427667,1227135806
1963015.exe,8197471,248758756,143773753,2182542,143870003,2194002,5175365,17983978,513622104,58814,267444617,6583,8617,5806,895303449
198113.exe,8016647,339870364,159784303,2836851,159580869,2836702,4689188,17336819,581785665,81964,320979555,6388,11157,8956,1158482198
1981694.exe,7562762,214502132,140058326,2286442,142136118,2380097,4469679,17370266,472209544,65519,231477617,4623,7257,5839,829866669
202900.exe,6777350,155420512,126259074,3107104,110901748,2853782,4229546,16063987,381733691,92811,153667982,5161,37478,76960,601053387
2124644.exe,7932200,742909655,422603802,2090524,412025704,2057322,5051679,20851028,1461120220,276832,714679448,6380,227309,453801,2230049477
2145027.exe,5812889,239345571,132237501,449434,132230921,447145,2792589,13572232,455067169,37257,243222531,3268,8808,29818,969862469
2184330.exe,7576455,266542688,144861772,2660973,149045735,2769740,5119508,19694669,591537226,239359,287350028,4626,7828,6922,959687026
2362734.exe,7407804,221825923,138234568,2385230,140921589,2449429,3837937,16347315,477548564,71609,237015252,4621,11656,5760,819072063
2387311.exe,9943667,251319035,173405533,2504749,171669104,2495256,7889365,24123475,561211016,109710,264170211,5996,7362,5684,1083325072
2464944.exe,22951681,772188658,459906901,4410383,459953211,4398676,6659210,33181158,1596711128,407961,786236734,6622,226695,86515,2443497323
2545383.exe,7533681,211035158,123260227,442526,129403962,449760,4822811,18281495,405208066,48264,231250834,4626,4196,5809,806282878
257402.exe,6485271,715112007,442830558,3925886,442789393,3916674,2872673,16604184,1428462061,267101,742798070,4420,212528,37129,2245701790
2687380.exe,9300256,335697463,204963827,3092378,192697669,3114699,7134748,22372637,1084299563,286089,335967647,16911,256326,70958,1170801024
2712758.exe,8273195,265975181,159328720,3485465,159304766,3511399,4885583,18214843,546793487,91815,267149935,6791,13901,66226,1014178647
2764157.exe,5993884,540042424,215506606,3309505,215524657,3303915,3047121,15670538,807077598,49059,556375225,4232,10998,32297,1553046067
2897120.exe,7997331,246591972,143002257,2276478,142929786,2278084,4440450,16770407,505735586,87884,253500320,7358,9536,5606,897514071
2986121.exe,7000383,360726194,150614505,525518,154414075,532369,3470515,15678206,576262202,54812,369486793,4824,10880,13010,1051157220
3011182.exe,8570204,372988981,201670963,3029035,195688575,3052289,4681970,18947593,1049635938,270637,376847835,4428,216382,218767,1264102315
3040305.exe,7858638,222997148,103216426,338228,111954573,382763,5061926,19476707,405124923,91311,224124511,4231,4603,5656,820726166
3205125.exe,10800616,366754691,208117735,3099949,207150424,3080826,5678448,19108126,648487700,62268,342632883,6777,16631,18571,1357131823
3205462.exe,17327328,719845705,429903299,1481676,430006318,1480882,5464532,27250879,1388287352,367570,748447380,3285,218784,50784,2196907858
3298554.exe,6370401,715346273,440404967,3891258,442080326,3903912,2755384,16411231,1408616082,264241,744109115,4424,214221,37306,2244724304
3364998.exe,9267966,783071672,446721282,4418533,445084007,4428078,4954577,21655542,1532844457,279356,757346994,6380,220629,30963,2505477987
3517094.exe,10760139,280229973,159925126,2341538,161432009,2457439,8630661,25388882,597667144,3351588,295296382,6673,7244,9874,1015842532
3560006.exe,7112739,703132719,433400902,1473277,436615435,1478674,3442537,18401806,1420592604,272982,741508437,4619,335562,49107,2243976043
3647296.exe,17114146,244607482,104026513,352988,108623482,379427,7309820,28241283,450300868,227251,236208724,4235,7165,8375,822709514
3839680.exe,8418081,257295963,145408194,2265127,145467459,2265547,4789242,18585670,493020204,44421,236525679,7954,25950,31549,839758583
3851193.exe,5678920,235213014,141451807,2507286,144099700,2580685,3115416,13479168,470031779,55629,251523197,4621,6937,10298,862147929
4090087.exe,8212399,280759877,158321530,2556182,157790904,2477120,5418387,17315596,525400127,61191,295250447,6776,5416,6143,1004889818
4154710.exe,12640123,265596718,158777590,2474802,158618970,2471529,9456656,27430411,583460415,3302181,265362200,9902,18819,58784,882620614
4243029.exe,6115412,305177774,161233880,2812700,161971626,2818730,3941142,15801193,651071285,99300,285959014,6775,20100,23182,1103165554
4281961.exe,28268742,281331555,187723858,2827058,189646751,2809088,19667364,47201843,1031620144,1141298,297193205,7751,17432,55268,972834006
430409.exe,7419049,291324314,143410312,502142,143413313,501932,4458523,17484861,464237785,53849,255059257,7949,25146,30546,1029968920
4304680.exe,18800870,282653503,175474868,2784497,175397664,2694326,6859333,27394600,611559328,240493,271003492,6570,21630,19567,1102708659
436565.exe,8179788,253550690,150322225,2581447,152420997,2688446,3999755,17622763,532457716,81215,259588361,4620,7980,7191,912599060
4368858.exe,8763844,301246683,196726801,8388946,197511896,8484046,6823969,22098202,756033379,52559,309302900,6668,11083,20778,1064108344
4484988.exe,8112161,241948398,139541131,3007195,133022699,3122534,5342444,17847088,510365919,51215,239720390,5019,5478,6231,902577961
4649566.exe,7370384,367975868,153376922,2515897,153633449,2543403,5114876,18957674,612700105,68697,359420435,4622,5719,9284,1153611739
4692906.exe,10271718,347921072,196829600,2663275,209886047,2773556,9318297,21942485,934513873,147663,351727653,63026,70261,256453,1335134150
4693092.exe,11822963,792607428,464928619,3767351,465085434,3761275,11505553,32617678,1716249611,1092744,820809357,9897,221731,89275,2365338237
4743248.exe,8235512,253591480,186503623,3029177,188135261,3146638,4606035,18131891,586049102,59441,257553779,4424,168879,12378,1146959536
481529.exe,5523107,289774448,192634861,4699513,194152660,4826984,4070841,15190443,598940930,36525,297706060,4624,7393,13220,1043078649
4861393.exe,10356189,423232689,194175033,489147,191674608,490798,5703218,20983090,647943284,59228,434166585,5801,8185,6596,1534789225
