file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1061805.exe,112142,29123416,16391604,38313,18971349,36336,162055,890440,47218924,6729,34290063,523,2164,1062,108144484
1094941.exe,46590,73966701,50310730,18620,50299116,17929,15779,347328,87140603,2435,82181665,128,641,2152,236891479
1133411.exe,85784,80760881,54940168,26279,54681176,23988,34652,505663,97009949,2960,90044979,518,935,2081,260831641
1141022.exe,278921,11011025,28530733,10569,28581168,9559,10002,197148,49184321,2709,37814792,133,1977,3294,104102322
1165956.exe,69678,68914691,49820135,16265,49955673,18091,21535,343557,87095965,2639,81225936,129,667,2375,232381335
1344769.exe,62898,70388083,49221801,17865,49449112,18422,13382,355032,86519893,2767,80831449,128,675,2164,232886404
1370229.exe,75714,29028449,21038917,34645,19877767,41277,49723,744370,41267664,5448,29634212,138,1456,1184,100852699
1435015.exe,269831,10653158,23055158,14382,23665809,21310,37140,601454,46832220,4634,34935758,589,3040,5255,91659465
1769104.exe,61222,70114199,50385589,21735,50449552,20883,36547,369971,87630129,2380,81542764,127,681,2080,234118039
1979579.exe,46832,73778175,49462859,17754,49384767,17674,12707,343327,86363756,2449,80280194,129,686,2027,230797583
1997948.exe,106336,80739539,54711476,21994,54831659,22618,34301,503001,97496401,2680,90092527,517,1203,4194,257139841
2059363.exe,183142,11313424,27394053,11971,27320583,16460,24851,815920,48994860,3015,28921754,526,2435,2962,88998719
2061586.exe,53825,73250703,49475307,18111,49449862,17243,12463,337380,86490304,2259,80820864,130,639,785,232495414
2203032.exe,298348,9064190,22277047,8668,22299039,16244,29829,335636,39794763,2834,28657555,329,<not counted>,<not counted>,<not counted>
2203602.exe,78614,73013067,49561875,20078,49609225,18624,19225,348595,87775248,2348,80919507,127,642,3530,233647408
2207605.exe,177362,8727923,23145602,9309,23302728,11301,39359,396997,41228627,2935,30959074,522,9583,<not counted>,<not counted>
2213898.exe,124967,76222740,54915299,21265,54812029,19345,17669,426976,95809452,2607,89382013,326,882,5356,258026683
2231071.exe,48319,74386270,49204510,18283,49120936,17791,12200,353915,87370102,2416,81037667,128,645,1773,233874469
2366368.exe,98840,80030533,55436045,21523,55333016,19574,17034,473890,97493813,2592,91006748,519,729,2232,259729373
237541.exe,237889,8961210,20981841,7531,21330727,14881,22847,276334,38092916,3098,28074694,136,<not counted>,<not counted>,<not counted>
2407087.exe,47792,72143358,50047078,16643,50014273,17061,14225,339872,87196606,2516,81248229,130,682,936,232978841
2481996.exe,68052,81913375,54939925,20439,54789210,19529,16163,422451,96194991,2533,89420804,325,743,4343,257872196
2591738.exe,380615,9277121,22126001,24165,20696319,29264,50553,364480,38558187,3333,27029204,133,<not counted>,<not counted>,<not counted>
2736242.exe,482385,13751438,21111874,9129,19702654,16722,26685,296783,37423601,3403,25292613,135,<not counted>,<not counted>,<not counted>
2745547.exe,102257,71772283,50020671,17784,50125763,16174,10848,347450,88970950,2372,81244299,129,675,2471,231809582
2774509.exe,99984,81877216,56547189,21041,56396963,20501,22885,480167,98163718,2678,92670207,520,725,2325,265854170
2780834.exe,65785,79363403,53492918,21189,53510430,18946,14864,410358,94084191,2514,87721351,324,691,5891,251740960
2832245.exe,64262,77436535,53194611,19516,53107379,19154,14995,402915,93287596,2584,87285547,324,722,5091,252727435
2847173.exe,156295,7438972,21195887,7969,21245147,17435,30678,305245,38465927,3447,27425882,133,<not counted>,<not counted>,<not counted>
2913642.exe,217991,8135641,22430820,9251,22368597,16469,31087,339168,40349325,2911,29411539,327,<not counted>,<not counted>,<not counted>
3184306.exe,82260,76675067,53974270,20767,53960079,21174,16599,424845,94861510,2654,88683501,325,752,4832,254423307
3187447.exe,458574,14053879,20664014,9892,19048682,18389,30123,318565,36509905,3527,23602262,134,<not counted>,<not counted>,<not counted>
3234095.exe,63406,79117130,52960887,19182,52887509,17303,14631,398873,93217904,2486,86799754,324,692,5291,249681998
3235338.exe,93208,79267317,54609201,24694,54821622,22963,22888,454720,96336443,2772,90184565,321,727,5970,259371045
3236787.exe,143094,77702081,54185752,25286,54052865,21730,29614,447140,96804153,2677,88523144,322,734,7426,256564051
3270012.exe,88103,78892614,55566625,18722,55108731,17243,13607,424961,95670601,2587,89311771,323,834,5925,258065092
3477485.exe,55255,72725025,50048623,21718,49998120,21505,33277,385025,88168805,2630,80999856,128,666,3820,232865854
3521600.exe,137196,4381773,21681628,7854,21675626,15710,24328,277780,39908417,3065,29605829,135,<not counted>,<not counted>,<not counted>
3523845.exe,50473,1625367,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,227,<not counted>,<not counted>,<not counted>
3627289.exe,103438,77148470,53114511,19671,53121015,18142,15428,423752,93504687,2681,86978218,326,711,5679,249946154
375888.exe,377400,10141769,21273106,10419,20129684,17692,27709,306229,37604164,3169,26881550,134,<not counted>,<not counted>,<not counted>
3863251.exe,95700,72983684,50799176,21137,50841318,18408,22723,406613,88667336,2280,83331344,324,685,3381,240225713
3892624.exe,81987,76380827,52352467,21945,51705475,22174,34362,465771,91280965,2467,83590982,518,1067,3421,242014860
3901913.exe,163883,6693603,31061286,11722,30952955,11536,12525,215510,53377147,2875,37056997,132,1916,3068,132967139
3902315.exe,303863,9822985,26457212,13718,26403043,20434,33550,880946,47664576,3103,31288428,526,3063,5582,75478588
