file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1655552.exe,1441365,74937219,90970092,2354708,95101012,2457429,491956,3120459,226953431,17725,87277105,3658,7997,17947,482460751
174258.exe,2855900,132333897,179456117,19228128,175181080,18835418,379217,4518454,671928017,25609,110560730,4204,15513,14375,889890090
1787832.exe,11828542,130269781,236370211,17019636,233719683,17371985,3425650,15356605,761656390,55682,121765998,8304,17794,43441,874061462
1821852.exe,180666,89435768,126148776,13311904,125547630,13256060,70849,2102482,587876054,15852,89544609,137,4018,1899,527078185
1898852.exe,670615,28369162,15334659,118096,15279869,111107,34074,1139686,79067905,21352,38827069,194,27293,39542,139678602
2048785.exe,182086,88963943,133554353,13431446,133094239,13463492,57977,2248144,598060617,17979,88469522,133,4236,2112,571016351
2054972.exe,1435427,85733568,154582259,15562236,161529328,15661083,937554,5523609,609952962,28111,102301639,3622,11141,9899,672276310
2110174.exe,18218772,93290769,179248481,18646204,182534441,17749175,779945,28756799,727989515,42798,96971471,6284,15086,35292,810836246
2254880.exe,7885667,140452679,161768359,6361300,160912605,6255585,4837116,19721382,1542435950,111017,138196165,4237,23730,12315,782487592
2271051.exe,176716,85569486,125502975,13014006,124221560,12840519,70247,2263413,605670674,16869,85715971,135,4127,1914,489726142
2381283.exe,16450943,151067663,232760476,19227016,238422448,19393152,2055537,11287152,833134278,55763,147070314,8303,40613,45881,1031447040
2384994.exe,15375360,112830492,239856170,16363078,239079523,15929066,1386565,12933636,713869781,50973,126306689,8302,27611,26895,885526073
2447635.exe,12275178,122630150,174915518,16301887,178779713,16339478,1472109,12042662,674237813,37975,121685651,8300,30907,30638,944693851
2460677.exe,226072,86502776,126196476,13147545,125446631,13006772,46854,2150256,610111971,17338,86205045,135,3991,1695,490221949
2671073.exe,2259010,78039523,163771631,3388835,165862046,3809287,1609646,6310879,327749151,34860,88598597,2182,2063,1110,665634172
2671088.exe,2881587,85318481,136654641,3494694,144430905,3278895,2844644,7022824,329955094,36862,92403349,4231,2057,925,656777633
2675921.exe,13572333,139163635,222659744,16449014,225460537,17321217,1732604,8265089,753866398,66315,137713779,8301,24903,26647,992763483
2675933.exe,14030674,139551874,224357004,16675002,225779910,17365752,1691650,8129735,752855599,67372,136513432,8301,23961,19319,990219060
2844052.exe,1984968,62388751,25239419,114085,25227505,113055,890148,1443573,160103604,26914,59489432,8518,27665,37480,187080412
2942024.exe,2463794,85567844,98802901,3182029,90012978,3048847,1023007,4768170,258868145,21945,80407837,7148,28777,53201,478386014
2942175.exe,19997335,205972012,293553825,6253352,304925607,5066237,4009617,12651530,628062155,72171,232252054,10351,24592,39712,1294729165
3010849.exe,13043229,98668250,191456183,15245817,184247402,15464275,2507747,14342835,640984714,38052,98939825,8298,11225,28461,792699991
3080883.exe,1629084,72954174,168073608,16333936,165991016,16453018,339169,3738143,547716205,18339,74222173,1603,5775,9335,580003323
3266282.exe,17489073,139927833,239676157,17383099,239726470,16983090,1669263,16741966,802075383,52855,147263892,8307,28191,36277,922627333
3454388.exe,26486497,221046537,257910488,7112876,267489080,7027853,2605347,10957581,654659649,60151,248203195,10351,33099,30600,1443462406
3666316.exe,21317503,104078960,232285590,18888315,231840044,18481552,2420395,18146661,746188038,50721,110301048,4230,16481,14802,986162693
3916769.exe,205979,5007311,22799335,21909,27110171,18953,686813,1718412,47507622,7225,17615980,2307,3507,2896,63904682
3930008.exe,20942311,157859480,259198250,18491711,249845790,18291217,3273117,10993485,826347589,50777,139794577,8302,32794,38405,1084104411
4034922.exe,765566,25772183,17577411,62972,18235568,52889,529210,1509220,109018749,6717,34878155,2182,769,361,102564481
4083399.exe,23429898,96484325,202631095,15905690,207051098,15514568,725233,15005699,723572143,21047,96982769,2183,5522,2747,869549373
4088261.exe,1810308,120995715,216490263,16695498,215313703,16767119,158671,3604587,644077206,20923,112771082,3628,14058,20079,913841316
4207131.exe,1574550,72001934,136176746,1153657,135519650,1653209,833738,2587714,232822984,13576,73274480,3346,2512,1640,495799727
4230847.exe,1010374,63599509,29332976,274692,31474272,283437,1278911,3292824,171501335,23020,56698886,8303,30092,28490,205817505
4358293.exe,9919334,143205530,162024091,4193143,155178422,4513251,3170767,10003570,433149685,40395,151302198,8300,9811,49129,817868476
4379117.exe,3195763,78564054,193573435,15238870,185056570,15552665,1898942,8543258,685663654,49752,84366403,7140,32844,37057,623797191
4474695.exe,20801164,78797227,157002658,3242389,152102063,3504492,2779647,16070075,363954618,44250,91353140,4229,2377,1035,600543211
4480991.exe,25056146,112666588,220991878,18681571,219040252,18392598,800145,20536578,777888946,36261,105168961,4237,22525,29965,954824181
4484725.exe,20513372,156635099,252726454,18661255,252072246,17902223,2974869,10822833,829513048,47973,142536203,8301,32097,31432,1212060456
4538926.exe,1297406,79637692,153781295,21019787,159094296,20948174,215958,4495267,735427199,23933,73580892,2031,11585,12215,637458116
4625512.exe,16249097,607464706,493042272,6925207,517090703,6255585,2779459,12391838,1003214581,50803,609732361,6284,16220,18954,2551357591
4704949.exe,191746,86471303,126066378,13132757,125440093,13051130,43109,2249989,612339125,17318,85973361,135,4805,2265,489227102
4866993.exe,23096524,160953263,236660174,19784647,238037814,19807945,1982864,9726882,819808225,57656,152487746,8297,31017,24345,1209452974
4900502.exe,3035691,92741283,224091976,16003698,220510742,16386168,1014738,5556657,661400427,33653,81790343,7145,15435,48195,757455350
4972182.exe,11662407,124734860,151960237,5693324,145391048,5749391,1733957,13131959,416039197,36983,134493353,8303,9984,52496,746149876
4998183.exe,13375823,152447958,207163278,3720425,196883860,4365832,3037072,9213550,461298987,39299,151234330,8295,10936,49427,884420228
4999544.exe,2644389,65158345,105981513,1769979,107645956,2056424,1594030,4524109,249575437,21144,62802152,7170,10137,44583,443595893
5002181.exe,1423595,144856588,213401117,3321828,210538216,3254416,649138,3655588,371074768,21304,148234610,3341,5427,1941,1039005134
5019858.exe,2840243,75386795,135611437,12397894,140875600,12356399,5279634,7966086,709850610,88930,94074607,35216,114520,176855,534397112
5093284.exe,15679937,195027092,269137636,16041264,270943664,16651274,3410876,11349775,800874674,51558,195824365,8298,23231,23212,1260241181
5151770.exe,15893105,121540586,238005752,16846641,236783279,15489642,1189747,11466681,713073118,38974,126017205,8302,32560,44752,930123054
5186697.exe,14815519,156445552,261100677,17221495,274571953,16864204,3021130,10981155,883579778,57271,159717596,8303,25007,33590,1244644245
5226706.exe,213807,87040257,128285247,13388748,128031622,13333303,34904,2149575,631861724,15925,88485086,138,4789,2883,495698675
5307301.exe,17567094,197241338,234203152,21056895,247221603,18341568,3401394,11421693,802345451,63414,202581354,8297,25242,33446,1250876164
5385285.exe,207491,86561132,127234131,13273985,126088319,13163285,21160,2151560,620015971,16765,87007931,136,4930,2444,492784457
5434517.exe,16602721,195343120,237536617,20765546,247642829,18716570,2669532,10509387,800291708,63578,199663476,8301,24514,20197,1205409959
5557748.exe,180577,43315995,97687627,13258060,98451070,13350494,23950,1666313,483843449,12056,41076689,137,3408,1556,385713256
5576553.exe,20911364,178147360,244956314,19451781,239367311,19536951,2752667,10734947,807448602,47705,166857039,8298,32761,58891,1257102142
5614529.exe,111301,76807858,79141816,685367,78975049,671858,8817,732679,217042393,7011,77719479,136,2259,1383,399083517
5670639.exe,15192011,149287135,259565522,17616116,267271873,16423415,3462010,11811786,797138260,62507,159443019,8298,11994,34375,1114958259
5839216.exe,22557798,117356591,200780958,16710489,200073987,16391440,1759535,16098336,732069770,37803,119653960,8301,23753,42907,894996339
6013525.exe,17426269,198435103,232618171,20024690,247034624,17856033,3365321,11824017,801249465,64042,200343385,8297,12366,29405,1279916954
6134528.exe,14548539,148001657,203815646,4465904,179186082,5087942,2911970,9612437,443186171,40747,155225660,8301,13409,49761,856535735
6178120.exe,20034865,171478416,249812731,17201290,245980896,16938726,3935152,11980975,833049168,66717,160893336,8301,26299,27629,1135553432
6224408.exe,16306185,186926290,279903957,18028634,273976393,18096718,3584735,11305236,768000971,73853,194960469,8300,15883,28990,1086732435
6258569.exe,141936,40952252,126387228,12936759,125540465,12967166,141444,1802064,504025794,11958,40749208,136,3569,1293,394304883
6273288.exe,16645566,104746173,126313984,3920978,119893499,4195303,1581368,9653818,319288830,24764,115310232,8300,9753,49316,664764353
6369061.exe,9754523,121181294,145422181,5004383,143793662,5186964,1759068,8454168,398426719,37434,130728404,8302,23929,42646,651246801
640941.exe,2710074,82072570,102366713,3853490,92565044,3752748,1164170,5204083,278115712,26992,95896271,4204,6723,2396,446682029
6605499.exe,13419275,185370604,277206227,19138593,278009876,18435481,1178588,9245574,852844627,65374,197208713,8298,45484,55494,1241194759
6607910.exe,12006197,132003594,265940327,18485569,268592253,18235936,969551,8577162,862786002,56171,153857886,8303,34236,44546,966317991
6608004.exe,682651,62224290,81511549,1192636,82982129,1821450,440715,1908431,182718954,7161,61630691,1738,1081,539,427587159
6644544.exe,19873846,147204304,218640128,17036117,221838586,16330500,1315727,14905535,733143416,39874,139999102,8306,14295,47270,1116428492
6730647.exe,191613,90562149,102291561,11219155,103305864,12080692,1537099,3238443,521699211,21843,88910870,4264,3341,1860,568429453
688376.exe,14174223,141535284,196399511,4976965,193696311,5196886,2270469,8654459,448655633,36498,152920213,8302,26612,61393,837352374
6933552.exe,15841181,139677144,193887652,4856863,173880382,5299696,2134687,9308165,442449354,41505,148572749,8304,10631,63046,835284347
7110275.exe,11029822,201664447,285944638,25352301,286342420,25728700,3191175,12616735,1001079513,58907,191071105,10349,39665,43717,1233241474
7371640.exe,165189,40570217,96545634,12858200,96797683,12922251,15616,1691116,455176330,13018,39174415,134,4030,2367,321084975
7392788.exe,19403082,153059870,253129148,19369184,249313589,18233155,3656504,11587441,833348411,67260,143468072,8302,32138,31834,1173290933
7401546.exe,4986502,101570822,139262089,13751133,139258790,13557744,1853911,4142206,655566992,64387,95108833,20357,70102,141135,546692435
7428092.exe,18569093,174432921,311640807,18369403,304543070,17425622,2925683,10410279,846552634,60140,167112551,8300,23817,38556,1274322593
7430934.exe,5986750,158761042,220669114,19676386,224515617,19718333,1632643,9629427,802863666,47942,161427602,8302,38082,50071,936778788
7767425.exe,1624820,68993883,86355678,3010036,87276542,2999043,440195,2705074,231876835,13934,89209680,3621,6469,10761,482514713
7857290.exe,20228743,134963957,224661973,17412762,233388160,17260059,1614858,17966390,853375851,41809,133343739,8302,25664,39742,932445297
7863279.exe,19976627,161331498,254458828,19261098,252038269,18576178,3176888,10856381,824806441,47554,141671210,8302,32480,46204,1215670529
7881296.exe,19134650,112610354,148200040,3646514,130703671,3927304,2137796,13829055,359723581,32081,119401840,8302,11781,51926,781368955
7949890.exe,14847577,147494844,266687730,17501612,271727904,16522173,3405965,11439225,791290876,55952,156772999,8297,28848,25584,1094734269
7950184.exe,618619,76470482,126595255,986881,117486410,1413937,429264,1854900,191371030,10012,73825899,1744,1169,723,485488996
7977536.exe,24244259,112255235,222360622,17806369,216765651,17564090,1444258,19588779,759954542,30303,98996877,4236,10131,14882,878022713
7990027.exe,3428054,125916527,99996503,3333883,90773038,3320846,2756179,8375598,355005772,56108,118404476,12136,37395,56594,669847391
8110126.exe,194446,54384982,101529377,13250675,101842686,13213695,36572,1614040,466420932,12229,52224857,132,4350,2515,327464643
8230397.exe,751708,53265257,58416130,6786081,57903869,6774500,170062,1007867,227475544,9873,50906455,2304,7737,10440,286946042
8266941.exe,3109597,87768913,54032921,4115686,54834539,3899702,949736,4972454,247546568,19567,79044105,7143,24949,38447,385708724
8288135.exe,18421108,111173735,238219629,14517221,235051174,14752465,2610709,14016284,698457231,45555,118458780,8301,25553,32289,835100503
8329299.exe,19965391,118732061,227450216,16692112,228561603,15822389,1504475,10352955,736332874,46855,118941112,8297,34736,40518,1068233230
8351416.exe,104357,36992440,79619718,11629180,79131326,11462217,31768,1379761,360032031,10758,36036756,136,2419,1191,292329877
8385649.exe,708348,251159378,223488969,7530128,223602384,7655282,173835,3279723,614605445,20223,250728197,1194,6534,9957,1373636440
8465470.exe,15349722,150040172,254379171,17157080,264038922,16439720,3412025,11527448,797507631,61054,157816337,8303,12555,28504,1122825505
8485009.exe,2165823,81209265,183647240,13827981,188532546,13988504,958052,4859327,696558780,25180,81386925,3345,10708,25875,775727478
8531958.exe,2315688,87605688,99978175,2139399,93571216,2583788,1486026,5320140,266977575,21808,80827030,7147,18678,50617,484671022
8738440.exe,4435126,106707272,166072865,18169275,170033156,17162760,3082923,11428652,703503974,61222,117093367,8296,25085,29487,727667357
