file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1044060.exe,32960178,201878510,127015090,1933986,136346280,1878515,1727167,32844041,503935361,66357,209069128,4781,10934,44870,738446387
1056877.exe,3031070,321581456,218010685,1664597,217456082,1661979,974626,8055302,472074446,37451,338222632,2926,7793,27464,1011955913
1110958.exe,2103181,106742274,77926261,676448,79050571,624563,992626,7845923,199743139,20846,115199918,1961,2011,9629,389758020
1196025.exe,2481753,106606680,70476356,509422,72449796,520822,973432,6926803,221162892,29512,113820850,1961,607443,12351,395865333
1313602.exe,2105263,108787943,67973715,906892,75561378,750288,1102793,8151095,202072240,22647,114574879,1952,6909,6958,391416879
1333327.exe,2092633,105941799,81288929,562544,79358657,543290,930929,7731585,196493912,21909,112273784,2006,3033,8834,383689527
1383313.exe,2722181,298304126,206342919,984160,205970573,987057,563398,6635723,414098548,28338,325853813,1954,5682,21380,917331033
1514231.exe,3139028,112350976,87065558,475742,86384138,707539,1723481,8502343,231938537,78748,107825650,3270,7882,12143,384335308
1524420.exe,2452091,328381192,188335442,1512401,193805657,1376229,2416687,11034708,453487144,83905,317030724,2746,15682,25395,995400862
1557029.exe,3017782,288838416,205179679,846007,205335842,845528,661656,6745921,410381931,31866,323895583,1883,6144,22433,903906060
1576250.exe,2393594,287157369,210929264,888992,211318319,885613,779318,6973186,421733531,27740,334134197,1863,11017,21984,923640108
1878308.exe,2102971,108320573,77252617,700827,77688012,639829,933400,7737628,197371599,19893,112524986,1858,3348,10383,384812962
1899156.exe,2958000,108239654,87786304,591061,80688504,869516,1775078,8587674,226938737,77499,99764634,2488,5626,11619,375934122
2080168.exe,2449196,324697325,187561704,1472063,192626651,1328508,2538860,10958808,459455793,86768,317554916,2872,10362,24672,992624648
2083684.exe,3046143,292358923,206698189,842906,206688809,841947,667137,6775531,410405534,27101,325935531,2053,5630,20569,910413298
2098233.exe,2876281,109205005,82884314,773326,76926147,1000719,1985130,8778650,227070636,74470,102337254,2690,6157,12389,386046238
2126664.exe,3108623,133408848,81737863,1175618,85659012,923510,3631681,10744028,295267421,106724,126309633,8206,14878,27504,496881120
2134751.exe,3205906,127247077,104924107,967625,100041822,1056884,2491713,9727886,290036875,84036,126322726,3853,14742,26187,449443850
2162489.exe,3284393,106913563,95337933,556340,91536365,647351,1651041,7953593,250332087,69142,107930928,3654,4254,13127,383957526
2190864.exe,2253231,307422354,208647463,1021584,208605224,996726,1095990,8832500,437681195,30850,338829570,1981,7046,27316,970075955
2237372.exe,2934823,289820536,207581066,843090,207278604,842280,708146,6735726,412440290,30831,325366965,1858,5703,22678,902790697
238280.exe,2190501,113132727,65921315,1620761,71907580,1195914,1174565,8159727,207343958,23677,115436559,2058,4806,10851,409571736
2406283.exe,3031516,115208590,86479543,459754,86458250,458971,1520244,7393612,263299569,40965,114714669,9018,11512,43628,411222761
2434772.exe,2826916,110521808,79285483,852398,74243900,1011383,1696291,8693023,222254209,74599,101184753,2488,17160,9090,386145644
2455153.exe,2098112,108305934,68509047,859233,76811315,714708,1002631,7991790,201364414,22235,115354573,1866,3060,10822,393147355
2507278.exe,2165087,114388034,72172768,1128180,72952729,944922,1237679,8326607,210535829,19404,114753161,2819,4207,11175,406225127
2551095.exe,2640253,290913272,209223145,879542,208840187,873386,882036,7331498,422627311,32647,328412990,2003,5896,24858,903248849
2596867.exe,2044566,106685712,66203921,1043076,75678422,837014,1057813,8211412,201514564,19005,114793033,1888,3106,10814,387877353
2629074.exe,3043116,287966752,205151970,836397,204243862,838865,611556,6703766,404102750,28599,313368343,1883,5541,22376,895269340
2685390.exe,3082000,109491888,89712322,501657,87160567,704051,1644276,8407052,234027275,77374,105216036,2879,5901,13210,366926249
2947180.exe,2084915,107687848,66181097,1058616,75938377,833103,1061102,8227323,204802592,22235,116471964,1959,3856,12998,393352114
2947894.exe,2118018,108441292,67191288,956101,75798309,781079,1102666,8215969,202297832,26095,115055040,1960,4204,8748,391313879
2960949.exe,2151751,111710539,68573586,1056063,71419704,852215,1109670,8327533,208401148,23960,113597608,1964,6544,9184,398531058
3086125.exe,8357909,154018208,118348280,5810429,117300669,5863138,5494612,22735023,673512173,727422,156077157,3399,23847,21292,523842979
3128348.exe,2488639,292920929,206411675,838008,206908878,840434,717042,6726270,415876352,26339,326622841,1859,7235,22030,910184605
3569069.exe,11276919,194964990,171674501,610815,172473339,602845,10877548,21470893,691153039,191518,190723721,60166,68670,273823,806608556
3705374.exe,4399384,104576928,95477859,549584,94102624,682276,1484515,8358641,246963802,69031,104203973,2526,7206,11883,371605200
378160.exe,2493020,323955452,197782189,981405,198018895,1011022,1887889,9680801,443750449,75846,328954414,2865,8690,25759,1002587505
3974425.exe,2953493,108650293,87438958,643868,80053445,926833,1939294,8922048,225385768,83415,100808461,2683,5085,12710,381568564
3982997.exe,2046190,109665447,67179905,1096994,75953557,852683,1102209,8139108,204126820,25198,115311702,2057,3977,8859,392605135
3993006.exe,2706026,291739001,208941492,848849,208966720,849459,721383,6800622,418188235,27540,329189502,1952,4447,23836,921078457
4053780.exe,2087153,109066570,65349444,1178622,74032005,904093,1193119,8338881,202815426,25707,113045796,1961,2919,10737,389318170
4162488.exe,3065243,107789576,90535549,704557,83197403,979128,1558810,8326174,234710478,74244,98754607,2683,6043,14140,362446513
4289964.exe,5000881,115949253,105915307,1555336,104727908,1465595,3173070,10963335,328171789,270603,131394795,3720,10110,25201,408375270
4313052.exe,2996105,109174412,86772722,610240,78968090,889010,1895265,8616995,226525845,75046,98860071,2684,5640,13093,375530662
4387633.exe,2096621,109637876,66558350,945265,75267886,756396,1182204,8070247,205248184,21256,115171271,2348,3356,20477,394428048
4619197.exe,3138511,288747198,206140843,848058,206144124,850271,598859,6772808,407486041,27567,320920045,2069,6363,26760,899854408
470433.exe,8742445,381152808,262704933,971019,257127321,941772,8935809,19683434,830074353,673157,363363611,8569,15566,81160,1185500325
4772895.exe,2681969,308502878,215699509,813642,216283198,829957,1681273,9827323,443029833,36716,341097246,3322,8884,34569,987470718
5140609.exe,2768824,290271177,206967737,843751,207387220,861838,809760,6951553,415757587,28553,326064413,1957,8309,24635,898886493
5162419.exe,2717090,117362606,78200018,810209,78528654,814047,978777,6852175,224582658,22098,111113325,2431,4383,10978,408569585
5331185.exe,3089085,109546003,89123335,571280,81216982,760047,1666694,8044618,234226358,70337,99692343,2688,13810,12206,370829084
5381024.exe,2095422,108892356,66886161,1005681,73310240,785787,1100801,8093712,206579732,25210,114373258,1867,4087,10168,393966118
5425747.exe,2439980,115500217,69934751,1523579,69486525,1544612,822073,7477719,218953851,22439,110365106,1959,3504,11849,410631971
5745274.exe,3159435,283926680,207259323,845467,207197947,846729,665926,6734808,412759653,29845,322410499,2154,6329,30781,891777442
5895782.exe,2463404,325282888,193749062,1154767,194910662,1125099,2062786,9993038,444356150,74895,323280887,2672,10764,26733,991344072
5940700.exe,2256871,113937201,67269162,1446522,66719974,1472370,947001,7723024,213170455,21331,106151439,1965,8407,10178,399410301
5989896.exe,2187897,112090360,66689883,1034209,73173316,807000,1003922,7828896,204599248,22361,114728674,1960,3921,9277,400709974
602592.exe,2441846,322523067,182934698,1551853,187220072,1427763,1712912,8894577,445327017,70266,324656387,2673,7018,27975,987961325
6059959.exe,2040186,107286037,73780734,934240,69965898,1034108,1057220,8599209,200950936,20913,105786588,1863,6700,10511,381111275
6196910.exe,3112015,111166291,88511421,491585,86973379,705385,1525654,8507888,230542457,81180,104042816,2993,4268,11264,378754312
6268068.exe,2981555,287895057,206031758,834046,205933345,834683,577865,6701302,407402190,27322,318047024,1858,7273,22592,898670659
630946.exe,2015513,108771397,73401982,937856,69034471,1048067,1002556,8313646,196874813,20733,102979993,1862,3512,8068,379576980
637097.exe,2341440,330721422,197167386,708684,201372216,748297,1654703,9902567,440394315,57288,340553808,2874,5578,17899,1012593457
6379333.exe,2120599,110932084,66687933,1033931,73662930,805022,1078863,7970854,205333386,24708,114455657,1868,4208,10526,397815808
