file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1103772.exe,7367639,232808955,146257881,854895,138812981,871548,9271677,19972800,644647452,746373,200722002,12767,135171,62715,899260125
1155269.exe,5766867,398012309,254782428,1556989,252167976,1412122,8359364,23981654,789129220,824707,392683304,7648,109223,68308,1255632111
1172017.exe,8446664,197458242,115182598,1133885,108726065,1316138,11141379,22664478,688142007,1115026,170921287,12641,65701,51825,733479233
1265468.exe,9440098,414609933,327320547,1588890,322630882,1644326,8675633,24617165,1046718615,731221,476604152,14255,61551,113685,1385731984
1346726.exe,7231652,388958017,249618941,1539150,251202935,1394364,8428316,20369539,800017142,1088780,384043654,7207,128566,58523,1203696617
145020.exe,8014403,158575981,103028757,1395306,119040362,1181336,8216600,18287122,622475165,847411,193806309,8143,22162,69656,622970838
1482288.exe,8618958,158720198,130399498,842974,128115251,813815,8257269,20080125,633484899,883792,158510340,7363,177326,40997,527617827
1558669.exe,5780932,181118847,99217084,1392180,98637463,1346893,9088360,20204378,595821867,932493,166248053,4951,40373,26410,690490831
1881529.exe,5884549,376111943,242963447,1266848,247263517,1257132,7863365,18702851,771113510,656972,413089773,6425,27742,88075,1245016542
1892033.exe,7391303,224122783,132407858,912749,142970772,971435,8991671,20684876,675545503,775839,235373429,14529,111269,97577,874104325
1992578.exe,5890350,181234069,109397838,1098294,108004851,954680,7696829,20449101,529183147,801051,143171857,6819,104766,38257,617551798
1997898.exe,5810959,188962801,108550956,1007291,107600478,955239,8013161,20147872,532801455,794366,150012683,6428,115000,37796,651129140
2040953.exe,6502475,381513065,255027667,1301277,250932713,1184082,9009406,22634499,790812505,1001119,377696640,7205,90441,64600,1198522610
2079377.exe,6355529,159621918,96878290,1734309,108018041,1451253,7578347,17826295,589167451,842395,192684936,4737,15171,24579,626557946
2209419.exe,9794580,164841614,150962098,692600,152201176,727693,9413666,21329852,688532562,1155557,209429850,12588,16629,53601,610682165
2396518.exe,10379124,259222821,133214109,1048834,134676656,1059911,17145063,30157482,801847493,1738079,216395027,13241,51910,106435,1003264400
2417063.exe,8754567,227985205,180981221,1122243,180252729,1163441,9459897,21217591,725716523,924682,234307113,15453,17951,86419,838053376
2475670.exe,8743356,173247557,156787804,1192688,156787763,1134089,8225262,19431620,655226690,862374,213697300,11209,17311,60054,688581528
2536350.exe,6554223,207151661,108625564,974237,112592620,1209238,8766874,18075008,592894102,862280,201599368,9357,16182,48862,781287564
2547962.exe,7407046,169364628,146730615,1380610,140941461,1185519,6954409,18689492,637801906,826244,202766731,5081,39019,65672,642069152
2553709.exe,10382169,187999498,129343175,851979,137701018,890069,10983414,21514190,665503017,1269713,216041842,10140,59269,54153,704174518
2677632.exe,7546176,264317293,191024889,1387820,191721948,1331016,11680899,24452977,757380933,1044339,282798971,10428,29913,60113,1013982330
2683511.exe,9779456,345855982,271740876,1058993,271547092,1052561,7012403,21228089,897674671,1082846,407240601,3449,13731,39398,1126557567
2684432.exe,8095288,345754251,263389100,1159714,262771164,1156420,5516998,16948523,808552327,888418,388043567,3453,53922,75275,1078009713
2736927.exe,7034879,158929882,124729222,771622,118103158,911342,8249183,23504014,545623337,847672,143558527,6623,72628,28675,536848488
2918721.exe,8072288,347626701,264030358,996823,263923668,995380,5541090,16997364,806746102,900833,387951082,3451,16810,33469,1083085110
2969923.exe,8375523,199749912,164995067,1262927,166860741,1106092,7575987,17487744,655885515,720086,222405073,12771,42900,125334,779654929
3005234.exe,6841065,136466036,136521064,787795,136234158,785578,5573178,15875403,573418835,871141,182994700,3460,6317,14235,546395641
3046173.exe,7198421,175001396,115115228,1147164,114201387,1047095,10065424,22834063,617249624,912600,147911717,7166,187594,41125,606752687
3321447.exe,10541880,485069213,273253861,1430066,278875696,1454480,16382051,29610013,1133299035,1388140,482401916,14724,19262,93730,1619009385
3467583.exe,5832630,177969063,100335897,1498198,99459614,1608473,9043935,19044539,595894534,911859,179298740,5409,20499,40208,700338625
3716781.exe,8638144,192964873,139143120,675036,149329160,663842,9185171,20990180,680692752,987731,223027645,7465,12340,57990,765632581
3730870.exe,6803006,195838478,115169680,1486666,111369979,1791605,12003924,25120791,688780485,1142197,160431522,6389,170106,31571,661764197
3856382.exe,5947538,354621365,257099792,1007973,246297359,1027558,6044865,17375482,800398285,925383,333984862,3256,11435,47388,1097099353
3872603.exe,6723385,380653033,249014694,1060239,248240690,1081152,7265484,20093028,852747206,931997,408503032,3458,20945,37217,1273726362
3902259.exe,10975274,366474455,264890433,1721422,267453827,1545072,9490854,21837983,900549841,982217,415280113,8333,109209,46148,1177414099
3969157.exe,17435050,379745009,310192148,1173962,309174701,1169542,15417550,31256337,1279440010,1284839,425183882,11212,420300,84537,1181764450
4039956.exe,8777303,362188860,267708774,1357715,268061132,1238003,8605207,21053131,807602779,1161780,379251342,8181,99730,73959,1114417918
4042441.exe,10284240,143572380,143357010,851257,145167179,1170168,8116365,21930358,705096389,1073038,147363261,5686,84179,37550,571492731
4124395.exe,6757077,216428874,144625599,1123004,142651729,1015514,8820778,21080062,627709250,752784,194948980,9605,13272,74750,772107436
4136556.exe,10576585,202564864,190255425,678206,192465049,887449,11719234,24411126,786249048,894190,252783205,13167,65418,72843,813906283
4168672.exe,10023400,217467696,118268404,1487489,115478014,1314031,14804088,29740372,772675637,1283809,177501400,9119,205129,79305,717542223
4173136.exe,5783920,226321652,119112061,733129,120976246,803778,10156622,21420077,618431467,957322,183033687,9553,154642,66136,767899093
4198999.exe,6033300,141892541,132686818,755923,127986218,756151,5692786,16149205,552999172,804482,149932677,3460,21785,15778,476985973
4232821.exe,9677797,412759915,306181298,968268,312903620,1021143,7477808,17959039,896856056,711833,445727205,12762,31761,93151,1350074944
4245198.exe,9095547,160280594,119552645,1123366,126369437,1071789,10878225,19826574,645431438,997349,195036805,7946,83753,36087,602659029
438014.exe,8848332,378755115,246995900,1822306,249232733,1718332,9906457,25082776,929456112,1043735,412447270,5694,13494,52506,1246676456
4445432.exe,5336911,196785826,105682283,1160344,103953142,1019707,8151537,20086222,527357266,843946,149509206,5992,97914,33866,662155133
4514265.exe,8783767,149873271,140180439,1005010,140720509,1132951,8004066,19279725,646650201,956719,192362500,6583,159976,39795,562421536
4549636.exe,9415876,202423388,161650937,841583,159852709,809218,7447372,19233655,647771987,834236,213963009,10870,84690,48776,703404341
4732044.exe,7404902,143897898,137142571,791441,136786136,1038203,7437443,17770931,567370200,832659,171256797,8089,10990,52145,531864135
4757111.exe,5363324,186572760,108097288,992873,107730688,991872,7824134,19758205,529598819,885821,150884040,7013,39775,31366,644067479
