file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1141757.exe,607780,98392560,86691739,978898,89552846,725551,253410,2022186,189362871,10098,138635238,525,3586,4396,367933909
1194834.exe,5029503,107558953,129706441,2821580,129942874,2790990,2694013,12217014,487543496,412766,119782417,3259,20474,24965,497850468
1334614.exe,545790,83652961,89533816,953023,93084627,722133,153213,1469099,193963849,8156,133416951,524,2725,2174,332051206
1369810.exe,1043360,105537128,74301717,1964149,79878131,1618346,290068,2232967,201014240,12021,138533938,1944,5777,10442,401736508
1376527.exe,637493,96214863,83264025,1048257,88764281,785022,163335,1522954,189227961,9539,142314200,1042,3741,6360,351727824
1394267.exe,422682,15143676,35195023,140317,30115894,1095053,135791,952922,77370524,2112,11098443,520,473,245,54567671
1578565.exe,988039,132574738,86154439,1314989,85299099,1659586,491774,3220126,203211817,13807,125197654,916,3409,6167,401620680
1702636.exe,1155515,94227059,88724420,1276107,90798495,973393,243899,2010516,194708700,11029,138615357,1946,4438,8595,352650680
1828655.exe,573448,397784922,292755686,994516,280392992,1591178,147541,2368769,496377502,14600,406013857,519,6270,17912,1177670827
1993016.exe,1456631,105542752,95687206,1657999,96622356,1517835,345462,3367512,210883491,15655,143066077,1696,4993,3360,436992945
200463.exe,597732,412310358,292355321,632384,289604291,1241234,162583,2408740,504253141,13733,430230543,519,6023,15562,1254674495
215691.exe,562084,86531822,112636304,1466050,113638605,1326714,145611,1384408,205139065,8636,114659910,523,6033,5904,452699141
2182933.exe,634649,93409978,82897174,1417127,87522198,1067213,164368,1644834,198495320,9549,138247723,1042,3763,7149,353494611
2283561.exe,604877,111846218,80604036,1927403,83018072,1754469,379220,2039008,207080820,12344,136224160,2213,4927,8105,416227279
2317321.exe,413822,117740082,75687973,2419026,76131006,2215879,91509,1508105,185104511,8564,119243452,525,4053,5335,422238539
2473888.exe,998991,424675941,280869336,1355948,287060868,1348262,276664,3149334,517016019,17114,445706164,908,6776,13931,1232422669
2557813.exe,651951,109131547,86482207,1493313,90296643,1191957,156755,1528232,200660141,10080,141101798,1043,2724,7014,406686149
2649544.exe,507319,95266404,87812898,1677612,90334160,1434024,134198,1444687,203687291,8995,136871029,527,2989,3567,404918899
2700229.exe,527514,404355779,284413886,1438897,273173629,1870783,97063,2279798,492609795,13394,403190231,519,4138,16200,1177823546
2870679.exe,1161346,85029543,96444185,169312,98818964,140716,212282,1602956,185712673,5751,131954492,917,2628,2427,326632196
2876767.exe,678957,94568639,86218170,1097785,88924879,834943,177159,1542688,191715299,10452,141051225,1039,3717,6378,356768940
2882080.exe,597523,67612159,117172833,115060,120205306,108975,181706,1225190,184153846,6970,103036597,524,3604,6186,366243548
2892760.exe,615000,72974751,113609483,542214,118486799,412020,172432,1351430,188367946,6826,106505112,522,3295,4430,385942038
2952391.exe,566264,410885076,288786984,999996,278795995,1720297,92977,2321935,491581147,13488,406493433,520,4169,15258,1184887448
2956436.exe,1143306,84013978,94052473,261290,97145277,205323,215753,1624352,183002354,5737,131588128,917,2584,3757,325600840
2961485.exe,5609691,447038923,294542738,1398020,295855991,1372580,2043529,13965277,723296248,262963,463512909,2474,8948,39209,1346346526
3052100.exe,621279,394766341,284057534,701286,286975520,652260,214472,2595294,497309136,14231,439823262,519,4314,19092,1181658041
315901.exe,521554,85104369,89620445,907404,93299777,672314,150676,1439838,187501568,6836,134236587,523,2308,3610,335202025
3310511.exe,639559,98558434,84473445,1058352,89838957,793842,165886,1547181,192128136,10203,141962170,1041,5044,6002,377590321
3432659.exe,631870,94171933,92975590,425914,95074467,320642,184834,1483168,186658074,7885,138997869,1041,4490,6837,346505826
3448452.exe,879855,101439709,79835887,1844762,84305098,1440094,187711,1865855,190111753,8201,139644789,917,3160,2469,390415559
3513191.exe,5611691,435350569,289732906,1352119,288302429,1338238,1923240,13233646,714181401,253034,453598011,2473,13916,37965,1302362482
3533053.exe,1598851,385550118,283257142,800169,286639667,758233,243501,2720406,512760071,18054,439322056,1939,8572,21229,1176935138
3576195.exe,627323,93815616,84921067,893140,89619935,660671,171570,1510823,188870700,8654,140768087,1042,3764,7448,350963291
3581799.exe,814651,410344268,287431500,628719,285135166,1226115,254896,2723703,511078429,15936,423278907,911,6206,22311,1257357018
3642321.exe,650735,92942595,82757810,1439321,89181253,1086963,156752,1567171,198755711,10232,140327876,1040,2805,6008,357154720
3686555.exe,570134,88213060,90435087,486914,93940903,370079,165065,1378166,185589079,5789,135172242,525,1744,2718,332584493
3707962.exe,1112570,83885427,98145915,302141,99901703,232205,209422,1642290,184932925,5465,134032375,916,2689,2436,326669217
3753320.exe,1092332,113511954,97301052,883627,98244446,672778,210984,1800597,193589629,8531,141920335,914,2832,2202,381245810
3754416.exe,562267,87951558,88049221,650647,92394533,490257,150898,1382730,188673265,7192,137301209,526,1780,3058,341736906
385823.exe,1528101,125589465,117075782,2589564,130713685,2586776,801658,5151993,314110168,10940,183511196,1699,3472,3514,512739624
4010334.exe,1141176,123927064,87759919,1617682,91229048,1299333,275518,2013890,201354403,11588,146211777,1943,5196,9223,412004212
402806.exe,1134385,86954881,98437265,103069,99786282,93103,227465,1553740,184666852,5376,130418243,916,2502,1845,318413971
4110986.exe,884566,448248440,277586378,1761561,278654020,1765127,254383,3379261,527193704,16544,454753347,908,8734,15448,1304834678
4292167.exe,566342,413976005,297154986,725420,289366819,1304361,117831,2241351,503655339,13340,427284575,518,5048,16759,1243020871
4327744.exe,7111135,903854813,702756763,2121793,698607326,2112263,3229570,15103952,1145979055,122458,948256838,4358,13762,39531,3050900766
4340748.exe,655569,92811272,89900159,692871,93487117,521265,173291,1644720,190063186,8204,136865448,1041,4406,5036,338689674
4455594.exe,1035737,116576246,94752752,1378087,96432002,1011140,187989,1777487,195706767,7696,144537026,914,2555,2747,392244529
4555067.exe,1083091,100817165,95910881,1469903,97213445,1247281,272264,1977238,206056841,8024,138530751,916,3398,2578,377900571
4625115.exe,1151596,393500230,288947140,728293,289070062,727572,223671,2585289,505286527,14771,427980045,912,6167,12554,1172514164
4646902.exe,642057,107593865,92796613,1594700,94271548,1486008,129022,1608561,208919474,9946,138259207,1041,7216,8675,414703586
466493.exe,1706444,123178247,119123623,3287360,119617705,3175655,677612,3775390,317247421,13090,172551022,1697,4226,3228,500972237
4699989.exe,574089,85280796,93999122,974177,95953987,748837,141391,1381309,194561901,7706,132609422,524,2713,2169,334739742
4878682.exe,603405,92978844,107282942,1524703,111270314,1168012,148921,1480392,201363378,10804,119788762,1038,5950,9604,476757244
4888119.exe,1183012,83276134,99240631,97706,100531218,89968,225109,1489287,184712377,5576,129426341,914,1602,2396,319620012
4909871.exe,4171966,166413076,100528842,1376533,101425193,1369374,3872460,13287418,287727708,88516,152307402,2870,4444,4925,571458799
4958343.exe,698425,415245709,290226331,596517,289360764,1150968,178321,2723718,509984265,16892,429920699,1034,7895,17665,1230586777
5160992.exe,589722,98557845,93939859,1448689,96798644,1171316,168122,1463229,201094439,8442,133839703,527,3063,4835,374243993
5253674.exe,794569,402153382,288133591,1003439,277372125,1736712,183725,2618480,490749806,16250,399344475,1034,7562,13900,1172313170
5266960.exe,1469018,418939265,280923857,1896683,283960524,1519387,225788,3053471,521496746,20749,452124195,1938,12463,25331,1246212088
5400133.exe,579829,98278284,90928289,1279835,94077922,946226,156039,1452812,201994419,7967,137598956,525,1896,1738,380545234
5470489.exe,638781,86875072,94685110,264023,95685206,208573,194273,1375662,183100246,6221,131930036,524,1947,4473,321411376
5473977.exe,547956,87456289,84725591,1193206,89426223,912161,142454,1407990,193088780,8282,136495483,524,2705,2608,341981138
5494547.exe,613585,81386809,99019539,236889,99644208,190290,168336,1351532,186008477,5676,128999458,527,2290,3255,321753779
5550352.exe,572991,85163804,91727408,754178,93929065,557860,187173,1429267,185389265,6332,135800095,522,2864,4996,333108481
5755609.exe,634990,106696403,88107206,1535104,89504375,1338726,172458,1597768,207163056,11165,143913749,1042,5736,7798,402377527
576026.exe,1144444,99998634,83157874,1651335,89089263,1221848,226539,1967370,197177332,11775,145095264,1948,4984,11370,374289076
5794115.exe,773618,100105683,91623140,1653741,94913586,1190753,204387,3039964,201854864,7660,141363400,915,1922,2401,422731639
596008.exe,1187215,83341488,100730484,72785,100624422,72121,130973,1135263,182158802,5977,130698491,916,2104,2934,323418986
5961211.exe,585578,94988263,107939597,1781817,108324595,1638575,106902,1545860,207154532,10359,116941073,1039,7012,9434,491965462
5975913.exe,821814,98942514,86140107,1602331,92040679,1192911,199433,1646149,196979177,8431,140134663,719,3345,7011,403036098
