file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1016334.exe,5225660,149153108,109811611,825193,107492400,825635,1575551,10700017,383857204,195019,147304616,3385,9469,28471,469279586
1135440.exe,5040538,153461968,115676760,2763620,115389113,2762359,1218497,11483078,413616191,191694,151713911,2479,4566,19630,508517193
1147117.exe,5110830,156324864,133032821,2747325,132879766,2732291,1351501,10766094,439273765,176488,163561171,2871,8634,20816,516044578
1199099.exe,5189108,104823366,102078148,756360,103832239,751920,917916,9133744,350848196,103157,153442695,2480,4411,23905,380499736
1379278.exe,4105103,195080797,148228686,3198769,147656803,3191019,2033108,13680924,936506586,403429,196937795,2479,662230,384592,669842621
1400532.exe,5261087,337079492,235933397,970785,239589462,964374,1056996,10248702,595556038,112364,385103212,2667,9333,33439,1049122393
1604299.exe,5037645,378961673,241752637,1575725,242823064,1552483,1390448,12358253,1092995533,345889,387569972,2474,641689,326608,1163479668
1749177.exe,4947017,207325175,159275431,3029079,158457925,3028023,1481037,11468620,993371189,492423,212915559,3258,587835,772481,711011901
1779544.exe,4691073,404558478,258694770,1550759,258263304,1544972,1800261,13332271,1108327459,411936,405747256,2474,212890,1016617,1264990200
1817867.exe,4957438,412434301,261831379,1575309,261317937,1562811,1984885,13510949,1124687635,441816,411882705,2667,210331,837185,1275153107
1963979.exe,5319031,329718863,243732509,956119,244825995,954110,949870,10060288,593812529,114281,380681003,2672,7316,26227,1031419999
2024525.exe,4725796,159064875,105309628,845991,104713073,838885,1652593,10233457,378123711,189626,151815552,2480,6100,22815,520542475
212795.exe,5049868,146280445,110070944,804733,109807975,793909,1678769,9625806,374644299,183948,165206320,2868,6237,24438,529703617
2265396.exe,5775332,399140531,261509551,1518726,260464997,1560799,1332955,12695995,1140795327,408162,404030504,2613,601295,681028,1250911187
2286318.exe,4863253,140885194,117449925,2487804,119389716,2462573,2578098,10995446,448262230,284747,158850194,3651,10319,29664,503154787
2349449.exe,4788969,181416577,159798557,1317941,153868182,1325916,1784017,12508445,873844127,434679,191451866,2868,220825,239760,607429941
2375147.exe,4713423,411927005,260957204,1564485,260458293,1557369,1852728,13661431,1108696088,410197,411768335,2473,621681,543586,1271343704
2381481.exe,5151661,182376077,160766281,1284365,160870778,1302616,1703644,12187861,890238461,430206,201383374,3258,617041,546704,610762300
2490986.exe,4950525,197670988,141881723,1447202,138120173,1468860,1588798,12789416,895633160,403728,198064212,2870,414246,837853,658010417
2614346.exe,5137229,211905341,143544347,1237101,142992481,1267351,1323599,11530412,896011496,412008,214431345,2674,203585,19942,695486831
2766234.exe,5187026,141192374,108863189,2479824,111761385,2486657,2219584,10975149,441970002,268706,173506065,4168,8290,32109,484120409
2807545.exe,5117096,112611479,97678029,774434,98819417,769671,1176184,9630073,354531886,106800,158745960,2871,6177,21661,411661255
3007872.exe,4737969,156410089,104917392,870253,103955822,862050,1693029,10366195,381043263,197716,148162042,2483,7648,16355,510529889
3050670.exe,4690759,158254931,105547211,839270,104943054,830259,1630301,10217563,375466597,180829,152815057,2480,5268,24352,526415910
3121765.exe,4740306,156686897,104443232,851763,104062597,841249,1676219,10255066,380603685,197849,150603815,2480,5464,21998,516541671
3401505.exe,4724149,173648172,156041252,1352072,156545058,1335417,1931259,12512856,879909347,423442,196876520,2675,647783,341186,578601285
340754.exe,4967621,402666398,259037004,1545282,258632417,1544205,1792043,13394402,1120591058,443921,402079144,2474,606165,458107,1249626956
3509617.exe,5244488,317802756,238544608,960144,225448385,1002049,1433062,11051140,567517152,218477,320021459,2670,7083,24560,937969333
3585983.exe,4701722,405502340,258075538,1606800,257129145,1597241,1884563,13553522,1107449398,405355,404476982,2474,217167,249157,1259703341
3588461.exe,9720658,225438835,192172532,3759873,185606690,3752726,6917725,26419338,1205213434,988432,229815668,5017,219033,53910,761415845
369842.exe,9063682,417999588,270928403,1952158,270211006,1947743,5795057,23240482,1358733016,949858,414040794,4819,617833,869314,1305624025
3753295.exe,4713440,141003645,103542043,823004,102942232,803022,1595660,10060139,370040977,149452,156993385,2479,6958,21513,511903472
3836836.exe,5398051,313607401,236073677,962616,235264369,959225,863302,9914732,583500484,147198,351951864,2864,7892,32969,957693559
3871862.exe,5050939,399716926,254166125,1542401,254355620,1515480,1531073,12768072,1097259683,360846,408725901,2473,224029,27025,1227260372
3930881.exe,4927991,412580740,258517737,1556239,258348524,1549720,1896260,13417231,1111055299,432006,407967041,2473,618098,448716,1264858727
4159594.exe,5344983,311314373,239597185,929607,239152561,924617,911991,10108318,577400096,162756,344560458,2669,7424,30324,938074927
4327769.exe,4846967,161092163,102869690,856921,102282112,844435,1799100,10439717,383069835,209334,150209045,2871,8191,21259,526805757
4462753.exe,4941698,160302272,107932195,878687,107153979,868332,1744203,10495980,384481634,209801,152207117,3263,7037,19046,523481387
4547977.exe,4396492,367878919,215122868,2923803,214649434,2915727,2102948,12446252,626155531,230336,338495143,2866,10210,33222,1125012880
4650304.exe,4736727,158083625,105604346,852865,104824322,841764,1688624,10180186,380030261,204745,149657677,2479,7044,22422,514932101
4713330.exe,5583435,403388647,276735286,3327655,275716412,3319702,1188626,13753403,1152776721,385418,416030707,2669,1027619,30145,1246831134
4760452.exe,4833462,166660281,102047163,857476,101275540,852021,1808501,10464144,378624169,193318,154331501,2872,7995,21137,543963647
4981872.exe,4853629,411553639,257965934,1642272,257407529,1637915,1907033,13372408,1100979678,391615,411564411,2865,232318,31881,1254227425
5118033.exe,5099979,198414403,135883146,1293156,135851847,1309500,1571041,12192787,892509664,435720,200573397,2478,200627,588577,660102068
5445231.exe,5135119,164638909,140741428,785243,144787304,772604,1207385,9677223,435242159,99774,223756348,3261,7076,23367,584570446
556438.exe,4897986,415000098,259593662,1619328,258935971,1613350,1808710,13250708,1114630875,426066,409610687,2863,213839,189393,1264590737
5686669.exe,4708883,155435071,105820358,848108,105264849,842906,1733972,10446786,386269272,211590,148967592,2481,6864,21533,511254464
5734497.exe,4889458,442535253,283181313,1636871,282668101,1630911,1817015,13542120,1185323970,377858,449650728,2473,242384,232903,1379283126
584976.exe,4760146,395126749,272861213,3300396,274236252,3320323,1662691,13684170,1166722699,356042,411493827,2471,664776,547811,1246199858
5890862.exe,5204420,152696366,146671911,760104,146361198,750108,912300,9187182,424333720,111172,197720911,3266,6645,25159,531427340
5919264.exe,5014544,379010229,242296879,1558673,242944281,1535924,1478238,12494108,1094441896,354359,389642799,2473,645888,817474,1174076048
5945162.exe,4757391,158452095,104945369,842909,104334287,836574,1680841,10275754,378897964,194240,150820485,2480,7689,21046,517883306
6049277.exe,4698012,155210508,103860085,842111,103248276,833395,1685148,10376698,379890952,201438,149472401,2481,7055,21535,511817191
6070349.exe,5122729,409867542,261815492,1654051,261441515,1651916,1891858,13647311,1123391687,439265,409457493,2863,598426,196082,1253167054
6096802.exe,5238852,406440927,258655665,1759458,258406616,1767581,1794951,13436768,1131459018,438384,406653486,2471,621387,760179,1247710667
610376.exe,4371296,139497921,83480353,2745000,80006484,2740149,1914140,11534170,395321371,251413,113458344,2479,6647,20488,470182651
6116225.exe,4938774,112465324,99868234,770940,102653782,761759,1177256,9376356,357099710,99496,157150243,2478,5972,17728,419477865
6387452.exe,4784536,153396344,104052346,837881,103291869,828877,1693742,10308300,373375071,180751,153279497,2481,7350,24844,526196747
6388784.exe,10793277,460010516,314762246,4131752,314280137,4126363,5234144,24738217,1474050002,971638,474242262,5598,599178,623777,1447451980
6489020.exe,4615881,139456676,85635220,825104,90837780,808869,1641936,10155306,355344671,149532,151201801,2480,7839,24131,500263731
6522713.exe,4724730,403795263,254611827,1556953,253861401,1547676,1843916,13449710,1108883525,409245,403638315,2475,215754,649445,1233149761
662138.exe,4960718,198517957,137171273,1311137,136814003,1328735,1663525,11965144,889289828,425690,200631274,2479,589391,27015,663076135
6856892.exe,4746108,157249126,105195807,846624,104534619,838451,1685354,10265986,380721191,204523,150299075,2480,9968,22025,515818120
689377.exe,5238084,199234049,136205362,1470433,141470290,1566105,2329584,14341647,927479048,440763,205757239,2626,199999,112158,661021380
700618.exe,6238399,396082744,236823217,3183817,236071152,3096374,3236385,15341195,712175912,473137,399268077,4037,13813,32568,1241720717
7137813.exe,5630684,155837683,146902099,875763,135139191,917142,1536170,10208825,411236780,191836,143330096,4434,10450,34244,467739297
714426.exe,4652446,159938421,106227354,842499,105495143,834527,1692896,10259567,378827185,186058,154450796,2479,5287,22887,529109550
7156796.exe,4774035,155017598,103124409,844916,102468154,837846,1729071,10335592,377943435,190184,150240491,2480,6731,24995,514815685
7169393.exe,5040700,411273216,260246089,1554096,259808890,1547166,1919954,13616637,1118806510,443151,407776994,2669,611815,744765,1261392276
7406977.exe,5230740,192247020,138395011,3098466,137062108,3102653,1601519,11971482,920491531,497814,196816108,3258,591166,500347,649567392
7414994.exe,5080500,410135115,261319088,1630219,260514736,1624978,1965838,13828362,1127069227,442688,407481106,2863,207906,589107,1252645089
7457204.exe,5293570,196088270,135697520,1235624,135109382,1227532,764396,10623658,904883356,366719,201252753,2477,589618,690741,654608361
7718795.exe,4848559,154387977,105532313,867655,104952558,858262,1723775,10674206,387033953,214597,147995444,2479,6947,23097,505476738
784074.exe,4916420,115078335,100171631,780345,102580820,770122,1234691,9362645,358645311,104336,156596930,2479,5709,21170,423708042
7875893.exe,4961231,122673008,96169325,790155,97639686,782843,1349556,9595307,357914286,115580,156103565,2676,5177,15182,443706716
7954751.exe,4504583,172035463,76130533,1119782,78676097,1046608,1983866,10696827,374583949,162882,165002983,3261,9918,30127,605325437
7972688.exe,5092157,181221983,158394822,1260626,158704003,1279567,1743219,12103731,887635885,420587,209309544,2869,615281,326827,609944567
7974210.exe,4885595,401874335,258197881,1547252,257651691,1529106,1689663,13091309,1100777285,381917,409303445,2474,220167,41035,1265751910
7977254.exe,4882247,145092477,103237220,886481,102289793,877916,1793975,10568480,394457118,221888,142313108,2479,46855,23980,480612987
8177882.exe,5038010,185779514,159263834,2609626,144535534,2644899,2191418,11458391,493741151,379422,167130854,3263,7509,24409,561993775
8190404.exe,4720867,157425119,104809451,852369,104115897,842975,1672044,10419642,381689185,197265,150136527,2480,15808,14675,516244730
8224401.exe,5184693,198522337,135703544,1233128,135468315,1268111,1204437,11491143,891402102,402456,201259827,2479,593064,447524,660052070
8269776.exe,4734038,412207922,260348419,1559198,259476678,1554985,1838581,13510135,1110106567,411758,411681106,2471,626557,282566,1272088551
8300854.exe,4705036,405072796,259238928,1561515,258456105,1553926,1864270,13396266,1106342695,404002,406427174,2474,215419,272253,1267812675
8324953.exe,4708459,160002222,107685045,908289,107533838,903242,1878470,11139951,393637377,193782,154527373,2481,7367,23908,523810570
8344240.exe,4820778,412100639,260456687,1563602,259888868,1553752,1837865,13580064,1115580069,423829,409901664,2472,618205,477573,1264942985
8346271.exe,4860951,165679474,102736275,854817,102155804,846572,1735026,10355811,382944347,204899,148022538,2872,6446,26584,525500329
8380396.exe,4720051,138823153,116355735,843355,115567249,836437,1690126,10436730,388261418,209627,133852039,2476,6666,22086,540921329
8407108.exe,4886387,199559019,137096746,1344431,136778302,1339260,1730196,12338737,882686710,430339,200586830,2479,203050,24892,663411866
8457226.exe,4532488,186977633,130209219,1331585,129506356,1342126,1826102,11921188,864462995,378012,192092188,2477,653798,697327,634323754
8459541.exe,5010291,348339295,229070888,1219842,229622056,1203999,1507595,10967984,609798961,139816,381393085,2929,19719,30408,1108221644
8492597.exe,4811212,413274309,260723684,1558628,260175057,1549736,1876900,13416003,1110868100,414666,410748899,2680,622810,680424,1270168732
850185.exe,5690013,392722072,278603953,3329183,278136366,3324564,1032063,12393835,1158286979,354743,409062602,2473,219346,37506,1237166019
8536161.exe,4738011,157374222,105146331,836195,104603402,829301,1664590,10216159,375218685,180232,153242524,2479,7624,26172,526988947
8545589.exe,5226469,198424357,136469360,1260338,135944659,1281871,1395007,11566895,901797001,408290,201279538,2478,587404,540113,659830106
8546342.exe,4935250,115313716,99290081,773822,101882560,765600,1241740,9552442,359239716,105791,156799679,2480,4566,13822,428000057
8634018.exe,4230635,141876276,103688869,740914,102908402,730193,762280,8679001,335785211,89738,147769403,2479,4113,20762,475460450
8693929.exe,4755481,404593754,259234327,1557794,258560479,1548967,1833816,13601935,1114048882,419188,404824701,2474,214169,345483,1259616825
8739063.exe,4746074,156472216,104666861,862387,103794876,852921,1733556,10399841,381878373,199153,148305728,2480,7950,23450,506243181
879858.exe,5155132,198572151,137213307,1240818,136893332,1266318,1294517,11584020,891728242,407776,200497719,2479,589238,457490,663690980
