file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1536382.exe,7008867,310532792,171120355,3475961,174339603,3667105,5273810,16346312,592265913,259976,305665314,6777,22377,28395,1096089890
1578979.exe,11579910,1064869934,621790577,9040916,618672122,9099638,1686530,24107769,1691837084,346761,1065795625,1904,125742,40562,3577291541
1605758.exe,4868289,335159300,186945507,5018463,184215353,5264135,4050589,13487825,618429562,208963,305943092,6776,19360,15157,1127329777
1627487.exe,8907401,861748765,383120599,7016763,383488360,7010043,4679260,21743187,1299370008,484689,852891111,6781,21716,14658,2885058129
1734547.exe,14980947,884752622,484828222,5991525,486752822,6026965,3313042,29835416,1444295808,497859,901619827,4036,111640,42095,2640877122
2002873.exe,15198819,883896557,488114980,6043040,488234218,6060309,2986263,29022257,1437847023,507609,899978274,4038,428581,44945,2640804770
2049538.exe,5032491,381104652,185635594,3532515,177708152,3570058,4586723,14062956,668144311,221547,377531348,5212,7783,8852,1201657979
2134592.exe,6117688,229917628,162175357,3485820,162179970,3489077,1109378,11582046,464176824,139813,246254077,2576,7105,7149,853327482
2365914.exe,3885638,212040326,201157240,3869492,202605891,3877840,1414364,9525121,482172361,94647,216086657,2375,7225,11689,1000305977
2505532.exe,4462844,726878303,452638743,4698828,452417435,4697985,1079796,11200938,1203766113,193055,737371450,2573,111612,43273,2290240097
2521075.exe,4406194,252763885,159796829,3612892,162156606,3670195,1600903,9537775,502315019,86270,247305754,3262,22079,46469,940663528
2527896.exe,6749203,256569617,190891365,6637415,192669598,6744874,2513362,14314383,612244171,161777,269539208,4043,9532,6510,1044224680
2640086.exe,4118642,247399149,159089966,3334369,159812070,3510277,1602387,9912943,492661008,81304,249507267,4777,10217,17397,925842742
2653834.exe,6893480,276902132,158516092,3177819,160674448,3313825,4558849,16103580,592769957,211507,295703695,5526,6458,4763,1004470301
2665250.exe,3821547,234189147,170842631,3953401,170916631,3951276,970477,8455711,460985364,71001,243494408,2576,5263,8085,893838955
2701337.exe,5016183,197175355,145349445,2274142,146048766,2295677,2015208,11627903,377778140,148722,213722337,3600,5494,5840,747613353
3014683.exe,4086461,235268602,218465493,4209905,220459323,4221904,1509642,9464018,521100073,86943,250471766,2377,6451,10535,1143252228
3018918.exe,12635631,399673576,204885175,3858456,205025621,3863869,12679930,34720402,887086057,993257,411895857,6778,29920,46585,1151765516
3047601.exe,4433502,308239162,181657373,4299047,189259606,4373726,2048744,11077760,551524568,106452,312882767,3653,6734,11633,1149878616
3113504.exe,18133679,425869193,209577099,4935296,211431548,4995313,3101491,29091916,758028425,382558,446622408,4049,8270,4814,1349358986
3149650.exe,4119986,236596344,168821192,3944204,169128168,3952346,1405950,9108990,475098096,108992,252828243,2574,6337,7429,891734297
3242376.exe,4723008,268696581,184496501,4228197,184831296,4232646,1428214,9420155,508177519,111029,280347440,4612,26209,51074,1019549194
3324029.exe,6059308,219034921,151705150,3700110,151818118,3626080,1505292,11823896,446171699,128983,220764540,2186,11108,17993,808022442
3456840.exe,24404398,406817146,219563439,7005658,221888018,7201220,7937520,46283207,886081879,800434,427891279,5216,12897,6340,1523025099
3551847.exe,4300192,312860924,219064843,4203947,217923883,4284286,1181130,9630094,585025429,80569,316717682,2574,7319,20525,1269293365
3583821.exe,4685326,278584701,192388899,4024462,192233063,4024250,1027404,10310924,739574737,180198,291330876,2572,107269,8269,1034746768
3645873.exe,11257723,333678410,229873190,6176059,230940204,6197901,2602471,23149031,693631263,348392,342348897,3505,11804,10781,1287213703
3660770.exe,3619590,222812740,158690170,3642451,158106220,3553243,975205,8407373,447848667,89104,236625765,2384,8130,7456,843630518
3722205.exe,14184464,814105200,504202348,6191606,504333775,6146460,11664023,34324362,1591074684,822059,826165068,7161,122904,110046,2516083499
3795140.exe,11401519,443217951,244838707,6431866,244936820,6439939,2099173,21606416,805079763,291214,459664463,2380,19237,20038,1592385036
3806326.exe,14295942,216685367,203113240,2617087,200185593,2658123,4652631,25677742,574801884,1159241,218928367,3403,16026,22902,971308055
3843447.exe,6683260,323850574,208680133,4863331,208944628,4866879,1547300,15158950,642715428,208928,339362032,2965,9983,11381,1298898097
3930860.exe,3874909,219208432,170198760,3728310,169325442,3606903,1079745,8527191,442867795,70344,230001325,2579,6095,6606,858055395
3950897.exe,7640767,414509690,231749648,5562959,232667767,5687939,1957913,15206733,721604138,171955,417246852,4623,11088,6467,1505180255
4006798.exe,3954112,219977389,157942054,4034889,158112699,3968283,1049178,8549263,445946396,72866,230785083,2575,10414,8306,814499669
4176362.exe,6126559,283632298,196174636,3819278,196111411,3737567,2370024,11795553,781081442,228977,278640597,11861,160980,75556,1016792763
4210829.exe,13601852,380173894,232285806,5444054,232261465,5498957,5964202,28759406,769705543,794130,386958028,5074,12018,13024,1410580788
4238522.exe,5572845,301052202,224253325,5499342,216366722,5473489,1763421,12567399,833288135,347275,315574467,2964,111904,118571,1166890582
4239983.exe,8212086,808470531,471315814,5002755,471443199,5101060,4648479,19021931,1338663511,393192,819343643,6617,115066,30075,2522275079
4267993.exe,4264391,357355457,206678087,4314353,211478540,4415456,1747290,10339254,618152214,99956,366138491,4043,6574,7154,1282830067
4371445.exe,14366342,884113069,487656854,6019322,488185057,6040519,3168784,29164772,1440481788,502562,898630629,4037,111622,45811,2640030483
4526562.exe,15015513,839460636,484492024,6014631,484888496,6093649,4161177,32335034,1420699421,531647,860887656,4037,108145,38497,2604413394
4558965.exe,13178976,367561999,225473979,5244183,225491148,5275567,2582862,23539016,898357215,414168,386290844,3847,109200,11455,1336608594
4561699.exe,28733865,380700220,183389901,4267378,184414541,4331662,10486512,46686417,827389327,2068057,393325440,5606,9999,6434,1183048514
4577882.exe,5416474,404489967,213469708,3864449,214792476,3970865,2944496,13561463,906070900,337127,414793706,4621,111715,10590,1307153879
4619221.exe,4094705,213994977,124184640,1881584,129479668,1818361,1692262,8709619,359979253,44083,219873832,2966,4182,4600,771876783
4649754.exe,3549270,236852440,173729571,4291442,173832682,4290107,755816,7351028,503077101,37565,252205908,2183,10791,5903,944831700
4698440.exe,5996779,679537828,423417629,3398599,423507393,3407205,1078690,12602497,1063256682,168450,689133419,1693,111751,35672,2034128914
4776943.exe,6415231,248605008,173753969,4028829,174110926,4092072,2040201,13042618,730427374,249380,261529067,4043,114208,54816,917030832
4811930.exe,4135151,238305304,166675785,3578023,167828530,3592050,1248878,9293676,479964358,73141,254297736,3652,5315,5658,892503686
5053992.exe,5245573,268182935,183211326,4123584,183073731,4064693,2533765,11614206,533268095,184838,282736190,3601,7332,7332,976442513
5071471.exe,3418731,222682568,160640266,3585633,159935339,3482392,842926,7691574,447101529,39673,239417039,2380,6152,5194,848636871
5180754.exe,4091409,222677196,158952340,3674235,159187142,3672991,1050058,9368250,456128104,77563,231809293,2964,7142,11376,822803219
5235255.exe,19608676,419912935,271573437,5836312,271388311,5837056,17524261,49048985,974811512,1399717,430393835,7167,17008,51545,1344911741
5259871.exe,4839947,304617712,221223177,4137627,221660838,4146218,1153506,9543679,580282499,74536,324070472,3654,4797,6721,1141863203
5341331.exe,4304403,252089412,143669233,4000346,156019325,4051373,1946673,9963005,483827972,106441,257500310,3652,5255,6692,931176190
5395059.exe,20345270,728688082,441726445,7673404,441467269,7683324,16879666,47533026,1618902090,814214,728634393,6780,118369,62200,2348380153
5414988.exe,3906208,211821986,201907397,3877977,202834393,3889662,1435241,9358515,480018171,94200,215840418,2375,4702,8815,994699800
5576815.exe,6503335,316108314,211229039,3496786,215839834,3625783,2812006,13728714,646999619,120036,334706766,5046,6056,5416,1381019782
6184270.exe,13742408,455253431,231510996,4943283,237797390,5062944,4040300,28169719,1002069923,498837,451775944,4043,111787,10871,1557229374
6496522.exe,13999062,640580304,315820270,5321571,314886486,5316556,7911475,38752658,977180901,473170,626635046,5608,22234,5579,2028163656
6584489.exe,7229310,335232413,167068236,4586676,177095563,4714412,2744026,16236603,601886762,224098,337592747,4044,9240,5246,1197627241
6603653.exe,3702320,207584506,151794648,3559028,152889253,3508154,1787882,8840001,448643067,77451,221666436,3850,7706,5362,785519037
6623394.exe,4214914,277206638,189195264,4093329,188992710,4102844,989001,9506991,726113799,182962,285469737,2574,150321,127053,1053600443
6642080.exe,4408506,305834949,202644730,4477412,202795802,4485350,1871310,10562587,579273439,110637,312803428,2576,15395,21484,1218397787
6658705.exe,3713492,233843271,165659585,3719420,166123311,3728739,1199309,8628025,465595593,75297,246970151,3458,6173,6058,885971942
6763356.exe,12924121,392375973,242971161,4836711,242854908,4839018,3395300,25014592,747442504,476045,402846561,2967,18886,19326,1489152236
6786405.exe,3727075,210946975,150698442,3366088,151743373,3394116,1034750,8191477,427717729,77011,222172820,2966,7741,5945,791338429
6901034.exe,12143967,248672654,196446823,5052053,193585164,5181801,7161407,26353770,685020913,969291,266572140,5770,7296,4001,1094878473
6940163.exe,4152748,729624596,464834065,5164403,465162834,5166258,1406598,10916681,1214547204,270956,751508011,2567,114234,31936,2320856999
6977008.exe,4411045,210746441,150245297,2457717,150477599,2460914,1045243,9211485,586367619,176895,229296854,2091,106895,7222,767284641
7014682.exe,12458195,380795268,208121198,4767576,207290131,4818313,2926141,24841619,884181830,415076,397173168,3848,108476,10519,1295467422
7055026.exe,4309811,261846092,190330785,3848766,190836666,3874010,1298913,9245719,501460114,73777,281117666,3652,4665,5837,1001815993
7100074.exe,14539752,884253559,488044143,6046487,488085444,6059489,3031006,29472051,1436844215,503300,898165695,4037,117131,45512,2635187659
7104787.exe,6764097,701163425,448495673,4636086,447271953,4595596,1700567,13963404,1179013365,293430,720717531,2570,122959,326973,2196023849
7146604.exe,14458557,884554995,483386121,5998971,485928733,6040476,3340280,29084484,1439551928,509833,897322312,4037,114964,73773,2635430257
7147923.exe,12264127,359651989,205480562,6459920,206019551,6526800,3316049,26266198,720926965,328685,375311918,3848,7623,8929,1217829703
7191139.exe,14856031,410477898,213615295,5626236,214111348,5695335,3541955,28260503,994837939,505588,426430504,4043,110411,12721,1300016558
7309283.exe,9610732,385109324,233920657,6543327,235377290,6614232,3607654,21873471,775755877,476638,389969008,3992,12331,8979,1482664449
7458115.exe,10485733,493750291,227121278,4937302,231961608,4936950,3339917,29212880,2235114807,340616,503694860,5541,23396,9681,1645695486
7570226.exe,3989157,239627623,178473553,3945845,178556822,3949124,908599,8956708,477395215,72381,256218159,2574,5898,7559,925870015
7650173.exe,12020036,407647495,229150577,7217325,237108376,7310971,3241184,24502421,784520488,397505,421577573,3652,15401,5978,1407177614
7666283.exe,5417955,733163553,466980456,4804774,467369620,4800247,1605445,13050258,1204299835,226848,758589702,2568,113153,44448,2342989427
