file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1017851.exe,14992135,70035727,28360264,4430724,27105718,4588338,17262,1294252,222597723,8488,66328704,175,3613,1469,173239161
1222596.exe,14300608,67038433,53968724,5240608,54333235,5229859,11649,5360924,228498377,5979,68970504,170,2416,1635,225761119
1333078.exe,13743855,69110016,27391164,5139486,27478095,5112735,30388,1001937,238735232,6311,68662428,207,1422,1644,154615179
1497005.exe,12751580,165917798,60753701,5325158,60887250,5160852,47444,2047854,281884567,9129,228631819,180,1676,609,456790745
1682543.exe,14182552,89604337,32406649,5570192,32428422,5568721,9231,846088,224314492,5822,94520252,223,2151,1874,196880466
1738528.exe,24184998,764343232,614920666,5831754,614637344,5826733,67996,19470355,1154503372,31055,769522252,226,7840,3830,2622508690
1753870.exe,26773919,68596165,39155170,9175635,39772849,9230390,12163,11933367,329940470,9803,67484795,187,2308,1141,227791227
1769129.exe,23853906,759033951,603396704,5777523,604985574,5777228,59439,21580310,1080659667,27365,764740535,214,6841,3380,2589546381
1818972.exe,8314820,67265066,28445458,5606330,28284401,5620308,17861,977633,206780615,7577,68948215,188,2397,2028,150486779
1943931.exe,14142543,67608582,25445474,4686340,25882334,4691476,9897,1006406,211125873,6628,67236895,212,1653,710,157533000
1968707.exe,26781740,68303084,45546001,10152329,45622375,10147983,21767,15976908,337906984,8663,67362760,221,2270,957,196396372
2174475.exe,5954146,64168737,40021900,4948460,40259116,4958778,24402,875622,221551525,6110,66569898,182,2413,1915,183730071
2399424.exe,13855418,75760587,26785968,5602775,26789466,5606724,7473,4248889,210577952,7099,76797965,213,2248,2198,155378614
2414239.exe,14604534,86524155,30355456,4767425,29517453,4818853,18394,994880,208418945,7326,89516341,210,2474,1603,205869100
2467389.exe,13051234,61748987,26973736,4837656,27007936,4831712,32136,1198797,211202009,9537,65923020,213,4085,2039,149108646
2520984.exe,13789765,64989220,26863874,5146761,27178186,5052814,31544,1758288,200650181,7081,66654040,222,1276,639,162881798
2539436.exe,6508870,77568602,52303853,5468813,52398926,5466053,18695,881877,245944381,6003,79800706,157,1560,725,313626333
2619764.exe,7821768,65011253,40264978,5252563,40144554,5197700,57963,2774602,205471262,7655,65984969,194,1933,444,197148916
2636614.exe,67144538,429992898,314622274,23105928,314657566,23097471,82032,84388783,1951265287,49525,428951324,261,12826,7071,1145923637
2664872.exe,13340924,64308419,26775580,4678343,26733642,4673609,10546,1828143,220764305,5679,66553002,223,2289,1910,137327980
2695910.exe,10860922,65849716,32028786,5379503,32026478,5377549,14504,876142,242220452,5993,66012485,200,1541,610,142162680
2754917.exe,25514806,93896354,27392672,5619546,27363941,5616238,21460,19512786,257165156,6417,95230039,226,1514,826,182680282
2820114.exe,14141446,63874099,26914160,5525792,26909561,5527822,31636,993158,207684618,6994,66333638,175,2344,600,151071024
2983368.exe,27563302,80645848,48941188,5505370,45990659,5792530,330394,1753961,361550975,11612,82286185,2893,2531,812,264852951
3008897.exe,14440797,63277556,26573837,5473933,26584202,5470601,8853,881112,214689300,6981,65741085,175,2358,1694,149649328
3048609.exe,24891779,66472038,39327027,9199777,39497714,9273778,37050,2169839,355336117,10667,65515986,185,2399,1055,199093668
3261436.exe,23912769,757870539,605489369,5809286,606547619,5812033,76705,23091991,1165531177,135371,766627501,222,6989,3146,2595482630
3341389.exe,14370781,64639183,26828770,5528945,26787478,5524658,46538,1940538,207511340,7874,65949196,176,2225,523,151182028
3457019.exe,6158296,65926594,27118183,5226803,26710523,5274712,54409,998171,195595200,7111,65569523,182,1278,641,137676087
3564194.exe,14453677,64803304,27190840,5155402,27344341,5100951,31715,1078741,197438086,6892,67101091,243,1224,430,133821350
3608182.exe,14762729,64745603,26784353,5601198,26759781,5608909,17432,4002753,209566470,6717,65835619,176,2434,1175,136947152
3627461.exe,6318472,67474755,27809491,5507435,27994365,5503811,49907,994076,208971324,7682,68640099,175,2574,776,170997489
363509.exe,7758365,70218384,32001223,4680971,31931064,4685200,10258,924378,237898142,5960,71657399,188,1556,1425,278143548
3666543.exe,167023,4228184,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,208,<not counted>,<not counted>,<not counted>
3731597.exe,63716948,276058830,169388627,40626776,169561538,40634576,120198,12400465,1624248690,40974,275625081,182,10221,3770,722592345
