file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1267787.exe,1047772,335781749,210218498,604183,213247005,606414,245578,3587941,392772974,15571,311564754,1939,8868,28060,991692134
1327269.exe,10696888,163189076,144485441,723349,140752800,723401,1708975,5782929,518568918,35187,150184512,6382,21746,55392,591133627
1343486.exe,906061,326121610,213890669,572631,213769079,571762,157243,2875862,385300706,12948,306689079,1937,19575,24939,967833113
1414577.exe,629322,89982990,74905533,60287,75749594,85644,145510,1397784,144960167,7015,84565658,1043,3818,7001,347256521
1417709.exe,22938321,246217320,164753470,2771387,159885667,2789225,1064084,21801039,924389626,44450,246117239,5697,15085,50238,791264197
1440839.exe,174126,87855968,62550195,84121,70794669,130541,120834,1536608,129296751,9983,95720965,920,3263,2775,306796189
1447707.exe,918280,80320747,96061107,44483,97445604,80144,183875,1821666,143839753,4413,81977017,914,3705,3854,386832773
1526865.exe,20855317,241246274,172507371,1852494,172157377,1739411,5563330,13338779,869121973,96356,235274026,13318,21849,91737,811900530
1848211.exe,212008,314356624,196767342,528321,198353461,525065,130666,1565319,348584189,9294,325991093,520,3588,14680,935896362
1928955.exe,2875015,88945380,69946507,40821,71792423,38353,222931,1868043,146148523,11467,102693672,3749,5825,12583,362121536
209081.exe,900525,85856238,90523344,1734185,91608252,1745591,185303,1945662,219175187,13492,111700404,2296,8529,14360,408387356
2149463.exe,798756,323432105,220856807,580983,221858270,598756,205118,3270764,373505538,14981,310205369,1939,13541,27271,956017936
2257128.exe,3181353,85599148,78960834,48582,81152491,45266,239024,1999771,165258985,12631,104311062,3752,11042,6369,330444997
230934.exe,627048,318100789,194573520,565172,197845835,571077,205258,3229489,365543404,17260,320192658,1899,6254,31362,948718290
2369399.exe,3168156,87416356,78844070,45971,80803829,43237,216850,1501662,167971863,12881,106649839,3749,4501,13961,349473004
2478892.exe,298826,339595491,215360875,590384,215051564,588441,97872,2788566,375883227,12021,319424495,910,4149,12191,997967143
2588525.exe,288660,315636152,205036287,719385,203895746,713751,199678,2601095,355650158,12138,328430739,912,4335,10576,940962258
2725657.exe,3255454,87722980,75629634,49992,77890042,48500,281927,1962342,159713082,12127,102869520,3748,9634,6396,347378803
2791527.exe,389496,317915422,202481217,576707,203355586,562338,154035,2173226,356148978,14416,328330900,1033,7423,19002,948798198
2837315.exe,15598265,159343809,146398416,730567,146838003,725660,947955,3797770,435420415,25920,149833606,4830,8526,45075,575472060
2905927.exe,28745421,209808183,178593683,572893,177179411,564152,456789,7376472,555057098,23116,218983289,4040,11683,25199,697191364
2973689.exe,8958376,401203983,268097431,908207,260691295,888987,1404126,4848374,665605146,39166,389407794,4816,9482,48034,1209716198
3056990.exe,199342,318331944,192674879,497967,195638381,499720,118060,1613904,346886719,9399,326161253,521,2923,15549,936158477
3135394.exe,13767661,140174702,107624918,368745,107068588,371759,277750,2088114,337353760,13909,148868965,2477,5524,20017,440140484
3326099.exe,15513031,157318747,147768681,720352,147675609,718674,785114,4215550,430323657,26061,151076490,4822,8607,31277,573494910
3373624.exe,1795220,95450948,82795604,68300,86019555,119766,543145,3441040,152797694,8604,88111700,1695,3662,8332,338395261
3386412.exe,217571,319451276,199310544,550801,199960216,536860,145231,1913015,347865069,10383,326486380,521,4720,10077,937910024
3419202.exe,393647,313342718,196139434,536696,198508052,525010,146082,1968938,349591077,12463,322986969,996,6037,22166,930938273
3713341.exe,19051774,435732803,299691951,1008536,293791862,996170,2806187,11119669,886780904,71906,465561082,10649,22898,102197,1435901768
3823732.exe,206027,316911494,194498211,499283,196810914,498718,114492,1590430,346372455,9347,325263339,519,4971,15508,933100700
3864459.exe,225842,89026740,71081889,92009,76716466,145619,178131,2386685,127924294,5724,97313694,915,3155,3504,311475990
3985474.exe,6688680,128910012,105113583,437667,106691053,431426,450899,2038603,268499999,10926,131885342,2476,4790,20139,456059455
404520.exe,864998,102082998,90883785,1546978,91768842,1574278,223477,2393929,219096990,11647,108271325,1946,7071,5206,436569315
4056668.exe,253684,321168362,202823902,580221,203467184,557285,159720,2264208,352634719,10055,331987782,907,3289,18154,952901757
4111853.exe,217671,316562409,195889653,510571,197856731,507599,113458,1571141,347565722,9032,326466312,518,2934,12857,937233322
4413471.exe,278512,319177220,198732827,548011,200864443,532516,161037,2161313,351053184,9642,331135403,909,4131,12805,951521695
4456241.exe,263478,86864273,75658155,158843,77300593,164826,173627,2151962,123058791,5979,93730322,917,2169,3263,312387022
4563103.exe,641463,322755715,227694588,630880,230536121,660897,218378,3603966,373335372,16459,320437392,1938,13511,37401,962228643
4731548.exe,215267,92118146,69928597,42338,74715293,109007,77571,2330422,130632630,5399,99304600,915,2256,3221,321689754
4773678.exe,573866,325135605,230090869,648029,229773436,668369,198777,3399468,372216192,15119,318405459,1937,9570,28876,960321402
4839731.exe,180505,86022528,73075133,126672,76848245,147149,89625,1294235,123126598,5781,91361601,525,2082,2073,303998349
4965248.exe,616415,322847310,226181892,638581,228894913,683010,272228,3320050,370922264,15614,320543442,1938,14401,29252,965912004
4966879.exe,267597,84190229,74241692,178088,76634437,180106,116675,1314229,122579851,5379,90101389,523,1999,4928,300109230
4976437.exe,277478,86398755,71284227,116097,73010187,146274,133102,1358395,128111887,5965,87550046,522,4186,5840,303486655
5091866.exe,9007343,393625138,271861184,1242343,272821045,1233747,839495,4096089,674049288,34437,390509585,4816,19297,44461,1176621660
5095087.exe,10939129,404832322,289719524,1826189,290494674,1843649,1622283,5923224,729334900,41137,412646340,6378,28971,52741,1438141259
515912.exe,1402256,83377254,74652198,41495,75905163,52952,219310,1788667,149759553,7830,93296820,1945,2879,4604,326259145
5194694.exe,918540,320876521,218502364,749136,218521283,769595,239115,3044668,382442417,14179,303551466,1939,14857,23700,951433658
5208366.exe,1307404,84008509,74692766,41291,75849926,39508,216807,1760291,149541067,7596,94216189,1944,3827,4953,336519986
5219347.exe,1728701,358094200,237237703,735357,237271238,741842,466129,3651521,420981225,11259,368218105,1693,4575,8290,1059223791
5221218.exe,15551616,176602676,135873498,414495,133767661,416822,914097,3811743,426039792,29384,162183991,4823,8406,38305,570821510
5245864.exe,10787782,391398966,277704456,1028463,278503644,1023850,1782118,5657213,712116935,44250,416491932,6378,14355,64038,1211162725
5258624.exe,180627,87193628,72187252,110013,73875949,137149,68977,1284013,128230821,5096,91246473,524,2187,2716,311100373
5274754.exe,573620,322697826,229737983,618139,228964612,645524,230491,3804714,372571272,15058,316639153,1938,7969,26036,957902097
5422224.exe,946342,325623865,210052956,584367,213133347,589701,243283,2946352,387317259,15305,308703564,1939,12222,31545,968374749
5429242.exe,536603,103550068,77362407,38773,78781677,60736,133392,1402191,151309634,6389,94942346,1040,2746,3645,367949991
5455839.exe,1506886,127022763,117514168,1943542,117895240,2117056,1198814,4589128,355706631,90963,151347393,11198,16935,66454,471190546
5489768.exe,15390235,163581876,147831296,691345,143269996,681216,1034227,3935466,423995991,29026,149045656,4824,20057,32976,587030934
5505709.exe,1387565,84388320,74362881,39549,75430929,52070,222652,1747140,148800345,7687,92813043,1945,3478,5407,340517171
5508609.exe,3052849,82973167,79276343,50302,81440935,46771,331381,2215000,165741029,12544,103655107,3749,10856,5056,349020769
5521819.exe,991641,327606789,218338086,589060,214283698,589198,330016,3329426,389393072,13770,302691196,1940,12192,25307,957881042
5555464.exe,254521,313764765,196714943,518300,198170032,516990,109370,1548538,348048546,9610,326370101,520,4261,15968,937879873
556487.exe,16973561,478519177,336149952,2417417,338364901,2247161,11060197,28863020,702074008,153304,475180076,5598,14430,64709,1671610471
5568977.exe,29781946,345928892,228999129,1002366,232885327,996936,4904578,12390028,954165571,89309,331905390,15927,33828,111872,1212973898
5706628.exe,10256031,147013718,106247504,427071,107050053,418357,1090133,3520189,374629689,19415,146963535,3257,10867,26195,463440616
5712195.exe,678116,324374835,224444082,601259,227872688,623395,259715,3656262,374005686,15892,314748403,1938,8830,28989,951589678
5904572.exe,309503,327020890,211306397,734881,213121313,748330,785712,6022852,368963366,14122,326054905,1690,5109,13617,971489606
5930892.exe,170635,88252532,73935292,149317,76724929,166882,119489,1328185,122662149,5915,90996891,526,2290,2711,306073387
6023868.exe,10063348,146260151,106611793,417575,107790596,418701,1042605,3789438,375017384,20070,148322842,3259,7211,32142,461806890
6129937.exe,390868,320657742,202024167,556250,200106192,546702,164590,2270632,356020353,14084,320799014,1034,8932,17841,944649317
616040.exe,2773805,105830320,85071228,48935,87676900,48543,240964,1280284,179292709,12135,134409152,3751,12590,8801,377929945
6323073.exe,15621958,175558182,148363586,431305,148132131,430110,839545,3169460,425917678,28513,163486809,4824,20018,38099,576622468
6338103.exe,12607545,174203304,153957052,403857,143950150,419269,1715698,4983726,441789268,25577,158777785,4811,10288,39520,660353551
6477903.exe,6000670,305087411,217789518,483935,220150631,396803,2085053,7605834,414912131,32149,324993857,8016,54216,88317,914637594
