file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1017040.exe,189937,145205573,79510126,80970,76248553,72005,107929,1496712,153377563,8920,137209744,415,2482,4106,382883754
1140402.exe,187421,128891099,78447051,33735,78312947,32442,55907,662358,152341201,4821,142404062,374,2662,3617,361232013
1187270.exe,283388,44038985,39209154,33595,39271403,35396,80195,408660,63515228,2791,70403985,612,2453,4822,170755798
1228057.exe,206382,126094945,78488995,31809,78438986,31978,50294,634620,152180276,4457,142658206,375,2688,3519,368358549
1357465.exe,182397,129482484,78680970,32888,78844860,32116,52459,643029,152089856,4500,143745015,377,3609,3299,373173993
1367032.exe,199432,128582786,80636047,33716,80719217,33066,47477,658671,162066561,4581,147191837,1351,1801,3860,368077522
1370800.exe,132398,49769126,20854369,53409,21024149,46378,113867,856485,37033738,3764,41039252,621,837,1059,132173366
1671790.exe,69546,3058228,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,406,<not counted>,<not counted>,<not counted>
1803796.exe,758723,52651237,34291783,21900,37206716,19935,409236,951220,65524264,1908,73692566,2143,2007,1859,183178460
1845510.exe,378259,144682737,83140957,69128,82995454,65799,173216,1035795,172552273,6126,154307344,1649,2996,13308,398656544
1992685.exe,216198,126961140,78591534,30303,78402599,29624,43696,604506,152167337,4175,142900812,375,2790,3728,363998814
2006045.exe,583173,18125294,27089923,15245,27970442,26683,98181,500315,43009802,7774,38195030,625,11597,<not counted>,<not counted>
2169893.exe,274188,127604331,80233670,35195,80370084,34932,46496,648423,155662134,4441,146131010,623,2918,8528,364252912
2312876.exe,257735,8991475,29711130,12396,29579808,13590,50727,374926,43972690,3267,39393860,181,7674,<not counted>,<not counted>
2358896.exe,165980,4099401,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,404,<not counted>,<not counted>,<not counted>
2395064.exe,194909,108640200,14428808,37018,20842614,50006,1734862,3012865,120444223,33932,60257587,6481,12800,5929,348773712
2436754.exe,250643,47621409,40984546,41615,40816828,40134,91623,431348,65648364,2635,71681702,862,2805,5805,185544173
2448903.exe,141339,126649896,79518140,29942,79498189,28685,26720,591751,148685043,4021,143910703,383,2539,2211,361856172
2462469.exe,81123,2793856,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,409,<not counted>,<not counted>,<not counted>
2578170.exe,680728,34960983,46234773,44801,46094710,44168,78301,474549,72909502,2571,73243929,1376,5131,23164,154696120
275342.exe,210608,130217401,79334269,30487,79467170,28683,32830,616571,151170536,4249,145923480,378,2496,2482,370005861
2802363.exe,172820,135758173,80427197,29219,80422074,29177,28252,617633,151899099,3957,149918039,382,2298,2609,370583824
2823661.exe,251606,9303741,34059727,15839,34024764,15075,27183,355206,52019099,25473,31431617,2339,9707,3056,51239528
293813.exe,1801160,187224647,99726055,85414,95566695,81327,2344995,4230853,207239853,77778,118809489,6233,6036,22422,586532878
3040402.exe,951771,25850835,26865414,25023,26986366,23537,226880,486599,58313768,6802,46597514,2087,3377,9602,121030763
3095970.exe,954271,31916584,34978715,26334,35206483,27367,180804,491665,66755367,3571,62305887,3121,8852,9882,151850322
321299.exe,162772,5200675,26138358,15425,26332264,24052,75865,457250,41064710,3416,40423288,383,<not counted>,<not counted>,<not counted>
3644759.exe,100050,2880331,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,454,<not counted>,<not counted>,<not counted>
3648700.exe,188030,129946922,78939527,29177,78561266,31147,55065,631082,152756264,4381,144325821,372,2693,3445,367030484
391684.exe,316329,136751281,84026497,34998,83936040,34078,62668,690421,158751212,4576,151014291,1375,1534,2832,385853259
4011765.exe,93432,3278218,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,452,<not counted>,<not counted>,<not counted>
4055920.exe,271429,8989318,34586510,12421,32257653,15192,204422,697418,49514333,18073,32653494,1353,4759,4450,77841752
4076325.exe,275839,8581041,28209996,12184,28191052,16320,71448,551908,45422217,3926,40866775,430,11746,<not counted>,<not counted>
4162451.exe,84288,3373877,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,382,<not counted>,<not counted>,<not counted>
4162787.exe,171205,125769437,82250511,32044,82322149,30792,48214,669637,165429547,4768,150170434,2349,2156,3428,363555007
4234660.exe,170968,135238528,79376315,31303,79404802,30999,30573,637224,153456697,4148,146679750,380,3101,2865,375467646
4310645.exe,231646,48083431,40663399,35958,40594077,40218,80417,424861,65091446,2749,70827301,612,2116,4686,182862357
4353494.exe,521602,124791796,82902978,34710,82797215,34231,58440,711977,163800675,4835,150203085,1360,3566,15150,361049751
4359088.exe,97125,2926563,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,406,<not counted>,<not counted>,<not counted>
