file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1285040.exe,668852,309688084,206345762,1289801,206396311,1286021,298915,5947195,1537704482,54940,308901268,4038,23248,38973,1866084074
1369343.exe,1067354,1115431585,804134720,1479289,801283502,1490757,739792,6940486,1748763975,57098,1107617103,2811,19943,29017,6380267885
1591395.exe,515243,305632655,207093443,1243828,207195294,1247417,314142,6331219,1430964320,43829,310351464,1111,16060,12863,1855055774
1782229.exe,531679,305512916,207214241,1272562,206315638,1261764,216419,5163306,1413863144,44587,304970341,2084,12903,18967,2032512774
181251.exe,1222370,419260777,227525401,1907655,224832392,2022949,1452260,13942636,1531256548,98408,429298279,2603,42158,54543,1911385301
2042950.exe,512278,207146270,206760097,1224036,206915111,1222079,242860,4522362,1241505096,34120,206848422,2089,7950,3391,1749814558
2045625.exe,591132,309913132,206722627,1250006,207005608,1260945,825138,5994308,1541181514,48726,309196410,4044,9975,5009,2068383127
2048339.exe,653255,308378204,206896935,1294888,208210848,1302447,387390,6065209,1575676163,45590,308615221,2084,11169,5631,1846429641
2075294.exe,593513,207424505,208534966,1253795,208555410,1254197,470255,5381386,1312236660,36022,206451326,2086,9541,4169,2976562287
2110646.exe,693252,307607407,206658279,1260440,206623892,1260857,170198,5425779,1535583011,41280,306951476,2088,11311,4985,1944914293
2117851.exe,538045,1013578787,612838786,1481119,613522869,1466814,223578,5305497,1485902114,38136,1019278287,1689,9277,3644,4180810422
2266288.exe,312172,310795153,205259418,1122478,207882551,1127392,425009,2737685,584840321,16786,314615711,2082,3814,1350,1790182981
2275011.exe,381069,305114172,207481660,1146168,207800644,1145337,202347,2556606,662687114,28450,308750029,4034,7989,32743,1344576238
232022.exe,270477,305096633,208240504,1135256,208245700,1131852,107605,2518593,663749816,18254,308127040,1108,5106,2037,2063064152
2358242.exe,865926,1420116927,704286234,1519838,708469059,1521244,557508,7383469,1999893868,54966,1422834158,3014,13491,8809,6912218405
2361679.exe,563394,305837460,206020417,1267939,205915339,1266383,262244,5304883,1411086603,43329,305428277,2079,15202,18931,2032279953
2383883.exe,594720,208815484,207736936,1243961,208449338,1240344,498706,5180429,1290647271,34364,207744754,2083,9141,4253,2765781890
2434254.exe,973476,309135422,207962851,1485685,208796667,1497046,298700,10319055,2971829785,77800,307612885,1109,22985,13423,3841024422
2468821.exe,778967,308562024,207318829,1270583,207271623,1270247,219167,5528257,1541053035,51845,307280220,4041,21906,36994,1839615381
2468926.exe,506144,305273602,206914594,1247614,206954260,1248867,78758,5011927,1434827050,39237,305499223,1108,10114,5126,2641213845
2560483.exe,528933,206863230,208530931,1230687,208438705,1222794,533748,5042060,1255271318,33753,206036465,2081,8695,3354,2057896305
2578381.exe,661617,307947203,206500781,1260230,206726518,1256864,325812,5467989,1529092872,40898,307661372,2094,10800,4261,2049637964
2590789.exe,321997,304169183,208740345,1137476,209523475,1156481,175818,2563569,658198486,18494,310291658,1109,4170,2099,2167879339
2597067.exe,3018017,1049266613,626970614,1323185,628464739,1321343,3623484,10793647,1732204162,81297,1041630705,17712,30475,98426,4293355876
2677392.exe,445385,303686089,207592109,1154870,208032729,1148912,296667,2556170,633001368,26673,307397012,4036,17224,32229,2042389453
2679630.exe,657039,617481047,399709556,2159790,404111546,2193106,914297,5207949,1229377658,41041,618292086,4038,7786,3884,4144637419
2792238.exe,584714,221956016,401525534,1338171,400823167,1327784,1507267,6403555,1333348011,49899,223029673,4759,8130,3750,3674112656
2900204.exe,523785,305581415,207059115,1266755,207032420,1256897,191888,5256890,1412242582,37679,305581600,1110,10003,4418,1838185174
2950717.exe,603024,305885938,206857292,1293894,206447801,1280434,225857,5382473,1464964590,40656,305643786,1110,9272,4106,1832435714
3093096.exe,2954109,244525965,337427002,1497782,336113836,1519909,3924330,10431490,1421301893,77495,247640726,17706,252193,134561,2407541012
3094511.exe,663084,1219749157,595233814,1441089,603308034,1449468,937272,6116694,1415925043,40646,1230494088,2953,8374,5519,4122796486
3095657.exe,517335,305111076,310077275,1249163,310088727,1244935,78050,5033279,1432479874,39580,306065978,1110,11102,5663,2853455971
