file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1017040.exe,233274,137823850,76761419,50646,77190854,50627,76284,1062624,158591062,6932,147478691,417,3709,3560,386423489
1140402.exe,175849,130228108,75992865,38705,77337715,36766,60324,710935,152633068,5061,144178621,375,1767,3117,371113710
1187270.exe,315989,46074742,40697980,39636,40664520,39050,75836,437647,65338728,2742,72521952,610,2741,5029,180521858
1228057.exe,226940,125089381,78497837,31780,78361894,30519,44206,627058,150689482,4435,142056817,376,2673,3748,362920934
1357465.exe,156299,139681213,75194054,40409,74509532,41964,61839,805449,148754405,5670,140538797,377,2488,3026,376895068
1367032.exe,179851,127749151,80851886,36761,80714983,36120,56856,695965,159338453,4943,146376542,1351,2554,2802,360859436
1370800.exe,205758,6177422,28450989,13483,28356860,15815,82856,507158,44399183,7000,41788226,620,9923,8979,7295925
1671790.exe,91734,3181371,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,407,<not counted>,<not counted>,<not counted>
1803796.exe,755202,41609400,42009761,18725,42018447,17275,332571,873732,63277240,3992,74183531,2142,1788,1936,177146785
1845510.exe,357839,146284240,83445797,69450,83309351,68452,170035,1048963,173827291,6676,154610217,1651,3790,13156,398729945
1992685.exe,194766,127601984,78862136,39386,78830894,36909,66753,673864,151499790,4906,142772213,373,3074,3418,359798345
2006045.exe,406959,11958887,27556752,17107,27791797,19683,64006,452288,43537838,6969,40524242,626,7202,2232,3079069
2169893.exe,267128,128375439,79645909,35518,79524813,33355,45579,687151,162131278,4761,144699741,622,1531,5310,367446489
2312876.exe,175092,5001410,29747574,13146,29556878,12608,27412,360110,44912865,2856,42362036,179,6931,9617,28953456
2358896.exe,75144,1986235,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,402,<not counted>,<not counted>,<not counted>
2395064.exe,253850,118637509,14655937,38476,19805963,47405,1699139,3007943,124653312,34708,51053412,6480,7775,17817,332468324
2436754.exe,277331,44863175,40570894,36944,40452050,35569,72809,420498,64793665,2625,71372056,862,2424,5439,181000881
2448903.exe,125202,131831050,79436057,39379,79212082,35558,48017,677826,152978733,4187,142941902,383,2019,2104,357964279
2462469.exe,135539,3525641,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,408,<not counted>,<not counted>,<not counted>
2578170.exe,652620,38993538,46034575,40948,45976299,44167,77855,449951,72786413,3035,77823890,1379,4895,18540,158571291
275342.exe,168345,131006954,77130153,1888304,79693660,1918542,62016,1034974,197734326,6987,141881876,374,4198,2239,358647246
2802363.exe,213776,129169277,80812012,51593,81005570,44809,134910,771371,157829116,4558,150490061,382,2419,2319,368147862
2823661.exe,274888,10216662,34942158,15985,34523554,15553,29254,353046,52253824,24333,32241315,2339,10120,2951,50212349
293813.exe,1904591,177853501,108014767,87190,101585615,79130,2278633,4080208,206674115,79142,113653658,6234,7185,19543,555234308
3040402.exe,1042912,15018824,27585837,25386,27406949,23732,220763,558149,56697113,8499,44282206,2088,6132,5693,101316840
3095970.exe,924967,29515348,35166449,30349,35061098,29344,173663,475551,65500538,3748,60040662,3122,3364,8977,146632181
321299.exe,787704,28242928,29328190,58156,31986277,125737,485856,1895182,64796301,15780,33616113,883,18669,9179,7214362
3644759.exe,86116,2885962,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,456,<not counted>,<not counted>,<not counted>
3648700.exe,192851,126169468,78521859,33292,78547600,32335,45701,642233,151722750,4527,143667404,372,2764,3279,362336834
391684.exe,336773,136165826,83131594,38718,83352810,36855,63058,690540,159180053,4938,151987270,1375,2222,3626,387717200
4011765.exe,86560,2946907,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,452,<not counted>,<not counted>,<not counted>
4055920.exe,265746,9303683,34276332,12488,32299190,16200,205510,715068,49661186,18331,32758871,1355,4847,4436,84957088
