file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1055487.exe,2036613,322162238,178033918,834157,183485484,852914,1110667,8429858,398358609,28891,314328646,2067,5911,24233,963607935
1085914.exe,2457792,296840305,198548191,855387,198538008,867042,568259,6387002,401264174,25908,313353683,1865,5998,25423,905436694
1102079.exe,2439531,296194168,198840750,866882,198766712,872507,568218,6349865,399478677,25994,314964848,1846,6492,23279,909497713
1192664.exe,2445195,294671233,200199316,867438,199397765,871807,503688,6327862,397724782,27752,314062276,1899,8543,22469,904077190
1300054.exe,1941568,99906490,76392295,404765,76891193,431360,718318,6402240,186183887,13788,107161726,1949,2234,7820,354223611
1307935.exe,1942559,100052356,77457324,395200,77862432,423027,733881,6574207,188678544,15776,107745883,1854,2309,9628,354086035
1580081.exe,2535887,101469716,77892123,472698,78912828,494865,1267899,7147168,209205611,64363,103905497,2902,5492,13551,356783799
1623988.exe,1935779,98807165,76140560,420311,76666753,442826,695355,6093602,185295740,15860,106471525,1895,2923,10383,351198612
1701757.exe,2471277,293626105,200380456,875793,199850845,885595,614102,6501106,401523626,27647,314257705,2046,6472,33183,900307525
1735981.exe,3219266,314691915,197914285,1476119,206516453,1282103,1672548,11657181,466989364,44144,345540921,2832,8293,38766,990483963
1755402.exe,2221338,309030334,194668485,1280392,197421733,1293990,1057462,7295089,431355072,57116,318849635,2450,10981,22651,940581432
1878441.exe,2289827,102219528,77301136,481090,74534825,465956,1576565,7559746,204423596,54073,101544522,2472,5473,14363,366027095
1969973.exe,5195887,123499784,101623254,983420,103421379,1006567,6578676,13706137,526022213,884782,134959618,6220,8804,30909,447859221
2244564.exe,2441271,322453974,189760401,1669675,190719397,1619939,2024498,11911380,460314991,62606,324763767,3147,6840,32791,1004310333
2248126.exe,2296255,101826679,72434694,461301,72853200,467292,1530792,7764609,201750313,48102,103163803,2305,4778,14939,358248619
2307748.exe,1956388,96850761,75001376,457293,76035074,471745,500554,5569014,185253399,14973,105456430,1903,2511,8076,347041885
2408959.exe,2468298,293412218,198550846,863576,198702523,869913,402128,6506163,394748486,26258,308621066,2040,8214,30158,903504973
243923.exe,1967904,90827800,86337055,422842,86279845,440009,980916,6918277,199346825,15080,95443738,2041,4186,10601,415433639
2530802.exe,2571210,107593470,75443899,443749,77250443,457715,1522459,7237844,219780513,62920,105452066,3621,4985,14096,371678255
2545155.exe,2251775,101625662,74652589,473479,73969820,461284,1583142,7567442,203992588,53045,102783186,2472,5634,14670,365459922
2564649.exe,2486749,296837373,199680125,866201,199082022,871724,534650,6384719,399686843,29141,314370424,1854,6077,22193,903929668
2616081.exe,2549203,299531192,201697489,883919,201793311,883952,688229,6451296,406467995,25212,320249525,2725,6611,31075,929346470
