file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1055487.exe,2000662,321716860,178795979,816519,182917145,837017,1029864,8611058,392193703,29785,312483743,2067,5412,27202,962685537
1085914.exe,2465024,295717567,198479206,860952,198331211,865150,549986,6381009,396946506,28759,314816944,1864,7447,23528,907482607
1102079.exe,2443012,295220739,199050966,867761,198395406,871564,541016,6379897,399061934,29105,314859082,1844,5163,22533,910771066
1192664.exe,2446485,293576715,198749097,865304,198919530,868310,480589,6318930,395084035,27196,310358211,1900,6666,26037,905912936
1300054.exe,1963181,99685168,76831391,411861,77078108,437954,728054,6462405,187601082,16868,107196707,1948,3830,9934,355756328
1307935.exe,1918159,99295347,75542928,438575,76545923,458931,522664,5666419,185884290,15517,107367644,1852,2455,9835,351047403
1580081.exe,2529357,102767517,77888011,478225,78790190,497835,1299922,7238334,209128163,63631,103242369,2901,5357,12398,359025549
1623988.exe,1931632,99306419,74478722,450616,75572922,470293,520075,5499669,184030303,14504,105459900,1895,2580,9643,348684164
1701757.exe,2480160,293080802,200370733,870268,199838597,877906,624996,6386270,403406441,29381,315065689,2046,6781,29396,900810948
1735981.exe,4021378,343258401,183512117,1390531,186231149,1456523,1525936,11891524,476906080,116809,307987491,2833,6420,28987,1027127410
1755402.exe,2315144,301409819,201603592,1145190,201098140,1149250,787783,6898555,422904287,57412,317271169,2449,10046,24010,935641550
1878441.exe,2304051,101601565,72548294,440983,72447288,460873,1541075,7547826,202424634,46727,104964836,2472,4333,14515,363639677
1969973.exe,5239389,123134533,102255876,985567,102998893,1010956,6542408,13572871,524426527,876705,133475104,6219,9560,47038,446116781
2244564.exe,2756263,313180537,193336224,1530485,197038833,1340984,1979567,11617047,454607427,56431,336360719,3148,8055,44091,993823547
2248126.exe,2308771,100786761,73009347,477462,73319678,475323,1455340,7805115,198809864,46302,102500166,2306,6148,14302,359535513
2307748.exe,1913094,98310138,75162945,441901,75926856,463920,733194,6058464,186194173,14635,106073586,1903,2164,8430,350213164
2408959.exe,2453425,294892259,198552748,861082,198607940,864725,391056,6326051,392100948,28543,306760136,2040,5908,27975,900974330
243923.exe,1926202,88778248,87641807,385258,88114929,419014,900730,6951462,199019746,15925,96427532,2042,3025,9733,413695464
2530802.exe,2499337,107772214,77770599,448508,78985400,464840,1565241,7411275,218542207,61007,105610512,3620,5491,10540,371700811
2545155.exe,2271083,102281197,75405340,473522,74373289,462508,1623991,7565560,204570154,52159,102189754,2472,4738,11630,363620841
2564649.exe,2479648,293759043,198956982,885561,198829779,884464,673982,6543053,403051262,24553,314561212,1854,5729,23926,908628524
2616081.exe,2520770,301302095,200668133,869029,201490899,873398,650413,6349894,405552530,27067,321284617,2725,5392,29617,931862129
2710369.exe,2552871,296191414,201379343,885106,201770789,888174,780946,6742899,412508971,31189,316956305,2818,6556,30959,919828410
2759299.exe,1959587,99159602,74198617,443273,75575270,462115,521901,5563637,186513379,15556,107321436,1947,1836,10464,354129186
2797840.exe,3142146,109363655,79470867,462224,81794463,470025,1486751,7212356,229911710,80787,107932632,4598,6945,14654,380987784
2937986.exe,1899736,99900366,73731474,434354,75447018,460040,558294,5458881,185325796,14174,108541980,1957,2366,9219,352099634
3025210.exe,2494126,295339183,199568290,867132,199191988,875735,577500,6393367,397384733,28554,312207926,1874,6989,20763,902424259
3279518.exe,2614432,319522764,190414204,1341685,190872929,1306520,2388679,12722864,453561411,78600,326619998,3288,6931,32375,990590309
3307018.exe,2310454,103038840,70771947,437138,71786892,450872,1509406,7473555,202043194,48567,103398273,2629,4617,10743,361489041
3675256.exe,1875210,95800519,75715134,447885,75274147,461835,359629,5282577,178604677,15604,102499813,2062,2341,8520,340070555
4074166.exe,2320849,103124054,71857880,441519,72805881,453364,1526938,7557165,200614704,46631,103476422,2458,5236,14259,362421464
4166218.exe,2314730,104306982,74383733,415053,73570994,449263,1358170,7442251,198397673,45721,104350164,2644,4416,12924,368858863
4344120.exe,136360,5022536,18544309,112321,16132223,130013,137686,1551805,36610006,5228,14125144,1129,<not counted>,<not counted>,<not counted>
4364603.exe,2338095,102699793,75420253,430405,74324438,455659,1515584,7496706,202956892,45508,103524023,2644,10213,11471,366231997
4381451.exe,4118404,118413390,88005186,591602,89219173,586629,2085677,10269773,329053474,208646,122604938,3034,5243,19651,410780156
4444001.exe,3657628,106312820,77589412,468809,75412869,472315,1979560,9077521,222429656,75677,99834324,2456,6703,12615,358301264
4461484.exe,2268673,102808762,76478904,443545,75149174,455420,1535422,7624412,205048260,53202,103156287,2551,6634,12592,366150287
4526844.exe,2275891,101381361,72264012,421965,71876431,460455,1531694,7536040,202930295,47393,104285973,2463,4513,13073,365104730
4540243.exe,1902955,305943754,201955523,1285028,202077432,1285414,505782,6543723,422321437,27742,319685848,2596,5393,23809,937585597
4725509.exe,1932387,99147277,76404201,407039,76952234,433320,716817,6265080,187351881,14368,106908844,1855,7366,6960,353064040
4743460.exe,1942976,100327425,75218707,411151,76121426,435891,733849,6228941,185310431,14702,106703710,2042,2663,10127,353579112
4813948.exe,1985902,101900723,75573587,381408,76348208,411592,869278,6620775,188732789,14052,107993027,1852,2946,9644,355263912
4860832.exe,2478988,294959683,199681709,862555,199120168,866589,495614,6401276,396540248,25266,313535743,2034,6051,26964,902801346
4907394.exe,1955314,302365180,198253547,1138474,198855884,1146784,581311,6373722,416801036,24644,316675239,1933,5823,22824,933538217
4924593.exe,2021850,103957054,72809224,662948,72885278,627286,725148,9895693,195078508,23715,108164596,1949,2152,10850,367679882
5017192.exe,2465519,298268223,199439141,864999,198909582,867808,587650,6321210,399860319,27181,314086407,1940,5349,23006,908746219
515165.exe,942263,73567502,58450651,64880,53633570,68077,236592,1868111,115599389,8883,76460001,1612,4132,13282,258346267
5182138.exe,1938526,98926677,77581343,400706,77704043,426725,734443,6475500,186532153,15891,106841551,1898,4165,10360,353000258
5212184.exe,1911700,97785199,76481851,443956,77236552,464292,639671,5949498,187734069,16723,107199723,2060,2875,7488,352793513
