file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1168229.exe,2991777,757316469,444514007,3365045,446288394,3368383,874043,6528284,948056703,39914,767970203,3254,15716,37517,2314892508
1239379.exe,1086565,623863110,412562439,2908475,412165169,2919248,142716,3296532,744861066,22417,658469859,1558,14898,36958,1916567003
1253440.exe,2284036,195697243,139474812,1315563,139120723,1433573,468665,4022237,302190726,10735,205677221,1697,5936,8708,620515872
1363825.exe,15679276,272946426,206544265,9276230,213962896,9366243,14488287,41253623,1287159512,1567963,296811936,9845,18622,53480,941815704
1373378.exe,16630227,310465444,253151108,11208148,251094310,11324246,11457892,34297580,1332315872,1417160,336036980,9822,30342,64121,1009457246
1380046.exe,10376781,685871128,466287787,3131872,466888863,3143066,438579,7958615,983175799,32880,695561942,3838,15586,54234,2167106587
1405031.exe,1528193,656089402,409466406,4130657,408011291,4547055,791356,7973692,846976639,43703,652021804,4280,14161,35650,1939765946
1484788.exe,6146845,233115118,172941298,2448561,172399638,2432180,4551617,15931643,531524945,151350,251460419,8068,20297,76635,862987617
1651759.exe,7148652,392492969,239397985,7754517,247528663,7719115,5359928,13299635,964155497,118938,397771400,41427,112594,273740,1445882408
1757160.exe,9649789,206944947,212909819,793553,210883472,971250,1165640,7165870,534754417,26322,221264273,3845,9616,29733,821828623
1794636.exe,9097096,704561357,464632947,3144565,463861805,3153916,479960,5196220,967737555,33569,681343879,3842,15313,55112,2160418304
1841293.exe,10874996,171578571,178639616,6509757,177418249,6646159,2782590,25866994,605825080,205438,217085875,7617,17406,66872,692409628
208193.exe,10468624,195964075,189438964,702347,190123914,1152253,1083626,6664241,515508716,19838,205691229,4431,14758,28756,663473826
208205.exe,2526429,133348958,174404102,2683301,174051166,2681265,381971,2955858,316100510,10772,141350782,1888,9685,12866,605132238
2116056.exe,2574392,191531460,165215293,1557707,165117108,1700040,1430027,4539641,406945732,25084,233469721,4946,5617,10442,644862282
213413.exe,648272,628236468,401451965,3254935,401941520,3245051,154882,3276682,745329745,22948,646018682,1107,10658,34659,1907209682
2265253.exe,30002310,725705502,441761473,3908996,442815061,3945906,1176319,7308071,1091689814,43287,718626326,4579,20288,57095,2146060362
2289173.exe,2763534,141860547,151254742,1565496,153131647,1521057,524385,2961147,327272466,17789,172828266,4797,17766,36820,535833643
2354500.exe,25988322,306170375,245254429,6331846,241619574,6276440,5200282,29950381,1217468605,543998,306285494,8553,16248,57006,997362992
2363790.exe,5841135,644255322,416611085,3471818,413091837,3467461,3750305,15375013,1052384182,529392,639822372,4426,16369,52233,1878502194
2364548.exe,1309181,147881885,138540137,370683,139091761,292976,500368,2994753,282647373,17246,174643935,2365,7577,14589,509429742
2366881.exe,17237257,285517725,207509795,10016916,206621216,9917799,12813142,40128669,1298082949,1638766,282929345,10097,25745,75544,968353860
2369365.exe,6845683,188547821,140229373,3001720,140590663,3049496,3028522,11573670,409436208,116486,205571148,3652,5186,14414,653456244
2473478.exe,1566656,149408411,138288212,140084,133921094,863427,565059,3832566,265787492,11294,158407926,1696,3553,8952,483402828
2487064.exe,15233464,738967177,494842832,9416759,489238393,9597241,13828010,39969997,1756939466,1629414,741456580,10092,28309,74767,2213272233
2547532.exe,12892102,234333824,195116782,473691,191429146,1040523,831734,5568329,562885753,22364,234601730,4431,8706,26186,749155531
2632607.exe,7928602,692109251,435583897,3479737,435671205,3438437,779535,5152581,981432787,34836,703225875,4230,16053,57101,2075531969
2981499.exe,12357125,679465579,464713858,2442392,456836594,2424782,4960398,20718524,971167798,212863,667709478,10939,21563,73790,2062457583
2983245.exe,15788381,734083823,510255920,9731245,500414067,9856096,14330984,42902528,1763475112,1622892,737607045,9700,23359,57788,2197303887
2984311.exe,2326567,198032855,140726084,1229327,138265682,1363707,562143,3978449,306231223,12407,201653152,1695,4036,3617,624731398
2985036.exe,15254248,738265040,509857217,9517044,503478162,9493048,14264245,41397266,1765897257,1585347,741144649,10092,39224,75478,2211747238
2987448.exe,15347802,740469658,497062983,9409785,490837030,9586308,13901574,39965414,1753770730,1619778,740379462,10092,24343,77036,2212257862
299068.exe,13736845,245077386,213759153,9555221,211921445,9743899,10474529,32348921,1162794805,1300134,255961243,5914,15382,52961,826891450
2993463.exe,1083963,161533034,142385559,1898233,142420625,2172984,245574,2873759,294953890,12004,158164535,1307,5505,6370,556309847
3032867.exe,15560188,276373237,221754871,9575747,221364971,9575028,15903614,40722136,1357835260,1891929,287843232,11772,35570,65147,938618151
