file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1151909.exe,5914041,141961020,93993224,573593,92129668,637474,5429214,12099477,430954380,562352,128740824,8587,69451,41944,480401157
1200127.exe,6475191,127213700,107833020,645300,102340717,651244,5663764,14573132,480082142,676343,115530610,6384,43414,41926,438685863
1259704.exe,3940126,319770787,235852448,774163,235950313,789944,3457865,10251047,600594367,387849,362720660,5949,12174,46826,1020456445
1288015.exe,5929541,130974891,99382589,633530,102898671,619844,5877384,17601305,457485767,640009,142939340,3463,7003,15235,498233732
1412740.exe,6207836,359925694,232345466,1170939,233662792,1153980,6563245,15419351,760920069,629712,393067983,7964,15230,49452,1173298628
1420625.exe,8015421,176048296,137227959,652126,135831558,662523,9940672,18903100,606388094,1106341,159437768,13171,25986,107844,575982831
1661747.exe,6142274,325112055,242166115,831283,240595041,858128,5213625,14036905,690811202,594236,356642209,5994,13251,52643,1030853303
1738849.exe,4861098,146932884,109393702,625386,108639477,630764,4977612,12075747,439530960,524061,141388239,7639,10113,50146,528754765
1836986.exe,4412334,129000503,91016622,656330,89557178,652084,3726474,9949417,415136810,541788,121940165,2876,6462,12761,455996708
1867909.exe,4188582,127037723,89226339,846099,89022108,925556,5551313,14825821,394742579,495209,134239255,6343,9924,36943,481682289
199194.exe,6664716,320323767,241606882,839089,240643508,853361,5622964,16474045,693560136,635122,354413215,5450,12472,62813,1005156659
2010138.exe,5325513,125139622,86828686,678982,93004611,662342,6063357,17522940,463946915,669354,138314864,3455,7296,79172,463095675
2026322.exe,6678364,323489409,243283222,845540,241812143,865506,5604915,16494404,694379464,635190,353446265,5498,14690,53831,1005563005
2065049.exe,3976590,331854978,231867843,971188,233576029,953520,4570698,12922927,614822788,360507,366167663,5953,16465,54071,1060029076
2121340.exe,5030677,339788002,253723896,919574,253896221,921140,4550111,12848193,648259241,453824,370819068,7574,13507,83616,1061737059
2143171.exe,3914577,125758844,87954325,1154155,90551272,947364,5474630,15141736,423316338,464615,138252413,6489,24723,47166,489031067
2183639.exe,4242559,116112827,99497446,661472,97858091,692463,4680039,12012382,443742691,607049,128452066,4168,7546,24274,421871628
2186188.exe,5962643,358100823,230875970,1131878,234007732,1151599,6042494,14103460,754799223,619842,388436241,7573,15357,43563,1156855609
2359897.exe,4521332,130643020,91981246,667319,91412877,663230,3872559,10629804,418079722,568966,129881438,2881,6255,9741,467052999
2401365.exe,5991659,133531209,86194137,620921,87472542,676264,5141151,12100325,424120724,688406,122785733,6118,76461,24682,446336621
2434801.exe,4575247,122109221,89522364,1311564,95119285,1076757,6657337,15053179,467569315,575325,138608189,5992,9122,25730,465194203
2449204.exe,4951226,126380192,92385047,1222559,91742701,1255525,7736064,15706866,476523362,613787,138838267,6775,8912,32987,482207808
2484484.exe,6625572,152302077,108880015,1035839,108427406,1145946,9449073,19647719,562709669,886234,151602974,8586,13609,41680,556955625
2555671.exe,5685082,172595462,113362490,644963,120031999,631522,7162930,16734822,545184495,569208,172176367,9499,10173,36701,622363081
2661841.exe,5148476,347732054,221702421,902933,222865767,1131849,5619364,14880679,640437992,543062,362122353,7161,26974,47848,1099887555
2770690.exe,5853465,127397392,90873916,1105442,89320991,1186439,6878949,17126651,480261602,686636,132930525,5456,51923,19741,481679501
2919030.exe,9645048,329636078,264879499,1984437,267662772,1777043,10468061,23389948,995703561,1246121,388847647,8474,78925,88625,1022485123
3018156.exe,5766907,157925379,103441803,767571,104208186,938541,8555023,19253877,547847725,682714,144794263,7971,58986,31204,552896885
3034704.exe,5721149,333695908,234830757,1003684,234499667,1024455,4699704,13038656,685284071,537984,371834519,6781,18583,66033,1071924912
3166917.exe,8324702,358422152,240129323,1692794,239951885,1533724,10346385,22962615,829887274,1025381,381206285,7767,20420,80405,1145552058
3200505.exe,4742716,150787636,102034735,632291,106323030,636657,4549826,11159095,433702217,465529,146420258,6967,9747,30914,558338667
3539137.exe,6673828,135231202,94815418,1191687,91859892,1037258,6429536,15107677,498855898,835177,129115203,6505,35737,25217,467342355
3587262.exe,4500351,118924377,92718132,702454,91927283,703196,4175115,12069108,428675897,626817,124834374,3260,13392,13307,423835672
3719646.exe,4797888,371163186,197484170,1960452,203066348,1724870,7917664,17380110,716672965,622711,339205348,9025,15791,32826,1122155505
3837251.exe,4707668,123163972,93524072,682708,92922704,681343,4140169,11989845,425773198,635047,125603706,3064,5562,13291,437861815
3846270.exe,4670996,143732771,116583788,670100,107663613,659108,4375826,11415647,428792039,490127,146251263,7577,9291,19560,545877152
4073298.exe,4334036,115380347,102831668,598224,103393186,598058,5230935,13183688,450866550,568253,132480825,5212,19833,17503,436507803
4107305.exe,4345266,142415870,112556437,675927,104808449,684694,4566854,10568077,423582409,459182,154698639,7188,9693,39319,541902163
4113619.exe,6640034,134509120,93504102,853339,93704498,1034043,7572575,15529416,498110679,733739,131154733,7166,59929,30481,473538208
4189894.exe,5624643,134726137,90677388,699144,88251107,709330,6305917,14897278,486499534,881648,125413422,4432,26370,15680,472728337
422946.exe,5055299,325896130,226461080,1129985,227431669,1127039,4651693,12836393,677680158,668789,360859715,3256,14208,24435,1016655435
4234695.exe,5429158,321615170,232385637,887363,231873540,881336,3995028,11580553,662547405,630524,349182869,3255,11224,37015,999389305
4425410.exe,22156472,198664654,158368167,7278804,153795735,7244669,17586249,50148285,1368476364,2648868,191328947,10537,22547,77349,669735571
4435988.exe,4724912,145247201,116161314,601754,118289552,595344,5825872,13918597,457081078,488788,145736723,9235,12562,52171,524361475
4449212.exe,5936796,135493247,92154683,935158,93589028,1071843,6707816,14879642,485666178,621549,136938141,6786,151301,17707,500684526
4512446.exe,3829186,348035147,212167337,1410005,219407942,1251964,6409774,15361860,628480733,440322,362641807,6731,16077,46990,1098047382
4581841.exe,6554122,137896660,92457515,763902,92057579,950657,7615858,15608349,505052967,732021,130229436,7163,108680,34855,468323058
4649581.exe,5851166,171360203,132049838,653081,125318101,646620,7144148,13967670,517147072,643687,150558364,10539,14364,46501,614777150
473956.exe,5444291,326480692,224145229,883293,223910613,882262,4021077,12362006,640459404,610806,351237832,3057,9166,28608,1027340895
4776310.exe,4492190,149845733,119364394,616985,112621058,626290,4959666,11609816,440336394,475842,140718089,9038,11118,41618,541273584
4866380.exe,4187614,126340327,86969594,668279,86461818,664364,3797912,10166819,396534135,521528,127506109,2869,7588,12727,469458007
4889319.exe,4469312,319493055,235875588,750089,236870807,773296,3727123,10587125,609144913,439653,357247998,6337,13637,71465,1002944473
