file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1655552.exe,1396239,79333001,98229669,2545602,98966143,2434613,527089,3440682,227160188,16293,77236325,3659,6027,24347,450149342
174258.exe,2510719,124682698,171732570,18881536,174110189,19104267,296787,4896339,666119017,27190,110316476,4204,13277,29650,863784269
1787832.exe,10894209,139038783,176519295,20910740,186600465,18715062,2584057,15439415,754094139,62554,133720704,8301,11112,27883,972564130
1821852.exe,174305,89429697,124578684,13321988,124917833,13304928,24906,1878643,584972632,14323,89080403,136,3728,1275,528365550
1898852.exe,73490,28397920,15008083,102258,14998223,102093,3576,240284,60607763,2726,33476048,135,1227,1125,101927303
2048785.exe,191698,90235481,133682380,13432261,132959698,13489240,74646,2313851,602192293,17805,88544366,133,4363,1823,572254986
2054972.exe,1396599,85724482,153313309,16114952,160371372,16022878,844595,5565741,613953990,27816,102143078,3621,7736,9275,663426316
2110174.exe,16903002,93556829,174212360,18145642,183436742,17384300,1004799,17012706,711914606,43803,100302771,6285,30228,27037,814256798
2254880.exe,7595909,140583850,152419527,6063047,158279214,6064915,4558133,20032169,1541203411,112069,135127984,4236,24998,15853,793623520
2271051.exe,202787,86650732,126854434,13146634,126232914,13104110,58911,2220172,613566505,17635,86230479,134,5017,1384,491188183
2381283.exe,17698534,151292632,231434821,19367498,238059755,19490709,2010580,10162165,834036451,56582,147017474,8302,16733,55778,1031364911
2384994.exe,19085561,134958604,245915236,16870187,244799976,16608275,2577862,24058700,834387121,97037,141745954,9756,61822,108489,1045605606
2447635.exe,12266068,122186689,173428385,16127527,176428072,16251967,1450477,12035380,674489433,36605,120914425,8299,13563,35278,946838175
2460677.exe,285583,87641120,128372446,13441278,127769186,13345696,38439,2214818,631510835,15995,87756545,136,4807,2718,493079024
2671073.exe,2256929,80847628,164050376,3194255,165538006,3620643,1496531,6132295,326549935,34642,90397964,2181,1932,1033,662584588
2671088.exe,2890348,85174529,140899837,3456728,151103628,3283801,2823170,7219188,330303574,35437,95365141,4232,2508,1424,658337859
2675921.exe,13670936,142194885,219887744,17101029,223386857,17212616,1800350,7979945,752238664,59003,137030626,8303,11503,31632,991403752
2675933.exe,14947662,136317883,221165825,16136668,229238683,17320790,1606741,8401584,750355592,67597,135711039,8302,11713,32941,1004740326
2844052.exe,1983109,62513620,25121321,110605,25074107,111253,875884,1440597,160071099,26938,58932823,8517,10968,39024,187130645
2942024.exe,2549655,86026400,99937093,3027217,89915879,3069194,1251191,5086930,260386965,22366,79718953,7146,19260,47706,479988804
2942175.exe,17864522,207528999,292417419,5727577,311627180,4938313,4128466,21662687,630299300,73614,230669821,10349,12996,48207,1297285483
3010849.exe,13118393,98492330,181323608,15503665,180217908,15622196,1944463,13085580,636253827,36657,99126140,8295,11931,37667,799800770
3080883.exe,1629520,71808996,171424846,16334588,165574212,16483485,402809,4023150,547782667,18871,74582173,1604,5765,9616,577041076
3266282.exe,17539266,137221358,236968749,17009570,238279156,16881234,1925697,18360816,797341044,54217,148785837,8308,17025,47466,893973562
3454388.exe,25836881,219434545,264662507,6830945,273503210,6592602,2379417,10016893,642800515,59329,246354932,10351,13892,51691,1418947611
