file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1086590.exe,6730113,311318959,204262585,98377,198866775,91226,61775,13288517,317129005,12739,296721283,232,2559,1300,1471044542
1251351.exe,27447566,634563993,308695887,429155,309488255,422459,18746773,54063084,1323079771,287018,657343619,98338,154046,668033,2082892842
1573990.exe,27432194,649194811,297427935,449582,296907425,437123,18369112,52969522,1327083984,298241,627640751,98334,295331,691171,2171073155
1678927.exe,6169121,369472462,220750793,99753,219805358,100567,38891,13728574,539316667,16026,374037664,240,4643,2931,1457283108
1712113.exe,15817008,437849035,300451870,333789,298656267,339001,8186964,28092525,1011046078,131240,438232429,97893,300291,391436,1978476354
1727347.exe,27261615,629335448,307312166,387805,307494184,390172,18629405,53349404,1191937171,291236,633951879,98336,332902,656484,2007150457
1822881.exe,27729515,759289826,442565863,613507,447996022,597649,20749537,41368096,1482041834,772175,759742283,97890,299636,482685,3112961483
1850469.exe,6447593,195425310,103517855,36536,103675946,35385,8782,11940672,217717301,6793,204709044,325,2332,1630,920108876
2233911.exe,28328920,605516768,519768766,489863,547286827,488922,22306879,44010677,1357878079,641957,643837007,97887,401384,491476,3032681109
2372143.exe,6474097,298627669,204484168,73453,204509047,72436,19470,12575489,420914606,10440,304713072,232,3160,1348,1222387168
2379673.exe,21327463,524556378,342684213,463797,343501410,462707,17831597,37917055,1199943976,641574,506359428,97890,299017,444390,2327824810
2467040.exe,30575664,542586419,343742920,467975,355439484,512712,21581609,45185682,1354059409,692922,576123662,97891,319044,429221,2757018446
2526872.exe,50973709,299565843,204429828,75173,205432843,73958,19367,90376682,383766760,10099,307395075,529,3464,2273,1121933217
2559658.exe,25808161,498901940,206371361,73079,206963936,71744,20712,54737125,392779936,9563,516571965,725,3554,1873,1634442557
2595156.exe,20593468,816788108,643519566,535305,643615248,534673,18436566,40932741,1683001288,664988,798645178,97889,305712,298738,3600008846
2630421.exe,27047558,648969163,296468080,463293,296455440,445823,18712860,52052765,1329350623,302418,629084706,99216,337235,681409,2168439249
2703189.exe,26459197,623678070,308630239,401614,308182050,403318,18680466,54602811,1192365105,286599,638696810,98338,126004,684583,2014044694
2795168.exe,6228894,191818133,104322499,38906,104144354,38311,11688,10936579,215503348,7046,203108151,327,2805,1992,910095000
2863666.exe,26986205,652718971,305430390,418027,304580276,426841,18678292,52296001,1185895331,301179,607105992,98333,329597,653747,2061145704
2863908.exe,20544737,818484782,642995157,539229,642931124,540238,18406459,40975877,1685395550,666728,804277070,97890,303509,380726,3610660336
2881871.exe,15438117,538833279,499985899,402297,499561846,399548,8374771,28291431,1409351715,136262,540057843,97886,300217,416837,2973517219
3046101.exe,6335661,380613177,291438277,1369781,291090531,1378732,48845,11504528,372986126,11806,374694507,234,3518,1863,1313356444
