file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1051415.exe,9945023,359953876,220379915,2979832,215368492,2922864,3610816,24083983,697556438,481089,356934843,3232,10422,33135,1170409301
1051839.exe,2634856,119028926,69635531,1066374,72648635,915741,979028,9003557,223527822,38178,138397568,1878,3808,11212,451847079
1252905.exe,4088987,110865895,81458662,832912,96607431,725319,2190455,10874739,285279182,95091,152014658,4215,10372,44855,413700099
1384707.exe,3333152,142460158,76179824,521466,76473586,573372,1275163,8320495,256394808,72659,106988588,3528,3346,10285,476935105
1415787.exe,2646862,141161940,72744529,620854,72256509,745415,1492785,11033799,242365060,91575,124258039,2729,2481,9802,490819551
1455001.exe,2462702,139530615,71765331,615822,71487686,746768,1423377,10655999,240884849,69168,126104822,2441,3825,8912,494053070
1459579.exe,2712333,125425151,70760356,879164,70975630,811557,780450,6800266,228874758,22172,140120994,1786,3599,9596,469848021
1537646.exe,3589816,138375815,79276799,916300,78260684,944606,1565531,10365458,257292778,75454,103867537,2861,3697,12673,440670558
1540819.exe,2484111,139242730,75943045,860728,75650396,899187,1392442,9485412,242678676,56592,129845925,2170,3628,8615,486981188
1559825.exe,3403237,140600751,75969027,542418,75730053,590649,1301131,8206382,252267343,75346,103927686,2841,3718,8556,473164957
1764918.exe,3305444,140778097,75441795,506625,75741258,563449,1380620,8159522,257014805,76784,104952257,3328,3437,10199,464076547
1982367.exe,29667915,253589679,199320597,17889067,200739594,17878053,14161904,68367100,1777332640,2196309,270676264,5469,35150,41413,806528849
2155531.exe,2502725,136293375,71273667,639983,70885851,791446,1526093,11293809,239369227,69773,127950507,2484,3363,10641,494745340
2186654.exe,3198650,316535666,204738893,1381097,215165982,1202680,1298066,9520394,466299777,33053,357225842,2657,8028,32100,1020478894
2322404.exe,14061414,181597324,111678343,5562622,111692849,5562804,8477378,34520075,848269360,1154493,151907554,4853,12332,39197,615333660
2327051.exe,2987780,134749004,88602246,797858,81441662,919057,2105867,11432999,247520710,180695,117178804,2518,4534,12530,466397149
2418910.exe,4117311,105146826,93491640,519038,89244370,551255,1145044,8120792,243495834,70181,88639127,2608,4824,9865,428785632
2434389.exe,3861011,135803858,80351154,570840,77375341,602722,1724676,9034756,262583831,184639,101018615,3035,5311,15590,432678759
2563628.exe,3201169,349583357,201211035,1283099,200938864,1381698,2496911,13720254,502699960,245707,333190130,3224,8916,24933,1089828150
2568363.exe,3353182,141725133,71472543,563190,71027613,624751,1400397,10012771,242019730,85219,111772773,2485,3807,7163,473659831
269896.exe,2627004,140176205,73210775,636062,72526310,763809,1532835,11250687,243586045,77526,124015141,2687,4040,7588,488907238
2825005.exe,3942658,143369349,74866138,500886,73762609,557598,1324322,9375506,248451618,87416,105927392,3073,3471,7564,478188085
2864602.exe,2518671,138925187,72313952,627777,71886713,756250,1553987,10437419,241609862,69438,124146509,2636,3330,9004,487900743
286469.exe,3206479,136647498,79753998,885103,76896719,910832,1773897,10886014,253560562,170198,103381876,2524,5080,11440,470773173
3048276.exe,4100333,138221860,77135550,564231,75737196,604100,1523730,8984189,259184924,163078,101766622,3088,6185,14702,454077858
3079156.exe,3187374,145928424,71152587,527983,71176938,616837,1406151,9589146,248177487,81344,118148547,3120,3026,9798,494294848
3097002.exe,4186442,131429033,86254706,602729,81746886,617103,2054371,9036923,271075355,174322,102099207,3236,6871,16532,400943596
3101111.exe,3614494,300884819,220649172,816431,217888412,861132,1056843,8462491,445648275,36406,339477306,1967,5512,30924,941766557
3183555.exe,4105159,308400410,217227893,819831,214698848,857271,1106573,8436526,442654005,34508,339714086,1874,6738,24843,958788706
3432335.exe,4387267,105594474,102844918,560536,92468855,573525,2416246,9905503,284710550,141092,108290134,3635,7660,22165,361494766
3653114.exe,4647539,118264175,84369516,563329,82173596,586769,2088851,9418974,273984249,151786,106979923,3437,5849,12389,366247543
384742.exe,3060465,119467514,98815255,540811,94030297,581011,1133157,8576489,256606838,84180,92781930,2529,4163,9436,500570909
3896913.exe,3268792,141793721,72776961,568841,72319012,637798,1276503,9087482,244394391,73869,110369337,2441,3317,8661,480816533
3900160.exe,4492881,108214887,101103229,549849,91899932,561006,2535247,10391507,279112315,174492,107396759,3234,8064,21934,373777944
3977915.exe,3027833,323056091,202617484,1412499,211385882,1299936,1441154,9846911,474831886,63924,344152340,2536,8585,21327,1008964738
4033232.exe,3670902,318053088,208801767,1199644,208646180,1366529,1881795,12770158,491793322,82711,353840073,2656,7377,27773,1043748587
4076739.exe,2564852,128840465,71488217,960099,71082768,986093,1464245,12690515,235024332,70831,136220567,2660,3642,8482,479565768
4119306.exe,2535398,133049213,69143806,735246,69273821,904394,1500742,11497383,238470413,63814,132345460,2242,3061,8890,494106992
4136921.exe,4072114,304208237,216431488,813112,215179360,855578,1063978,8434999,441881571,32571,340199813,1972,6988,31499,959730032
4188908.exe,2747556,129108532,81082287,903807,76675625,984395,2172972,11745301,245476650,172714,123448769,2517,5313,10982,466720415
420179.exe,2416017,126551417,72896957,1098663,72613940,1080321,1530977,11526665,233145890,49900,132327251,1926,3246,9327,471509060
4269635.exe,3720118,307735536,219503928,1290423,224106668,1145160,916892,7805708,468182115,30338,354641497,2730,7708,28781,980843733
4327808.exe,2965152,306713564,228366248,832562,227862639,838330,751952,8053873,460149672,32589,349297190,2431,8535,30519,966372839
4371782.exe,3573177,304388675,217282426,1279948,223743287,1143408,1088135,8521252,470464289,30049,357321192,2952,18545,31770,979085086
4500686.exe,2644057,114454184,69744739,1139875,74801331,943182,1209209,9296529,228544180,37373,137400960,1974,7821,6808,437451247
4521775.exe,3360954,308881703,225945580,912277,226865418,892913,720182,7525420,463292584,29786,350651016,2457,8139,27942,978677126
4538105.exe,4284817,116424443,114307685,435321,106261593,451154,3033314,9773726,296210139,72344,123219184,8202,10867,48959,429074942
4570249.exe,3120410,306484320,228952647,835736,228528601,837556,716219,7668229,461140594,30471,349783376,2282,7729,30186,972705748
4618768.exe,2495402,115749937,83522605,759349,93519335,639728,734779,8163234,218483240,18703,136966016,1878,3739,8938,409554299
4709658.exe,2695606,140152378,70789357,580028,70463338,678771,1490189,10143162,242365699,75719,120881995,2438,3568,9776,483661907
4776111.exe,3905964,141403511,74850699,516675,74327564,567070,1376864,9098735,249518309,86338,102354097,2685,3183,9026,466166584
4982865.exe,4776239,110892349,93005418,567889,86733503,589533,2320803,9922719,277181764,151796,105875067,3439,6124,22393,364608660
5251261.exe,2548877,139076891,72177315,614124,71733521,771939,1324992,10183219,236528226,63540,127961725,2436,3466,10131,497369710
5448259.exe,3336304,305282252,229296889,983261,228818240,988487,653812,7784506,461026859,32283,351411746,2605,8986,35456,965244998
5546172.exe,3082748,141119244,74386833,632485,74044092,750727,1510120,9363987,256715685,71867,111109229,2438,3352,8873,481462021
5592117.exe,4696211,98807058,95007658,509348,94448021,529844,1168265,8963920,270398245,63930,109682462,2727,556437,24091,321809577
5593417.exe,3517079,309320987,217687646,1171384,223140168,1076016,988737,8647634,466438810,30749,356926752,2924,8652,40347,995492433
5622940.exe,2539202,135763197,70915396,653318,70626965,832871,1534516,9960811,236517126,61338,131447688,2438,3196,8340,496607105
5717238.exe,3504586,137346193,76843257,528141,76120310,571438,1284981,8082694,255920772,75317,103681603,2840,44931,10485,440289071
