file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1017040.exe,193332,138298532,72769550,39599,76274719,38003,61401,788554,159361154,5490,149367134,416,2225,3441,384055270
1140402.exe,241128,125171979,78239544,46398,78167721,40441,73584,707348,151407931,5397,142185651,376,2174,3509,361404743
1187270.exe,273488,49352091,39668348,35094,39707769,34146,68596,400093,63584326,2540,70032141,612,3265,5557,181786905
1228057.exe,179934,130057782,76431028,35431,77299683,33703,47782,665653,151142486,4808,142988975,376,2084,3265,363631218
1357465.exe,185486,142347946,85828280,79362,84911798,73553,108738,1437499,148774570,9945,127570781,377,3080,3652,371612240
1367032.exe,228221,126432976,80980640,33340,80813392,31583,46427,648859,156564295,4728,146628064,1351,7449,3017,356096790
1370800.exe,219607,9051132,27877538,12943,28313199,12731,75423,502277,45252000,6910,42117219,620,8423,6375,24348354
1671790.exe,171654,3793618,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,408,<not counted>,<not counted>,<not counted>
1803796.exe,774797,45521256,39722565,17477,40371196,16640,339898,872346,62611859,3313,73579096,2141,1904,2137,171937732
1845510.exe,366320,145364902,82805209,63223,82937148,61493,160453,1106671,173822076,6501,154441717,1651,3306,12083,399511050
1992685.exe,180124,131168296,77957517,32314,78092667,31872,58621,658364,157322536,4901,142526849,374,2083,3028,359349949
2006045.exe,322859,10987148,27510736,15554,28067547,22332,70304,455975,43169107,7050,39676125,626,14312,<not counted>,<not counted>
2169893.exe,282484,124436807,80302871,30631,80284219,30185,46463,617051,155568353,4574,146124991,621,4010,7920,363826664
2312876.exe,238735,7871706,30022988,15168,29950114,19532,37166,383032,43996596,3286,38738882,178,12051,<not counted>,<not counted>
2358896.exe,130726,3543575,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,403,<not counted>,<not counted>,<not counted>
