file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1009412.exe,75680009,235241,45613310,90973,39494575,95393,212201,623675,103835586,80999,63667413,35,8035,247791036,1958,0.76,0.63,31256366,28432000,2106000,76335386
1054386.exe,71965094,332892,44262878,85870,42394237,89076,188982,631824,100807226,89356,61423280,91,12840,218605506,2602,0.73,0.6,32939293,28530000,4075000,54229737
1055671.exe,147934600,838402,96204935,133735,93145740,136496,341973,953207,227677558,116117,137451269,42,18698,476555862,3483,1.67,1.4,67956349,64614000,2982000,90619248
1064013.exe,125269065,680506,73427094,118313,70426674,121044,266174,783030,184828009,92719,123128451,10,10647,396997316,2606,1.28,1.05,57561305,53342000,4025000,78114013
1163493.exe,127705941,526219,75312248,125504,71557565,128228,271358,810990,189901462,99399,121193622,13,10134,401788991,2604,1.36,1.12,59077373,54804000,3985000,79834337
1449114.exe,145683364,870543,95670670,134328,90030303,136829,322067,993550,233621767,123816,141985077,55,16819,484971977,3480,1.68,1.4,68362885,60056000,8007000,88994239
1488692.exe,69328493,318380,44278752,87507,42271602,86600,239238,665933,104112610,89780,62488270,85,12139,222866706,2542,0.71,0.57,33887390,27823000,5756000,55071077
1523561.exe,74215055,328060,47300963,88535,45602962,85841,172757,666303,104618765,86237,67530257,87,15254,237393583,1957,0.73,0.59,34475466,28130000,6027000,56062762
1581847.exe,69113127,474019,47022657,91674,45293515,87489,180411,681405,106919374,88011,62850011,87,19831,227071095,2151,0.76,0.62,34600736,30312000,4041000,55247074
1890375.exe,140427147,1577129,91943557,163298,90762064,159214,995599,2549089,276340054,374997,126120111,329,56114,455183891,12560,1.96,1.63,79927048,54703000,24865000,100688414
1930790.exe,123290555,626623,72897990,121524,69884326,123932,228369,704800,180019004,63124,121707049,17,11691,388227081,2247,1.27,1.04,57071704,51775000,4978000,78343288
2014155.exe,93013412,772044,62680299,113688,60144249,109876,407658,1010805,157602335,153195,83715590,163,27131,335491655,4820,1.13,0.93,49123949,36180000,12712000,70270657
2082270.exe,124995249,431259,74351470,121170,71394828,122410,184935,590964,175740706,78270,118666719,3,11330,385703562,1950,1.28,1.05,55903126,52477000,3027000,77189422
212989.exe,76231295,338939,45692631,83754,39209348,90367,248596,708521,105797102,94517,60640271,45,8020,243376886,2604,0.79,0.66,31465532,25156000,6037000,53927106
